People,Ancestry,Lithuanian,1879,"(+/- 820 )"
People,Ancestry,Norwegian,4686,"(+/- 1601 )"
People,Ancestry,Polish,34467,"(+/- 3251 )"
People,Ancestry,Portuguese,3239,"(+/- 1435 )"
People,Ancestry,Russian,9086,"(+/- 1478 )"
People,Ancestry,Scotch-Irish,2702,"(+/- 727 )"
People,Ancestry,Scottish,9210,"(+/- 1785 )"
People,Ancestry,Slovak,2542,"(+/- 1213 )"
People,Ancestry,"Subsaharan African",7182,"(+/- 2698 )"
People,Ancestry,Swedish,6253,"(+/- 1235 )"
People,Ancestry,Swiss,1514,"(+/- 658 )"
People,Ancestry,Ukrainian,4939,"(+/- 1795 )"
People,Ancestry,Welsh,2368,"(+/- 800 )"
People,Ancestry,"West Indian (excluding Hispanic origin groups)",15863,"(+/- 3665 )"
People,"Veteran Status","Civilian population 18 years and over",550869,"(+/- 5403 )"
People,"Veteran Status","Civilian veterans",36001,"(+/- 2485 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","Total civilian noninstitutionalized population",707456,"(+/- 7091 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",83695,"(+/- 4917 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","Under 18 years",167577,"(+/- 3452 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",7309,"(+/- 1697 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","18 to 64 years",437471,"(+/- 5036 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",43761,"(+/- 3557 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","65 years and over",102408,"(+/- 2593 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",32625,"(+/- 2457 )"
People,"Residence 1 Year Ago","Population 1 year and over",714678,"(+/- 6844 )"
People,"Residence 1 Year Ago","Same house",638345,"(+/- 9082 )"
People,"Residence 1 Year Ago","Different house in the U.S.",73042,"(+/- 6543 )"
People,"Residence 1 Year Ago","Same county",37049,"(+/- 4177 )"
People,"Residence 1 Year Ago","Different county",35993,"(+/- 4811 )"
People,"Residence 1 Year Ago","Same state",28926,"(+/- 4827 )"
People,"Residence 1 Year Ago","Different state",7067,"(+/- 1776 )"
People,"Residence 1 Year Ago",Abroad,3291,"(+/- 1083 )"
Workers,"Employment Status","Population 16 years and over",576973,"(+/- 5580 )"
Workers,"Employment Status","In labor force",368867,"(+/- 7001 )"
Workers,"Employment Status","Civilian labor force",365395,"(+/- 7045 )"
Workers,"Employment Status",Employed,347640,"(+/- 7222 )"
Workers,"Employment Status",Unemployed,17755,"(+/- 2413 )"
Workers,"Employment Status","Armed Forces",3472,"(+/- 992 )"
Workers,"Employment Status","Not in labor force",208106,"(+/- 5687 )"
Workers,"Employment Status","Civilian labor force",365395,"(+/- 7045 )"
Workers,"Employment Status","Unemployment Rate",4.9,"(+/- 0.7 )"
Workers,"Commuting to Work","Workers 16 years and over",340036,"(+/- 7155 )"
Workers,"Commuting to Work","Car, truck, or van -- drove alone",246657,"(+/- 7159 )"
Workers,"Commuting to Work","Car, truck, or van -- carpooled",32028,"(+/- 4078 )"
Workers,"Commuting to Work","Public transportation (excluding taxicab)",21911,"(+/- 2565 )"
Workers,"Commuting to Work",Walked,13384,"(+/- 2347 )"
Workers,"Commuting to Work","Other means",6044,"(+/- 1542 )"
Workers,"Commuting to Work","Worked at home",20012,"(+/- 3039 )"
Workers,"Commuting to Work","Mean travel time to work (minutes)",35.4,"(+/- 1.0 )"
Workers,Occupation,"Civilian employed population 16 years and over",347640,"(+/- 7222 )"
Workers,Occupation,"Management, business, science, and arts occupations",140027,"(+/- 6000 )"
Workers,Occupation,"Service occupations",62182,"(+/- 4587 )"
Workers,Occupation,"Sales and office occupations",81895,"(+/- 5266 )"
Workers,Occupation,"Natural resources, construction, and maintenance occupations",31140,"(+/- 2729 )"
Workers,Occupation,"Production, transportation, and material moving occupations",32396,"(+/- 2932 )"
Workers,Industry,"Civilian employed population 16 years and over",347640,"(+/- 7222 )"
Workers,Industry,"Agriculture, forestry, fishing and hunting, and mining",2140,"(+/- 1099 )"
Workers,Industry,Construction,23753,"(+/- 2597 )"
Workers,Industry,Manufacturing,20972,"(+/- 2452 )"
Workers,Industry,"Wholesale trade",9155,"(+/- 1521 )"
Workers,Industry,"Retail trade",42935,"(+/- 3753 )"
Workers,Industry,"Transportation and warehousing, and utilities",19119,"(+/- 2531 )"
Workers,Industry,Information,8151,"(+/- 1364 )"
Workers,Industry,"Finance and insurance, and real estate and rental and leasing",23740,"(+/- 2728 )"
Workers,Industry,"Professional, scientific, and management, and administrative and waste management services",36007,"(+/- 2865 )"
Workers,Industry,"Educational services, and health care and social assistance",93929,"(+/- 4367 )"
Workers,Industry,"Arts, entertainment, and recreation, and accommodation and food services",29176,"(+/- 3044 )"
Workers,Industry,"Other services, except public administration",17772,"(+/- 2251 )"
Workers,Industry,"Public administration",20791,"(+/- 2462 )"
Workers,"Class of Worker","Civilian employed population 16 years and over",347640,"(+/- 7222 )"
Workers,"Class of Worker","Private wage and salary workers",271609,"(+/- 6382 )"
Workers,"Class of Worker","Government workers",59329,"(+/- 4336 )"
Workers,"Class of Worker","Self-employed in own not incorporated business workers",16323,"(+/- 1998 )"
Workers,"Class of Worker","Unpaid family workers",379,"(+/- 303 )"
Housing,"Housing Occupancy","Total housing units",277467,"(+/- 2595 )"
Housing,"Housing Occupancy","Occupied housing units",247953,"(+/- 3909 )"
Housing,"Housing Occupancy","Vacant housing units",29514,"(+/- 2995 )"
Housing,"Housing Occupancy","Homeowner vacancy rate",3.0,"(+/- 0.7 )"
Housing,"Housing Occupancy","Rental vacancy rate",3.3,"(+/- 1.2 )"
Housing,"Housing Tenure","Occupied housing units",247953,"(+/- 3909 )"
Housing,"Housing Tenure",Owner-occupied,167772,"(+/- 3810 )"
Housing,"Housing Tenure",Renter-occupied,80181,"(+/- 3570 )"
Housing,"Housing Tenure","Average household size of owner-occupied unit",2.93,"(+/- 0.05 )"
Housing,"Housing Tenure","Average household size of renter-occupied unit",2.57,"(+/- 0.11 )"
Housing,"Year Householder Moved into Unit","Occupied housing units",247953,"(+/- 3909 )"
Housing,"Year Householder Moved into Unit","Moved in 2015 or later",35117,"(+/- 3140 )"
Housing,"Year Householder Moved into Unit","Moved in 2010 to 2014",54570,"(+/- 3871 )"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009",74174,"(+/- 3821 )"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999",38227,"(+/- 2923 )"
Housing,"Year Householder Moved into Unit","Moved in 1980 to 1989",22753,"(+/- 1990 )"
Housing,"Year Householder Moved into Unit","Moved in 1979 and earlier",23112,"(+/- 1611 )"
Housing,Value,"Owner-occupied units",167772,"(+/- 3810 )"
Housing,Value,"Less than $50,000",3002,"(+/- 599 )"
Housing,Value,"$50,000 to $99,999",4340,"(+/- 889 )"
Housing,Value,"$100,000 to $149,999",9555,"(+/- 1357 )"
Housing,Value,"$150,000 to $199,999",20949,"(+/- 2087 )"
Housing,Value,"$200,000 to $299,999",47935,"(+/- 3013 )"
Housing,Value,"$300,000 to $499,999",53809,"(+/- 3494 )"
Housing,Value,"$500,000 to $999,999",22940,"(+/- 2003 )"
Housing,Value,"$1,000,000 or more",5242,"(+/- 985 )"
Housing,Value,"Median (dollars)",296200,"(+/- 5246 )"
Housing,"Mortgage Status","Owner-occupied units",167772,"(+/- 3810 )"
Housing,"Mortgage Status","Housing units with a mortgage",116072,"(+/- 3618 )"
Housing,"Mortgage Status","Housing units without a mortgage",51700,"(+/- 2546 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage",116072,"(+/- 3618 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500",128,"(+/- 154 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999",2841,"(+/- 706 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499",13396,"(+/- 1632 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999",24547,"(+/- 2164 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499",23687,"(+/- 2422 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999",19761,"(+/- 1549 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more",31712,"(+/- 2095 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",2361,"(+/- 43 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage",51700,"(+/- 2546 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250",779,"(+/- 303 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399",1737,"(+/- 663 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599",7235,"(+/- 1276 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799",9085,"(+/- 1199 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999",9851,"(+/- 1292 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more",23013,"(+/- 1816 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",946,"(+/- 25 )"
Housing,"Gross Rent","Occupied units paying rent",75696,"(+/- 3564 )"
Housing,"Gross Rent","Less than $500",4093,"(+/- 1141 )"
Housing,"Gross Rent","$500 to $999",20515,"(+/- 2300 )"
Housing,"Gross Rent","$1,000 to $1,499",30849,"(+/- 2654 )"
Housing,"Gross Rent","$1,500 to $1,999",12930,"(+/- 1859 )"
Housing,"Gross Rent","$2,000 to $2,499",4056,"(+/- 1223 )"
Housing,"Gross Rent","$2,500 to $2,999",1937,"(+/- 1016 )"
Housing,"Gross Rent","$3,000 or more",1316,"(+/- 436 )"
Housing,"Gross Rent","Median (dollars)",1206,"(+/- 35 )"
Housing,"Gross Rent","No rent paid",4485,"(+/- 1070 )"
Socioeconomic,"Income and Benefits (In 2016 inflationlation-adjusted dollars)","Total households",247953,"(+/- 3909 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Less than $10,000",10730,"(+/- 1701 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$10,000 to $14,999",8342,"(+/- 1728 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$15,000 to $24,999",17808,"(+/- 2302 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$25,000 to $34,999",18136,"(+/- 2122 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$35,000 to $49,999",26564,"(+/- 2746 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$50,000 to $74,999",35617,"(+/- 2608 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$75,000 to $99,999",30731,"(+/- 2966 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$100,000 to $149,999",46625,"(+/- 2576 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$150,000 to $199,000",24653,"(+/- 2443 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$200,000 or more",28747,"(+/- 2315 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Median household income (dollars)",80493,"(+/- 3409 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Mean household income (dollars)",108185,"(+/- 3238 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population",707456,"(+/- 7091 )"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage",674497,"(+/- 7871 )"
Socioeconomic,"Health Insurance Coverage","With private health insurance",535647,"(+/- 10842 )"
Socioeconomic,"Health Insurance Coverage","With public coverage",231131,"(+/- 8433 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",32959,"(+/- 3874 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 18 years",167577,"(+/- 3452 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",4229,"(+/- 1387 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",6.6,"(+/- 0.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",9.0,"(+/- 1.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",14.2,"(+/- 5.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",4.6,"(+/- 1.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",6.4,"(+/- 1.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",10.5,"(+/- 5.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no husband present",18.3,"(+/- 3.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",22.4,"(+/- 5.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",42.3,"(+/- 20.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",10.1,"(+/- 1.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",14.2,"(+/- 2.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",13.5,"(+/- 2.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",19.8,"(+/- 4.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",11.5,"(+/- 2.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",8.8,"(+/- 0.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",7.1,"(+/- 1.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",7.7,"(+/- 1.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",22.9,"(+/- 2.2 )"
Education,"School Enrollment","Population 3 years and over enrolled in school",186624,"(+/- 4692 )"
Education,"School Enrollment","Nursery school, preschool",10998,"(+/- 1623 )"
Education,"School Enrollment",Kindergarten,9488,"(+/- 1607 )"
Education,"School Enrollment","Elementary school (grades 1-8)",76049,"(+/- 3334 )"
Education,"School Enrollment","High school (grades 9-12)",46769,"(+/- 2590 )"
Education,"School Enrollment","College or graduate school",43320,"(+/- 3485 )"
Education,"Educational Attainment","Population 25 years and over",482745,"(+/- 5080 )"
Education,"Educational Attainment","Less than 9th grade",18006,"(+/- 2604 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",28970,"(+/- 2782 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",127244,"(+/- 5409 )"
Education,"Educational Attainment","Some college, no degree",86960,"(+/- 4572 )"
Education,"Educational Attainment","Associate's degree",49106,"(+/- 3402 )"
Education,"Educational Attainment","Bachelor's degree",95298,"(+/- 4200 )"
Education,"Educational Attainment","Graduate or professional degree",77161,"(+/- 3753 )"
Education,"Educational Attainment","Percent high school graduate or higher",90.3,"(+/- 0.7 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",35.7,"(+/- 1.1 )"

"Source: 2016 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 18 Estimate","District 18 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",224294,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",258,G
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",113,J
Business,"Paid employees for pay period including March 12",Utilities,1382,H
Business,"Paid employees for pay period including March 12",Construction,10163,G
Business,"Paid employees for pay period including March 12",Manufacturing,14197,G
Business,"Paid employees for pay period including March 12","Wholesale trade",11422,G
Business,"Paid employees for pay period including March 12","Retail trade",39380,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",9001,G
Business,"Paid employees for pay period including March 12",Information,5070,G
Business,"Paid employees for pay period including March 12","Finance and insurance",6136,G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",3197,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",17388,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",5106,G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",11039,G
Business,"Paid employees for pay period including March 12","Educational services",9964,G
Business,"Paid employees for pay period including March 12","Health care and social assistance",44129,G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",4800,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",20781,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",10713,G
Business,"Paid employees for pay period including March 12","Industries not classified",55,J
Business,"Annual payroll ($1,000)","Total for all sectors",10124128,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",10848,G
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",10675,H
Business,"Annual payroll ($1,000)",Utilities,152335,H
Business,"Annual payroll ($1,000)",Construction,579347,G
Business,"Annual payroll ($1,000)",Manufacturing,795879,G
Business,"Annual payroll ($1,000)","Wholesale trade",682880,G
Business,"Annual payroll ($1,000)","Retail trade",1052045,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",369329,G
Business,"Annual payroll ($1,000)",Information,288916,G
Business,"Annual payroll ($1,000)","Finance and insurance",394504,G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",155177,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",1401063,H
Business,"Annual payroll ($1,000)","Management of companies and enterprises",624665,G
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",387448,G
Business,"Annual payroll ($1,000)","Educational services",275547,G
Business,"Annual payroll ($1,000)","Health care and social assistance",2135008,G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",115742,G
Business,"Annual payroll ($1,000)","Accommodation and food services",373538,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",318355,G
Business,"Annual payroll ($1,000)","Industries not classified",827,G
Business,"Total Establishments","Total for all sectors",19098,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",79,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",10,X
Business,"Total Establishments",Utilities,33,X
Business,"Total Establishments",Construction,2412,X
Business,"Total Establishments",Manufacturing,515,X
Business,"Total Establishments","Wholesale trade",897,X
Business,"Total Establishments","Retail trade",2801,X
Business,"Total Establishments","Transportation and warehousing",481,X
Business,"Total Establishments",Information,340,X
Business,"Total Establishments","Finance and insurance",885,X
Business,"Total Establishments","Real estate and rental and leasing",777,X
Business,"Total Establishments","Professional, scientific, and technical services",2081,X
Business,"Total Establishments","Management of companies and enterprises",94,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",1182,X
Business,"Total Establishments","Educational services",300,X
Business,"Total Establishments","Health care and social assistance",2028,X
Business,"Total Establishments","Arts, entertainment, and recreation",424,X
Business,"Total Establishments","Accommodation and food services",1787,X
Business,"Total Establishments","Other services (except public administration)",1936,X
Business,"Total Establishments","Industries not classified",36,X

"Source: 2015 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - CBP data includes employers without a fixed location within a state (or of unknown county location), these are included under a statewide classification. Statewide cases are withheld from the tabulation for this My Congressional District tool. This incomplete detail causes only a slight understatement of a district's total estimates. Statewide cases do not apply to at-large districts."
"4. If a sector does not appear in a district, CBP did not identify any establishments in the district."
"5. Disclosure and Quality Indicator Flag Definitions:"
"D Withheld to avoid disclosing data for individual companies; data are included in higher level totals"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
"a 0 to 19 employees"
"b 20 to 99 employees"
"c 100 to 249 employees"
"e 250 to 499 employees"
"f 500 to 999 employees"
"g 1,000 to 2,499 employees"
"h 2,500 to 4,999 employees"
"i 5,000 to 9,999 employees"
"j 10,000 to 24,999 employees"
"l 50,000 to 99,999 employees"
"m 100,000 employees or more"
