Socioeconomic,"Income and Benefits (In 2016 inflationlation-adjusted dollars)","Total households",279485,"(+/- 3761 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Less than $10,000",14023,"(+/- 2012 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$10,000 to $14,999",13310,"(+/- 1757 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$15,000 to $24,999",25466,"(+/- 2429 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$25,000 to $34,999",25451,"(+/- 2633 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$35,000 to $49,999",32969,"(+/- 2557 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$50,000 to $74,999",48992,"(+/- 3320 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$75,000 to $99,999",35848,"(+/- 2787 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$100,000 to $149,999",46412,"(+/- 2599 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$150,000 to $199,000",17610,"(+/- 1510 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$200,000 or more",19404,"(+/- 1969 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Median household income (dollars)",64226,"(+/- 2681 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Mean household income (dollars)",85602,"(+/- 2528 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population",712183,"(+/- 5976 )"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage",686729,"(+/- 6767 )"
Socioeconomic,"Health Insurance Coverage","With private health insurance",540045,"(+/- 10165 )"
Socioeconomic,"Health Insurance Coverage","With public coverage",254701,"(+/- 7918 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",25454,"(+/- 3503 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 18 years",142172,"(+/- 2261 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",2145,"(+/- 1107 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",7.1,"(+/- 1.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",13.4,"(+/- 2.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",19.7,"(+/- 5.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",2.1,"(+/- 0.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",3.0,"(+/- 1.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",2.9,"(+/- 1.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no husband present",22.1,"(+/- 3.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",31.9,"(+/- 4.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",41.1,"(+/- 15.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",11.0,"(+/- 0.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",15.7,"(+/- 2.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",15.5,"(+/- 2.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",21.2,"(+/- 3.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",13.3,"(+/- 2.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",9.8,"(+/- 0.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",5.0,"(+/- 1.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",7.5,"(+/- 1.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",21.7,"(+/- 2.0 )"
Education,"School Enrollment","Population 3 years and over enrolled in school",182585,"(+/- 4602 )"
Education,"School Enrollment","Nursery school, preschool",10427,"(+/- 1891 )"
Education,"School Enrollment",Kindergarten,8416,"(+/- 1254 )"
Education,"School Enrollment","Elementary school (grades 1-8)",63698,"(+/- 2874 )"
Education,"School Enrollment","High school (grades 9-12)",32275,"(+/- 2246 )"
Education,"School Enrollment","College or graduate school",67769,"(+/- 3700 )"
Education,"Educational Attainment","Population 25 years and over",490842,"(+/- 4315 )"
Education,"Educational Attainment","Less than 9th grade",14653,"(+/- 2579 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",27873,"(+/- 2856 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",123519,"(+/- 5110 )"
Education,"Educational Attainment","Some college, no degree",78066,"(+/- 4402 )"
Education,"Educational Attainment","Associate's degree",56592,"(+/- 3852 )"
Education,"Educational Attainment","Bachelor's degree",106069,"(+/- 4603 )"
Education,"Educational Attainment","Graduate or professional degree",84070,"(+/- 4113 )"
Education,"Educational Attainment","Percent high school graduate or higher",91.3,"(+/- 0.7 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",38.7,"(+/- 1.2 )"

"Source: 2016 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 20 Estimate","District 20 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",329158,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",c,D
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",469,G
Business,"Paid employees for pay period including March 12",Utilities,1395,H
Business,"Paid employees for pay period including March 12",Construction,14245,G
Business,"Paid employees for pay period including March 12",Manufacturing,23017,G
Business,"Paid employees for pay period including March 12","Wholesale trade",13682,G
Business,"Paid employees for pay period including March 12","Retail trade",43722,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",9400,H
Business,"Paid employees for pay period including March 12",Information,9142,G
Business,"Paid employees for pay period including March 12","Finance and insurance",19130,G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",4732,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",28005,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",4840,H
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",16981,G
Business,"Paid employees for pay period including March 12","Educational services",20737,H
Business,"Paid employees for pay period including March 12","Health care and social assistance",65037,G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",7187,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",32703,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",14575,G
Business,"Paid employees for pay period including March 12","Industries not classified",36,H
Business,"Annual payroll ($1,000)","Total for all sectors",15346615,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",D,D
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",35203,G
Business,"Annual payroll ($1,000)",Utilities,155819,G
Business,"Annual payroll ($1,000)",Construction,935195,G
Business,"Annual payroll ($1,000)",Manufacturing,1590342,G
Business,"Annual payroll ($1,000)","Wholesale trade",838565,G
Business,"Annual payroll ($1,000)","Retail trade",1192695,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",366886,H
Business,"Annual payroll ($1,000)",Information,697573,G
Business,"Annual payroll ($1,000)","Finance and insurance",1462965,G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",190533,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",2010141,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",347478,H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",566778,G
Business,"Annual payroll ($1,000)","Educational services",799647,G
Business,"Annual payroll ($1,000)","Health care and social assistance",2882237,G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",145404,G
Business,"Annual payroll ($1,000)","Accommodation and food services",590158,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",534184,G
Business,"Annual payroll ($1,000)","Industries not classified",1155,G
Business,"Total Establishments","Total for all sectors",18924,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",9,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",10,X
Business,"Total Establishments",Utilities,26,X
Business,"Total Establishments",Construction,1786,X
Business,"Total Establishments",Manufacturing,528,X
Business,"Total Establishments","Wholesale trade",842,X
Business,"Total Establishments","Retail trade",2692,X
Business,"Total Establishments","Transportation and warehousing",385,X
Business,"Total Establishments",Information,360,X
Business,"Total Establishments","Finance and insurance",1179,X
Business,"Total Establishments","Real estate and rental and leasing",797,X
Business,"Total Establishments","Professional, scientific, and technical services",2246,X
Business,"Total Establishments","Management of companies and enterprises",123,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",991,X
Business,"Total Establishments","Educational services",279,X
Business,"Total Establishments","Health care and social assistance",2239,X
Business,"Total Establishments","Arts, entertainment, and recreation",344,X
Business,"Total Establishments","Accommodation and food services",2084,X
Business,"Total Establishments","Other services (except public administration)",1965,X
Business,"Total Establishments","Industries not classified",39,X

"Source: 2015 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - CBP data includes employers without a fixed location within a state (or of unknown county location), these are included under a statewide classification. Statewide cases are withheld from the tabulation for this My Congressional District tool. This incomplete detail causes only a slight understatement of a district's total estimates. Statewide cases do not apply to at-large districts."
"4. If a sector does not appear in a district, CBP did not identify any establishments in the district."
"5. Disclosure and Quality Indicator Flag Definitions:"
"D Withheld to avoid disclosing data for individual companies; data are included in higher level totals"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
"a 0 to 19 employees"
"b 20 to 99 employees"
"c 100 to 249 employees"
"e 250 to 499 employees"
"f 500 to 999 employees"
"g 1,000 to 2,499 employees"
"h 2,500 to 4,999 employees"
"i 5,000 to 9,999 employees"
"j 10,000 to 24,999 employees"
"l 50,000 to 99,999 employees"
"m 100,000 employees or more"
