Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population",681539,"(+/- 6710 )"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage",647247,"(+/- 7363 )"
Socioeconomic,"Health Insurance Coverage","With private health insurance",487775,"(+/- 8279 )"
Socioeconomic,"Health Insurance Coverage","With public coverage",265392,"(+/- 8331 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",34292,"(+/- 3784 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 18 years",129864,"(+/- 2669 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",5067,"(+/- 1276 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",9.0,"(+/- 1.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",15.3,"(+/- 2.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",21.1,"(+/- 7.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",4.6,"(+/- 0.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",6.8,"(+/- 2.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",2.7,"(+/- 2.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no husband present",25.4,"(+/- 4.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",34.4,"(+/- 5.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",39.4,"(+/- 17.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",13.5,"(+/- 1.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",18.1,"(+/- 2.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",17.7,"(+/- 2.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",23.3,"(+/- 4.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",15.9,"(+/- 2.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",12.4,"(+/- 0.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",9.4,"(+/- 1.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",9.9,"(+/- 1.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",26.1,"(+/- 2.3 )"
Education,"School Enrollment","Population 3 years and over enrolled in school",151671,"(+/- 5265 )"
Education,"School Enrollment","Nursery school, preschool",7750,"(+/- 1116 )"
Education,"School Enrollment",Kindergarten,6199,"(+/- 1207 )"
Education,"School Enrollment","Elementary school (grades 1-8)",59563,"(+/- 2614 )"
Education,"School Enrollment","High school (grades 9-12)",34895,"(+/- 1895 )"
Education,"School Enrollment","College or graduate school",43264,"(+/- 4229 )"
Education,"Educational Attainment","Population 25 years and over",494345,"(+/- 4575 )"
Education,"Educational Attainment","Less than 9th grade",17017,"(+/- 2219 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",35761,"(+/- 2729 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",152337,"(+/- 4596 )"
Education,"Educational Attainment","Some college, no degree",86233,"(+/- 4231 )"
Education,"Educational Attainment","Associate's degree",58819,"(+/- 3395 )"
Education,"Educational Attainment","Bachelor's degree",80832,"(+/- 3669 )"
Education,"Educational Attainment","Graduate or professional degree",63346,"(+/- 3379 )"
Education,"Educational Attainment","Percent high school graduate or higher",89.3,"(+/- 0.6 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",29.2,"(+/- 1.0 )"

"Source: 2016 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 19 Estimate","District 19 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",163003,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",506,G
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",302,G
Business,"Paid employees for pay period including March 12",Utilities,611,G
Business,"Paid employees for pay period including March 12",Construction,8694,G
Business,"Paid employees for pay period including March 12",Manufacturing,13416,G
Business,"Paid employees for pay period including March 12","Wholesale trade",5726,G
Business,"Paid employees for pay period including March 12","Retail trade",28684,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",5800,G
Business,"Paid employees for pay period including March 12",Information,2595,G
Business,"Paid employees for pay period including March 12","Finance and insurance",5754,G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",2088,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",5288,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",1733,H
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",4479,G
Business,"Paid employees for pay period including March 12","Educational services",8469,G
Business,"Paid employees for pay period including March 12","Health care and social assistance",37387,G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",4131,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",20164,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",7133,G
Business,"Paid employees for pay period including March 12","Industries not classified",43,H
Business,"Annual payroll ($1,000)","Total for all sectors",6004517,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",18229,G
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",19224,G
Business,"Annual payroll ($1,000)",Utilities,58336,G
Business,"Annual payroll ($1,000)",Construction,501774,G
Business,"Annual payroll ($1,000)",Manufacturing,691579,G
Business,"Annual payroll ($1,000)","Wholesale trade",279137,G
Business,"Annual payroll ($1,000)","Retail trade",779848,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",210623,G
Business,"Annual payroll ($1,000)",Information,116149,G
Business,"Annual payroll ($1,000)","Finance and insurance",321568,G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",67275,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",250513,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",107771,H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",148591,G
Business,"Annual payroll ($1,000)","Educational services",268538,H
Business,"Annual payroll ($1,000)","Health care and social assistance",1498634,G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",125440,G
Business,"Annual payroll ($1,000)","Accommodation and food services",374810,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",165497,G
Business,"Annual payroll ($1,000)","Industries not classified",981,G
Business,"Total Establishments","Total for all sectors",16708,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",96,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",44,X
Business,"Total Establishments",Utilities,32,X
Business,"Total Establishments",Construction,2257,X
Business,"Total Establishments",Manufacturing,602,X
Business,"Total Establishments","Wholesale trade",496,X
Business,"Total Establishments","Retail trade",2597,X
Business,"Total Establishments","Transportation and warehousing",421,X
Business,"Total Establishments",Information,353,X
Business,"Total Establishments","Finance and insurance",693,X
Business,"Total Establishments","Real estate and rental and leasing",638,X
Business,"Total Establishments","Professional, scientific, and technical services",1424,X
Business,"Total Establishments","Management of companies and enterprises",45,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",871,X
Business,"Total Establishments","Educational services",212,X
Business,"Total Establishments","Health care and social assistance",1710,X
Business,"Total Establishments","Arts, entertainment, and recreation",528,X
Business,"Total Establishments","Accommodation and food services",1987,X
Business,"Total Establishments","Other services (except public administration)",1664,X
Business,"Total Establishments","Industries not classified",38,X

"Source: 2015 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - CBP data includes employers without a fixed location within a state (or of unknown county location), these are included under a statewide classification. Statewide cases are withheld from the tabulation for this My Congressional District tool. This incomplete detail causes only a slight understatement of a district's total estimates. Statewide cases do not apply to at-large districts."
"4. If a sector does not appear in a district, CBP did not identify any establishments in the district."
"5. Disclosure and Quality Indicator Flag Definitions:"
"D Withheld to avoid disclosing data for individual companies; data are included in higher level totals"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
"a 0 to 19 employees"
"b 20 to 99 employees"
"c 100 to 249 employees"
"e 250 to 499 employees"
"f 500 to 999 employees"
"g 1,000 to 2,499 employees"
"h 2,500 to 4,999 employees"
"i 5,000 to 9,999 employees"
"j 10,000 to 24,999 employees"
"l 50,000 to 99,999 employees"
"m 100,000 employees or more"
