Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999",48479,"(+/- 2666 )"
Housing,"Year Householder Moved into Unit","Moved in 1980 to 1989",18127,"(+/- 1918 )"
Housing,"Year Householder Moved into Unit","Moved in 1979 and earlier",20851,"(+/- 2021 )"
Housing,Value,"Owner-occupied units",97844,"(+/- 3802 )"
Housing,Value,"Less than $50,000",2331,"(+/- 684 )"
Housing,Value,"$50,000 to $99,999",1056,"(+/- 483 )"
Housing,Value,"$100,000 to $149,999",1975,"(+/- 737 )"
Housing,Value,"$150,000 to $199,999",2831,"(+/- 677 )"
Housing,Value,"$200,000 to $299,999",5836,"(+/- 1100 )"
Housing,Value,"$300,000 to $499,999",26072,"(+/- 2177 )"
Housing,Value,"$500,000 to $999,999",41002,"(+/- 2598 )"
Housing,Value,"$1,000,000 or more",16741,"(+/- 1751 )"
Housing,Value,"Median (dollars)",570400,"(+/- 13993 )"
Housing,"Mortgage Status","Owner-occupied units",97844,"(+/- 3802 )"
Housing,"Mortgage Status","Housing units with a mortgage",65195,"(+/- 3603 )"
Housing,"Mortgage Status","Housing units without a mortgage",32649,"(+/- 2385 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage",65195,"(+/- 3603 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500",206,"(+/- 178 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999",2002,"(+/- 496 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499",5240,"(+/- 1063 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999",7569,"(+/- 1147 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499",12372,"(+/- 1378 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999",11559,"(+/- 1673 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more",26247,"(+/- 2356 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",2725,"(+/- 69 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage",32649,"(+/- 2385 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250",4204,"(+/- 880 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399",2404,"(+/- 798 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599",4456,"(+/- 936 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799",6234,"(+/- 1070 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999",5624,"(+/- 1073 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more",9727,"(+/- 1551 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",779,"(+/- 51 )"
Housing,"Gross Rent","Occupied units paying rent",183085,"(+/- 5318 )"
Housing,"Gross Rent","Less than $500",33750,"(+/- 2701 )"
Housing,"Gross Rent","$500 to $999",34720,"(+/- 3024 )"
Housing,"Gross Rent","$1,000 to $1,499",52102,"(+/- 3909 )"
Housing,"Gross Rent","$1,500 to $1,999",35043,"(+/- 2886 )"
Housing,"Gross Rent","$2,000 to $2,499",14664,"(+/- 1754 )"
Housing,"Gross Rent","$2,500 to $2,999",6602,"(+/- 1088 )"
Housing,"Gross Rent","$3,000 or more",6204,"(+/- 1100 )"
Housing,"Gross Rent","Median (dollars)",1221,"(+/- 28 )"
Housing,"Gross Rent","No rent paid",4020,"(+/- 885 )"
Socioeconomic,"Income and Benefits (In 2016 inflationlation-adjusted dollars)","Total households",284949,"(+/- 5900 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Less than $10,000",39294,"(+/- 2739 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$10,000 to $14,999",18760,"(+/- 1594 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$15,000 to $24,999",27223,"(+/- 2767 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$25,000 to $34,999",21014,"(+/- 2172 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$35,000 to $49,999",31052,"(+/- 2859 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$50,000 to $74,999",42078,"(+/- 2623 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$75,000 to $99,999",33417,"(+/- 2768 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$100,000 to $149,999",37135,"(+/- 2422 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$150,000 to $199,000",17365,"(+/- 1792 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$200,000 or more",17611,"(+/- 1644 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Median household income (dollars)",51634,"(+/- 1184 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Mean household income (dollars)",76563,"(+/- 2565 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population",767411,"(+/- 19570 )"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage",713985,"(+/- 18648 )"
Socioeconomic,"Health Insurance Coverage","With private health insurance",442653,"(+/- 15922 )"
Socioeconomic,"Health Insurance Coverage","With public coverage",332710,"(+/- 14117 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",53426,"(+/- 4120 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 18 years",159383,"(+/- 7987 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",3473,"(+/- 1068 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",16.7,"(+/- 1.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",22.8,"(+/- 2.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",19.8,"(+/- 6.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",8.6,"(+/- 1.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",10.0,"(+/- 2.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",3.9,"(+/- 3.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no husband present",26.1,"(+/- 2.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",35.0,"(+/- 4.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",36.8,"(+/- 10.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",20.8,"(+/- 1.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",25.9,"(+/- 3.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",25.6,"(+/- 2.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",25.0,"(+/- 4.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",25.9,"(+/- 3.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",19.5,"(+/- 1.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",22.7,"(+/- 2.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",16.9,"(+/- 1.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",33.0,"(+/- 1.8 )"
Education,"School Enrollment","Population 3 years and over enrolled in school",186199,"(+/- 8563 )"
Education,"School Enrollment","Nursery school, preschool",13926,"(+/- 2091 )"
Education,"School Enrollment",Kindergarten,9695,"(+/- 1396 )"
Education,"School Enrollment","Elementary school (grades 1-8)",67412,"(+/- 4857 )"
Education,"School Enrollment","High school (grades 9-12)",38266,"(+/- 3003 )"
Education,"School Enrollment","College or graduate school",56900,"(+/- 3664 )"
Education,"Educational Attainment","Population 25 years and over",538705,"(+/- 13025 )"
Education,"Educational Attainment","Less than 9th grade",36343,"(+/- 3560 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",46182,"(+/- 3974 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",150414,"(+/- 7039 )"
Education,"Educational Attainment","Some college, no degree",82911,"(+/- 5009 )"
Education,"Educational Attainment","Associate's degree",41324,"(+/- 3463 )"
Education,"Educational Attainment","Bachelor's degree",112146,"(+/- 5596 )"
Education,"Educational Attainment","Graduate or professional degree",69385,"(+/- 3907 )"
Education,"Educational Attainment","Percent high school graduate or higher",84.7,"(+/- 0.9 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",33.7,"(+/- 1.0 )"

"Source: 2016 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 08 Estimate","District 08 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",133517,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",a,D
Business,"Paid employees for pay period including March 12",Utilities,h,D
Business,"Paid employees for pay period including March 12",Construction,3988,G
Business,"Paid employees for pay period including March 12",Manufacturing,4245,G
Business,"Paid employees for pay period including March 12","Wholesale trade",5498,G
Business,"Paid employees for pay period including March 12","Retail trade",21132,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",7603,G
Business,"Paid employees for pay period including March 12",Information,2531,H
Business,"Paid employees for pay period including March 12","Finance and insurance",3445,H
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",3405,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",3482,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",960,G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",6210,H
Business,"Paid employees for pay period including March 12","Educational services",10902,G
Business,"Paid employees for pay period including March 12","Health care and social assistance",37608,G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",2749,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",11480,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",5408,G
Business,"Paid employees for pay period including March 12","Industries not classified",34,H
Business,"Annual payroll ($1,000)","Total for all sectors",5209765,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",D,D
Business,"Annual payroll ($1,000)",Utilities,D,D
Business,"Annual payroll ($1,000)",Construction,182718,G
Business,"Annual payroll ($1,000)",Manufacturing,198596,G
Business,"Annual payroll ($1,000)","Wholesale trade",216609,G
Business,"Annual payroll ($1,000)","Retail trade",525153,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",302738,G
Business,"Annual payroll ($1,000)",Information,205287,J
Business,"Annual payroll ($1,000)","Finance and insurance",278545,H
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",166889,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",171087,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",123931,H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",209767,H
Business,"Annual payroll ($1,000)","Educational services",393114,G
Business,"Annual payroll ($1,000)","Health care and social assistance",1435548,G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",192563,H
Business,"Annual payroll ($1,000)","Accommodation and food services",225268,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",157811,G
Business,"Annual payroll ($1,000)","Industries not classified",658,G
Business,"Total Establishments","Total for all sectors",11264,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",1,X
Business,"Total Establishments",Utilities,13,X
Business,"Total Establishments",Construction,765,X
Business,"Total Establishments",Manufacturing,254,X
Business,"Total Establishments","Wholesale trade",566,X
Business,"Total Establishments","Retail trade",2297,X
Business,"Total Establishments","Transportation and warehousing",381,X
Business,"Total Establishments",Information,199,X
Business,"Total Establishments","Finance and insurance",272,X
Business,"Total Establishments","Real estate and rental and leasing",692,X
Business,"Total Establishments","Professional, scientific, and technical services",883,X
Business,"Total Establishments","Management of companies and enterprises",26,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",351,X
Business,"Total Establishments","Educational services",226,X
Business,"Total Establishments","Health care and social assistance",1605,X
Business,"Total Establishments","Arts, entertainment, and recreation",217,X
Business,"Total Establishments","Accommodation and food services",1194,X
Business,"Total Establishments","Other services (except public administration)",1285,X
Business,"Total Establishments","Industries not classified",37,X

"Source: 2015 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - CBP data includes employers without a fixed location within a state (or of unknown county location), these are included under a statewide classification. Statewide cases are withheld from the tabulation for this My Congressional District tool. This incomplete detail causes only a slight understatement of a district's total estimates. Statewide cases do not apply to at-large districts."
"4. If a sector does not appear in a district, CBP did not identify any establishments in the district."
"5. Disclosure and Quality Indicator Flag Definitions:"
"D Withheld to avoid disclosing data for individual companies; data are included in higher level totals"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
"a 0 to 19 employees"
"b 20 to 99 employees"
"c 100 to 249 employees"
"e 250 to 499 employees"
"f 500 to 999 employees"
"g 1,000 to 2,499 employees"
"h 2,500 to 4,999 employees"
"i 5,000 to 9,999 employees"
"j 10,000 to 24,999 employees"
"l 50,000 to 99,999 employees"
"m 100,000 employees or more"
