People,Ancestry,Slovak,466,"(+/- 246 )"
People,Ancestry,"Subsaharan African",10467,"(+/- 3463 )"
People,Ancestry,Swedish,962,"(+/- 600 )"
People,Ancestry,Swiss,332,"(+/- 272 )"
People,Ancestry,Ukrainian,1566,"(+/- 565 )"
People,Ancestry,Welsh,449,"(+/- 251 )"
People,Ancestry,"West Indian (excluding Hispanic origin groups)",15146,"(+/- 3088 )"
People,"Veteran Status","Civilian population 18 years and over",549514,"(+/- 15219 )"
People,"Veteran Status","Civilian veterans",8246,"(+/- 1329 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","Total civilian noninstitutionalized population",679864,"(+/- 20468 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",71178,"(+/- 4718 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","Under 18 years",142117,"(+/- 8601 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",4574,"(+/- 1396 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","18 to 64 years",446390,"(+/- 15076 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",31944,"(+/- 3357 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","65 years and over",91357,"(+/- 4340 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",34660,"(+/- 2324 )"
People,"Residence 1 Year Ago","Population 1 year and over",684818,"(+/- 20344 )"
People,"Residence 1 Year Ago","Same house",624690,"(+/- 19747 )"
People,"Residence 1 Year Ago","Different house in the U.S.",51678,"(+/- 6522 )"
People,"Residence 1 Year Ago","Same county",36167,"(+/- 6065 )"
People,"Residence 1 Year Ago","Different county",15511,"(+/- 2015 )"
People,"Residence 1 Year Ago","Same state",11837,"(+/- 1702 )"
People,"Residence 1 Year Ago","Different state",3674,"(+/- 1120 )"
People,"Residence 1 Year Ago",Abroad,8450,"(+/- 2190 )"
Workers,"Employment Status","Population 16 years and over",561100,"(+/- 15599 )"
Workers,"Employment Status","In labor force",359113,"(+/- 12939 )"
Workers,"Employment Status","Civilian labor force",359113,"(+/- 12939 )"
Workers,"Employment Status",Employed,339766,"(+/- 12578 )"
Workers,"Employment Status",Unemployed,19347,"(+/- 2458 )"
Workers,"Employment Status","Armed Forces",0,"(+/- 192 )"
Workers,"Employment Status","Not in labor force",201987,"(+/- 8456 )"
Workers,"Employment Status","Civilian labor force",359113,"(+/- 12939 )"
Workers,"Employment Status","Unemployment Rate",5.4,"(+/- 0.7 )"
Workers,"Commuting to Work","Workers 16 years and over",328918,"(+/- 12310 )"
Workers,"Commuting to Work","Car, truck, or van -- drove alone",71240,"(+/- 4899 )"
Workers,"Commuting to Work","Car, truck, or van -- carpooled",19869,"(+/- 2719 )"
Workers,"Commuting to Work","Public transportation (excluding taxicab)",197779,"(+/- 9482 )"
Workers,"Commuting to Work",Walked,23884,"(+/- 3074 )"
Workers,"Commuting to Work","Other means",5637,"(+/- 1164 )"
Workers,"Commuting to Work","Worked at home",10509,"(+/- 1997 )"
Workers,"Commuting to Work","Mean travel time to work (minutes)",42.2,"(+/- 0.8 )"
Workers,Occupation,"Civilian employed population 16 years and over",339766,"(+/- 12578 )"
Workers,Occupation,"Management, business, science, and arts occupations",103254,"(+/- 5433 )"
Workers,Occupation,"Service occupations",91605,"(+/- 6287 )"
Workers,Occupation,"Sales and office occupations",70192,"(+/- 4134 )"
Workers,Occupation,"Natural resources, construction, and maintenance occupations",35237,"(+/- 3764 )"
Workers,Occupation,"Production, transportation, and material moving occupations",39478,"(+/- 3842 )"
Workers,Industry,"Civilian employed population 16 years and over",339766,"(+/- 12578 )"
Workers,Industry,"Agriculture, forestry, fishing and hunting, and mining",421,"(+/- 339 )"
Workers,Industry,Construction,30048,"(+/- 3446 )"
Workers,Industry,Manufacturing,12830,"(+/- 1981 )"
Workers,Industry,"Wholesale trade",7051,"(+/- 1679 )"
Workers,Industry,"Retail trade",34079,"(+/- 3672 )"
Workers,Industry,"Transportation and warehousing, and utilities",26629,"(+/- 3027 )"
Workers,Industry,Information,10566,"(+/- 1656 )"
Workers,Industry,"Finance and insurance, and real estate and rental and leasing",21047,"(+/- 2410 )"
Workers,Industry,"Professional, scientific, and management, and administrative and waste management services",34978,"(+/- 3446 )"
Workers,Industry,"Educational services, and health care and social assistance",75127,"(+/- 5425 )"
Workers,Industry,"Arts, entertainment, and recreation, and accommodation and food services",54217,"(+/- 5085 )"
Workers,Industry,"Other services, except public administration",19708,"(+/- 2440 )"
Workers,Industry,"Public administration",13065,"(+/- 2024 )"
Workers,"Class of Worker","Civilian employed population 16 years and over",339766,"(+/- 12578 )"
Workers,"Class of Worker","Private wage and salary workers",268608,"(+/- 11464 )"
Workers,"Class of Worker","Government workers",43249,"(+/- 4100 )"
Workers,"Class of Worker","Self-employed in own not incorporated business workers",27439,"(+/- 3189 )"
Workers,"Class of Worker","Unpaid family workers",470,"(+/- 344 )"
Housing,"Housing Occupancy","Total housing units",262067,"(+/- 6031 )"
Housing,"Housing Occupancy","Occupied housing units",234113,"(+/- 5817 )"
Housing,"Housing Occupancy","Vacant housing units",27954,"(+/- 3140 )"
Housing,"Housing Occupancy","Homeowner vacancy rate",1.3,"(+/- 0.7 )"
Housing,"Housing Occupancy","Rental vacancy rate",1.7,"(+/- 0.6 )"
Housing,"Housing Tenure","Occupied housing units",234113,"(+/- 5817 )"
Housing,"Housing Tenure",Owner-occupied,74822,"(+/- 2976 )"
Housing,"Housing Tenure",Renter-occupied,159291,"(+/- 5749 )"
Housing,"Housing Tenure","Average household size of owner-occupied unit",2.96,"(+/- 0.10 )"
Housing,"Housing Tenure","Average household size of renter-occupied unit",2.86,"(+/- 0.06 )"
Housing,"Year Householder Moved into Unit","Occupied housing units",234113,"(+/- 5817 )"
Housing,"Year Householder Moved into Unit","Moved in 2015 or later",27574,"(+/- 2916 )"
Housing,"Year Householder Moved into Unit","Moved in 2010 to 2014",76449,"(+/- 4736 )"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009",60469,"(+/- 3401 )"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999",31901,"(+/- 2483 )"
Housing,"Year Householder Moved into Unit","Moved in 1980 to 1989",16009,"(+/- 1792 )"
Housing,"Year Householder Moved into Unit","Moved in 1979 and earlier",21711,"(+/- 2041 )"
Housing,Value,"Owner-occupied units",74822,"(+/- 2976 )"
Housing,Value,"Less than $50,000",1760,"(+/- 575 )"
Housing,Value,"$50,000 to $99,999",847,"(+/- 335 )"
Housing,Value,"$100,000 to $149,999",3030,"(+/- 847 )"
Housing,Value,"$150,000 to $199,999",3515,"(+/- 833 )"
Housing,Value,"$200,000 to $299,999",7978,"(+/- 1232 )"
Housing,Value,"$300,000 to $499,999",20121,"(+/- 1591 )"
Housing,Value,"$500,000 to $999,999",34167,"(+/- 2312 )"
Housing,Value,"$1,000,000 or more",3404,"(+/- 759 )"
Housing,Value,"Median (dollars)",501700,"(+/- 15933 )"
Housing,"Mortgage Status","Owner-occupied units",74822,"(+/- 2976 )"
Housing,"Mortgage Status","Housing units with a mortgage",41690,"(+/- 2630 )"
Housing,"Mortgage Status","Housing units without a mortgage",33132,"(+/- 2068 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage",41690,"(+/- 2630 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500",565,"(+/- 278 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999",2995,"(+/- 771 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499",4801,"(+/- 1007 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999",7541,"(+/- 1370 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499",6714,"(+/- 1276 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999",7302,"(+/- 1214 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more",11772,"(+/- 1517 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",2368,"(+/- 102 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage",33132,"(+/- 2068 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250",2794,"(+/- 684 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399",1440,"(+/- 593 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599",2791,"(+/- 672 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799",7425,"(+/- 1113 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999",9069,"(+/- 1418 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more",9613,"(+/- 1365 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",849,"(+/- 25 )"
Housing,"Gross Rent","Occupied units paying rent",155041,"(+/- 5706 )"
Housing,"Gross Rent","Less than $500",7338,"(+/- 1230 )"
Housing,"Gross Rent","$500 to $999",19486,"(+/- 2078 )"
Housing,"Gross Rent","$1,000 to $1,499",65530,"(+/- 4142 )"
Housing,"Gross Rent","$1,500 to $1,999",44946,"(+/- 3331 )"
Housing,"Gross Rent","$2,000 to $2,499",14588,"(+/- 1626 )"
Housing,"Gross Rent","$2,500 to $2,999",2274,"(+/- 636 )"
Housing,"Gross Rent","$3,000 or more",879,"(+/- 388 )"
Housing,"Gross Rent","Median (dollars)",1392,"(+/- 19 )"
Housing,"Gross Rent","No rent paid",4250,"(+/- 1204 )"
Socioeconomic,"Income and Benefits (In 2016 inflationlation-adjusted dollars)","Total households",234113,"(+/- 5817 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Less than $10,000",17303,"(+/- 2345 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$10,000 to $14,999",10860,"(+/- 1525 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$15,000 to $24,999",23110,"(+/- 2406 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$25,000 to $34,999",25311,"(+/- 2595 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$35,000 to $49,999",31896,"(+/- 3267 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$50,000 to $74,999",44598,"(+/- 3687 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$75,000 to $99,999",28803,"(+/- 2263 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$100,000 to $149,999",31091,"(+/- 2396 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$150,000 to $199,000",12390,"(+/- 1452 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$200,000 or more",8751,"(+/- 1127 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Median household income (dollars)",53512,"(+/- 2619 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Mean household income (dollars)",70658,"(+/- 2132 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population",679864,"(+/- 20468 )"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage",597770,"(+/- 19133 )"
Socioeconomic,"Health Insurance Coverage","With private health insurance",357537,"(+/- 14748 )"
Socioeconomic,"Health Insurance Coverage","With public coverage",304259,"(+/- 12310 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",82094,"(+/- 5909 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 18 years",142117,"(+/- 8601 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",3861,"(+/- 1277 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",12.1,"(+/- 1.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",16.4,"(+/- 2.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",11.3,"(+/- 4.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",9.3,"(+/- 1.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",11.9,"(+/- 2.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",8.4,"(+/- 4.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no husband present",19.4,"(+/- 3.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",26.3,"(+/- 5.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",22.1,"(+/- 13.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",15.2,"(+/- 1.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",20.2,"(+/- 2.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",20.0,"(+/- 2.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",19.6,"(+/- 4.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",20.2,"(+/- 2.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",13.9,"(+/- 1.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",16.0,"(+/- 2.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",12.8,"(+/- 1.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",23.5,"(+/- 2.1 )"
Education,"School Enrollment","Population 3 years and over enrolled in school",158998,"(+/- 9039 )"
Education,"School Enrollment","Nursery school, preschool",10892,"(+/- 2004 )"
Education,"School Enrollment",Kindergarten,9042,"(+/- 1628 )"
Education,"School Enrollment","Elementary school (grades 1-8)",59244,"(+/- 4831 )"
Education,"School Enrollment","High school (grades 9-12)",29699,"(+/- 3332 )"
Education,"School Enrollment","College or graduate school",50121,"(+/- 4064 )"
Education,"Educational Attainment","Population 25 years and over",492785,"(+/- 13486 )"
Education,"Educational Attainment","Less than 9th grade",65179,"(+/- 5123 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",45123,"(+/- 3453 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",157135,"(+/- 7712 )"
Education,"Educational Attainment","Some college, no degree",62658,"(+/- 4485 )"
Education,"Educational Attainment","Associate's degree",36554,"(+/- 2913 )"
Education,"Educational Attainment","Bachelor's degree",83255,"(+/- 5210 )"
Education,"Educational Attainment","Graduate or professional degree",42881,"(+/- 3743 )"
Education,"Educational Attainment","Percent high school graduate or higher",77.6,"(+/- 1.1 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",25.6,"(+/- 1.1 )"

"Source: 2016 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 14 Estimate","District 14 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",146140,G
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",b,D
Business,"Paid employees for pay period including March 12",Utilities,2525,J
Business,"Paid employees for pay period including March 12",Construction,14027,G
Business,"Paid employees for pay period including March 12",Manufacturing,5142,G
Business,"Paid employees for pay period including March 12","Wholesale trade",7394,G
Business,"Paid employees for pay period including March 12","Retail trade",17153,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",12123,H
Business,"Paid employees for pay period including March 12",Information,2958,G
Business,"Paid employees for pay period including March 12","Finance and insurance",3151,H
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",3761,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",2814,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",1473,H
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",5464,G
Business,"Paid employees for pay period including March 12","Educational services",8215,G
Business,"Paid employees for pay period including March 12","Health care and social assistance",35654,G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",2871,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",14195,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",7172,G
Business,"Paid employees for pay period including March 12","Industries not classified",26,J
Business,"Annual payroll ($1,000)","Total for all sectors",6824393,G
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",D,D
Business,"Annual payroll ($1,000)",Utilities,265090,J
Business,"Annual payroll ($1,000)",Construction,1109554,G
Business,"Annual payroll ($1,000)",Manufacturing,270512,G
Business,"Annual payroll ($1,000)","Wholesale trade",506333,G
Business,"Annual payroll ($1,000)","Retail trade",493447,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",619400,H
Business,"Annual payroll ($1,000)",Information,206109,G
Business,"Annual payroll ($1,000)","Finance and insurance",197586,H
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",175635,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",127627,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",143419,G
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",174972,G
Business,"Annual payroll ($1,000)","Educational services",367615,H
Business,"Annual payroll ($1,000)","Health care and social assistance",1468909,G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",167814,H
Business,"Annual payroll ($1,000)","Accommodation and food services",307014,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",221657,G
Business,"Annual payroll ($1,000)","Industries not classified",725,H
Business,"Total Establishments","Total for all sectors",12245,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",1,X
Business,"Total Establishments",Utilities,8,X
Business,"Total Establishments",Construction,1503,X
Business,"Total Establishments",Manufacturing,318,X
Business,"Total Establishments","Wholesale trade",658,X
Business,"Total Establishments","Retail trade",2287,X
Business,"Total Establishments","Transportation and warehousing",429,X
Business,"Total Establishments",Information,137,X
Business,"Total Establishments","Finance and insurance",357,X
Business,"Total Establishments","Real estate and rental and leasing",887,X
Business,"Total Establishments","Professional, scientific, and technical services",703,X
Business,"Total Establishments","Management of companies and enterprises",27,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",395,X
Business,"Total Establishments","Educational services",168,X
Business,"Total Establishments","Health care and social assistance",1224,X
Business,"Total Establishments","Arts, entertainment, and recreation",134,X
Business,"Total Establishments","Accommodation and food services",1458,X
Business,"Total Establishments","Other services (except public administration)",1524,X
Business,"Total Establishments","Industries not classified",27,X

"Source: 2015 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - CBP data includes employers without a fixed location within a state (or of unknown county location), these are included under a statewide classification. Statewide cases are withheld from the tabulation for this My Congressional District tool. This incomplete detail causes only a slight understatement of a district's total estimates. Statewide cases do not apply to at-large districts."
"4. If a sector does not appear in a district, CBP did not identify any establishments in the district."
"5. Disclosure and Quality Indicator Flag Definitions:"
"D Withheld to avoid disclosing data for individual companies; data are included in higher level totals"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
"a 0 to 19 employees"
"b 20 to 99 employees"
"c 100 to 249 employees"
"e 250 to 499 employees"
"f 500 to 999 employees"
"g 1,000 to 2,499 employees"
"h 2,500 to 4,999 employees"
"i 5,000 to 9,999 employees"
"j 10,000 to 24,999 employees"
"l 50,000 to 99,999 employees"
"m 100,000 employees or more"
