Workers,Industry,Construction,19668,"(+/- 2760 )"
Workers,Industry,Manufacturing,10974,"(+/- 1994 )"
Workers,Industry,"Wholesale trade",7310,"(+/- 1434 )"
Workers,Industry,"Retail trade",34184,"(+/- 4110 )"
Workers,Industry,"Transportation and warehousing, and utilities",18083,"(+/- 2545 )"
Workers,Industry,Information,9524,"(+/- 1674 )"
Workers,Industry,"Finance and insurance, and real estate and rental and leasing",30651,"(+/- 2943 )"
Workers,Industry,"Professional, scientific, and management, and administrative and waste management services",41204,"(+/- 3063 )"
Workers,Industry,"Educational services, and health care and social assistance",114119,"(+/- 5939 )"
Workers,Industry,"Arts, entertainment, and recreation, and accommodation and food services",28770,"(+/- 3541 )"
Workers,Industry,"Other services, except public administration",16313,"(+/- 1987 )"
Workers,Industry,"Public administration",15838,"(+/- 2712 )"
Workers,"Class of Worker","Civilian employed population 16 years and over",346935,"(+/- 9907 )"
Workers,"Class of Worker","Private wage and salary workers",270141,"(+/- 8019 )"
Workers,"Class of Worker","Government workers",56860,"(+/- 5127 )"
Workers,"Class of Worker","Self-employed in own not incorporated business workers",19681,"(+/- 2673 )"
Workers,"Class of Worker","Unpaid family workers",253,"(+/- 244 )"
Housing,"Housing Occupancy","Total housing units",283565,"(+/- 5446 )"
Housing,"Housing Occupancy","Occupied housing units",265359,"(+/- 5373 )"
Housing,"Housing Occupancy","Vacant housing units",18206,"(+/- 2318 )"
Housing,"Housing Occupancy","Homeowner vacancy rate",1.6,"(+/- 0.5 )"
Housing,"Housing Occupancy","Rental vacancy rate",4.4,"(+/- 1.0 )"
Housing,"Housing Tenure","Occupied housing units",265359,"(+/- 5373 )"
Housing,"Housing Tenure",Owner-occupied,134358,"(+/- 5103 )"
Housing,"Housing Tenure",Renter-occupied,131001,"(+/- 4717 )"
Housing,"Housing Tenure","Average household size of owner-occupied unit",2.88,"(+/- 0.07 )"
Housing,"Housing Tenure","Average household size of renter-occupied unit",2.54,"(+/- 0.07 )"
Housing,"Year Householder Moved into Unit","Occupied housing units",265359,"(+/- 5373 )"
Housing,"Year Householder Moved into Unit","Moved in 2015 or later",33827,"(+/- 3238 )"
Housing,"Year Householder Moved into Unit","Moved in 2010 to 2014",73353,"(+/- 4186 )"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009",66181,"(+/- 4535 )"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999",42847,"(+/- 3571 )"
Housing,"Year Householder Moved into Unit","Moved in 1980 to 1989",20752,"(+/- 2004 )"
Housing,"Year Householder Moved into Unit","Moved in 1979 and earlier",28399,"(+/- 2945 )"
Housing,Value,"Owner-occupied units",134358,"(+/- 5103 )"
Housing,Value,"Less than $50,000",10911,"(+/- 2512 )"
Housing,Value,"$50,000 to $99,999",3262,"(+/- 909 )"
Housing,Value,"$100,000 to $149,999",5993,"(+/- 1087 )"
Housing,Value,"$150,000 to $199,999",5996,"(+/- 1160 )"
Housing,Value,"$200,000 to $299,999",12619,"(+/- 1814 )"
Housing,Value,"$300,000 to $499,999",39064,"(+/- 3158 )"
Housing,Value,"$500,000 to $999,999",39701,"(+/- 2456 )"
Housing,Value,"$1,000,000 or more",16812,"(+/- 1329 )"
Housing,Value,"Median (dollars)",442400,"(+/- 13823 )"
Housing,"Mortgage Status","Owner-occupied units",134358,"(+/- 5103 )"
Housing,"Mortgage Status","Housing units with a mortgage",85193,"(+/- 4185 )"
Housing,"Mortgage Status","Housing units without a mortgage",49165,"(+/- 3712 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage",85193,"(+/- 4185 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500",3881,"(+/- 1782 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999",7197,"(+/- 1223 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499",6761,"(+/- 956 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999",7325,"(+/- 1304 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499",10449,"(+/- 1698 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999",9281,"(+/- 1342 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more",40299,"(+/- 2767 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",2876,"(+/- 125 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage",49165,"(+/- 3712 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250",10413,"(+/- 2237 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399",1764,"(+/- 587 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599",2883,"(+/- 915 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799",4038,"(+/- 806 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999",5011,"(+/- 1097 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more",25056,"(+/- 2133 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",1058,"(+/- 102 )"
Housing,"Gross Rent","Occupied units paying rent",127659,"(+/- 4895 )"
Housing,"Gross Rent","Less than $500",13697,"(+/- 1795 )"
Housing,"Gross Rent","$500 to $999",20887,"(+/- 2269 )"
Housing,"Gross Rent","$1,000 to $1,499",47644,"(+/- 3276 )"
Housing,"Gross Rent","$1,500 to $1,999",30372,"(+/- 2720 )"
Housing,"Gross Rent","$2,000 to $2,499",8540,"(+/- 1463 )"
Housing,"Gross Rent","$2,500 to $2,999",3346,"(+/- 911 )"
Housing,"Gross Rent","$3,000 or more",3173,"(+/- 810 )"
Housing,"Gross Rent","Median (dollars)",1315,"(+/- 27 )"
Housing,"Gross Rent","No rent paid",3342,"(+/- 916 )"
Socioeconomic,"Income and Benefits (In 2016 inflationlation-adjusted dollars)","Total households",265359,"(+/- 5373 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Less than $10,000",18333,"(+/- 2413 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$10,000 to $14,999",12938,"(+/- 2063 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$15,000 to $24,999",21337,"(+/- 2291 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$25,000 to $34,999",21927,"(+/- 2841 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$35,000 to $49,999",27830,"(+/- 2436 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$50,000 to $74,999",38935,"(+/- 3003 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$75,000 to $99,999",30235,"(+/- 2603 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$100,000 to $149,999",39001,"(+/- 3791 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$150,000 to $199,000",20921,"(+/- 1990 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$200,000 or more",33902,"(+/- 1904 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Median household income (dollars)",69086,"(+/- 2968 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Mean household income (dollars)",111915,"(+/- 3322 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population",728089,"(+/- 13776 )"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage",683103,"(+/- 13957 )"
Socioeconomic,"Health Insurance Coverage","With private health insurance",499395,"(+/- 15005 )"
Socioeconomic,"Health Insurance Coverage","With public coverage",282378,"(+/- 10820 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",44986,"(+/- 6256 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 18 years",160310,"(+/- 7199 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",4244,"(+/- 1673 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",9.7,"(+/- 1.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",14.1,"(+/- 2.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",9.0,"(+/- 5.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",4.9,"(+/- 1.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",6.2,"(+/- 2.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",1.6,"(+/- 1.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no husband present",20.9,"(+/- 3.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",29.4,"(+/- 5.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",26.0,"(+/- 14.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",13.2,"(+/- 1.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",17.3,"(+/- 2.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",16.8,"(+/- 3.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",16.9,"(+/- 4.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",16.8,"(+/- 3.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",12.1,"(+/- 1.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",10.4,"(+/- 1.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",10.3,"(+/- 1.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",26.8,"(+/- 2.3 )"
Education,"School Enrollment","Population 3 years and over enrolled in school",185716,"(+/- 6558 )"
Education,"School Enrollment","Nursery school, preschool",13117,"(+/- 1511 )"
Education,"School Enrollment",Kindergarten,9186,"(+/- 1579 )"
Education,"School Enrollment","Elementary school (grades 1-8)",69763,"(+/- 4398 )"
Education,"School Enrollment","High school (grades 9-12)",35545,"(+/- 3003 )"
Education,"School Enrollment","College or graduate school",58105,"(+/- 4235 )"
Education,"Educational Attainment","Population 25 years and over",506311,"(+/- 9197 )"
Education,"Educational Attainment","Less than 9th grade",38083,"(+/- 4036 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",37745,"(+/- 3322 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",113892,"(+/- 5523 )"
Education,"Educational Attainment","Some college, no degree",73525,"(+/- 4391 )"
Education,"Educational Attainment","Associate's degree",37346,"(+/- 3440 )"
Education,"Educational Attainment","Bachelor's degree",105948,"(+/- 5709 )"
Education,"Educational Attainment","Graduate or professional degree",99772,"(+/- 4712 )"
Education,"Educational Attainment","Percent high school graduate or higher",85.0,"(+/- 1.0 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",40.6,"(+/- 1.1 )"

"Source: 2016 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 16 Estimate","District 16 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",174457,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",1,G
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",11,G
Business,"Paid employees for pay period including March 12",Utilities,f,D
Business,"Paid employees for pay period including March 12",Construction,14277,G
Business,"Paid employees for pay period including March 12",Manufacturing,6648,G
Business,"Paid employees for pay period including March 12","Wholesale trade",4657,G
Business,"Paid employees for pay period including March 12","Retail trade",29499,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",6053,G
Business,"Paid employees for pay period including March 12",Information,3620,H
Business,"Paid employees for pay period including March 12","Finance and insurance",3987,G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",6459,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",5757,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",869,H
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",7425,G
Business,"Paid employees for pay period including March 12","Educational services",12398,G
Business,"Paid employees for pay period including March 12","Health care and social assistance",40877,G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",4820,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",15348,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",10827,G
Business,"Paid employees for pay period including March 12","Industries not classified",73,J
Business,"Annual payroll ($1,000)","Total for all sectors",8064787,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",231,H
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",1095,H
Business,"Annual payroll ($1,000)",Utilities,D,D
Business,"Annual payroll ($1,000)",Construction,1149071,G
Business,"Annual payroll ($1,000)",Manufacturing,349952,G
Business,"Annual payroll ($1,000)","Wholesale trade",319905,G
Business,"Annual payroll ($1,000)","Retail trade",836062,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",257579,H
Business,"Annual payroll ($1,000)",Information,272324,H
Business,"Annual payroll ($1,000)","Finance and insurance",484154,H
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",304213,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",397828,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",162920,H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",321034,G
Business,"Annual payroll ($1,000)","Educational services",497190,G
Business,"Annual payroll ($1,000)","Health care and social assistance",1766107,G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",185921,G
Business,"Annual payroll ($1,000)","Accommodation and food services",317679,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",347208,G
Business,"Annual payroll ($1,000)","Industries not classified",2514,G
Business,"Total Establishments","Total for all sectors",16203,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",5,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",3,X
Business,"Total Establishments",Utilities,6,X
Business,"Total Establishments",Construction,1784,X
Business,"Total Establishments",Manufacturing,358,X
Business,"Total Establishments","Wholesale trade",607,X
Business,"Total Establishments","Retail trade",2355,X
Business,"Total Establishments","Transportation and warehousing",314,X
Business,"Total Establishments",Information,238,X
Business,"Total Establishments","Finance and insurance",658,X
Business,"Total Establishments","Real estate and rental and leasing",1403,X
Business,"Total Establishments","Professional, scientific, and technical services",1521,X
Business,"Total Establishments","Management of companies and enterprises",39,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",822,X
Business,"Total Establishments","Educational services",292,X
Business,"Total Establishments","Health care and social assistance",1949,X
Business,"Total Establishments","Arts, entertainment, and recreation",295,X
Business,"Total Establishments","Accommodation and food services",1434,X
Business,"Total Establishments","Other services (except public administration)",2048,X
Business,"Total Establishments","Industries not classified",72,X

"Source: 2015 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - CBP data includes employers without a fixed location within a state (or of unknown county location), these are included under a statewide classification. Statewide cases are withheld from the tabulation for this My Congressional District tool. This incomplete detail causes only a slight understatement of a district's total estimates. Statewide cases do not apply to at-large districts."
"4. If a sector does not appear in a district, CBP did not identify any establishments in the district."
"5. Disclosure and Quality Indicator Flag Definitions:"
"D Withheld to avoid disclosing data for individual companies; data are included in higher level totals"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
"a 0 to 19 employees"
"b 20 to 99 employees"
"c 100 to 249 employees"
"e 250 to 499 employees"
"f 500 to 999 employees"
"g 1,000 to 2,499 employees"
"h 2,500 to 4,999 employees"
"i 5,000 to 9,999 employees"
"j 10,000 to 24,999 employees"
"l 50,000 to 99,999 employees"
"m 100,000 employees or more"
