People,"Hispanic or Latino and Race","Not Hispanic or Latino",699726,"(+/- 6521 )"
People,"Place of Birth","Total population",720133,"(+/- 6294 )"
People,"Place of Birth",Native,696636,"(+/- 6718 )"
People,"Place of Birth","Born in United States",691803,"(+/- 6757 )"
People,"Place of Birth","State of residence",614013,"(+/- 7676 )"
People,"Place of Birth","Different state",77790,"(+/- 4652 )"
People,"Place of Birth","Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",4833,"(+/- 1184 )"
People,"Place of Birth","Foreign born",23497,"(+/- 2556 )"
People,Ancestry,"Total population",720133,"(+/- 6294 )"
People,Ancestry,American,38641,"(+/- 4948 )"
People,Ancestry,Arab,2071,"(+/- 902 )"
People,Ancestry,Czech,1332,"(+/- 680 )"
People,Ancestry,Danish,824,"(+/- 357 )"
People,Ancestry,Dutch,12447,"(+/- 1916 )"
People,Ancestry,English,88139,"(+/- 4656 )"
People,Ancestry,"French (except Basque)",22637,"(+/- 2844 )"
People,Ancestry,"French Canadian",7390,"(+/- 1243 )"
People,Ancestry,German,206626,"(+/- 7527 )"
People,Ancestry,Greek,3208,"(+/- 1133 )"
People,Ancestry,Hungarian,6683,"(+/- 2087 )"
People,Ancestry,Irish,136758,"(+/- 7197 )"
People,Ancestry,Italian,108455,"(+/- 6437 )"
People,Ancestry,Lithuanian,998,"(+/- 551 )"
People,Ancestry,Norwegian,2763,"(+/- 881 )"
People,Ancestry,Polish,98293,"(+/- 6499 )"
People,Ancestry,Portuguese,492,"(+/- 380 )"
People,Ancestry,Russian,3684,"(+/- 1040 )"
People,Ancestry,Scotch-Irish,5081,"(+/- 1200 )"
People,Ancestry,Scottish,15628,"(+/- 2607 )"
People,Ancestry,Slovak,1636,"(+/- 843 )"
People,Ancestry,"Subsaharan African",2137,"(+/- 686 )"
People,Ancestry,Swedish,8186,"(+/- 1868 )"
People,Ancestry,Swiss,2176,"(+/- 1252 )"
People,Ancestry,Ukrainian,5697,"(+/- 1270 )"
People,Ancestry,Welsh,4703,"(+/- 954 )"
People,Ancestry,"West Indian (excluding Hispanic origin groups)",1953,"(+/- 918 )"
People,"Veteran Status","Civilian population 18 years and over",574335,"(+/- 5636 )"
People,"Veteran Status","Civilian veterans",49754,"(+/- 2689 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","Total civilian noninstitutionalized population",703515,"(+/- 6467 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",80223,"(+/- 4584 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","Under 18 years",145342,"(+/- 4536 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",5533,"(+/- 1237 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","18 to 64 years",433214,"(+/- 5519 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",41559,"(+/- 3145 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","65 years and over",124959,"(+/- 3917 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",33131,"(+/- 2632 )"
People,"Residence 1 Year Ago","Population 1 year and over",713530,"(+/- 6237 )"
People,"Residence 1 Year Ago","Same house",638523,"(+/- 8817 )"
People,"Residence 1 Year Ago","Different house in the U.S.",73910,"(+/- 5572 )"
People,"Residence 1 Year Ago","Same county",46548,"(+/- 4173 )"
People,"Residence 1 Year Ago","Different county",27362,"(+/- 3867 )"
People,"Residence 1 Year Ago","Same state",21457,"(+/- 3145 )"
People,"Residence 1 Year Ago","Different state",5905,"(+/- 1717 )"
People,"Residence 1 Year Ago",Abroad,1097,"(+/- 486 )"
Workers,"Employment Status","Population 16 years and over",594168,"(+/- 5903 )"
Workers,"Employment Status","In labor force",376787,"(+/- 5662 )"
Workers,"Employment Status","Civilian labor force",376666,"(+/- 5675 )"
Workers,"Employment Status",Employed,362956,"(+/- 5775 )"
Workers,"Employment Status",Unemployed,13710,"(+/- 1958 )"
Workers,"Employment Status","Armed Forces",121,"(+/- 121 )"
Workers,"Employment Status","Not in labor force",217381,"(+/- 5227 )"
Workers,"Employment Status","Civilian labor force",376666,"(+/- 5675 )"
Workers,"Employment Status","Unemployment Rate",3.6,"(+/- 0.5 )"
Workers,"Commuting to Work","Workers 16 years and over",355806,"(+/- 5810 )"
Workers,"Commuting to Work","Car, truck, or van -- drove alone",304848,"(+/- 6549 )"
Workers,"Commuting to Work","Car, truck, or van -- carpooled",24988,"(+/- 2902 )"
Workers,"Commuting to Work","Public transportation (excluding taxicab)",1603,"(+/- 755 )"
Workers,"Commuting to Work",Walked,8903,"(+/- 1467 )"
Workers,"Commuting to Work","Other means",3443,"(+/- 917 )"
Workers,"Commuting to Work","Worked at home",12021,"(+/- 1724 )"
Workers,"Commuting to Work","Mean travel time to work (minutes)",24.3,"(+/- 0.5 )"
Workers,Occupation,"Civilian employed population 16 years and over",362956,"(+/- 5775 )"
Workers,Occupation,"Management, business, science, and arts occupations",138053,"(+/- 5054 )"
Workers,Occupation,"Service occupations",59206,"(+/- 2805 )"
Workers,Occupation,"Sales and office occupations",84084,"(+/- 4117 )"
Workers,Occupation,"Natural resources, construction, and maintenance occupations",34392,"(+/- 2820 )"
Workers,Occupation,"Production, transportation, and material moving occupations",47221,"(+/- 3365 )"
Workers,Industry,"Civilian employed population 16 years and over",362956,"(+/- 5775 )"
Workers,Industry,"Agriculture, forestry, fishing and hunting, and mining",7257,"(+/- 1159 )"
Workers,Industry,Construction,22822,"(+/- 2428 )"
Workers,Industry,Manufacturing,46989,"(+/- 3388 )"
Workers,Industry,"Wholesale trade",10242,"(+/- 1114 )"
Workers,Industry,"Retail trade",42376,"(+/- 3444 )"
Workers,Industry,"Transportation and warehousing, and utilities",14962,"(+/- 1873 )"
Workers,Industry,Information,5414,"(+/- 1023 )"
Workers,Industry,"Finance and insurance, and real estate and rental and leasing",24328,"(+/- 2759 )"
Workers,Industry,"Professional, scientific, and management, and administrative and waste management services",31648,"(+/- 2633 )"
Workers,Industry,"Educational services, and health care and social assistance",88599,"(+/- 4156 )"
Workers,Industry,"Arts, entertainment, and recreation, and accommodation and food services",32450,"(+/- 2716 )"
Workers,Industry,"Other services, except public administration",15832,"(+/- 1679 )"
Workers,Industry,"Public administration",20037,"(+/- 2335 )"
Workers,"Class of Worker","Civilian employed population 16 years and over",362956,"(+/- 5775 )"
Workers,"Class of Worker","Private wage and salary workers",287393,"(+/- 5750 )"
Workers,"Class of Worker","Government workers",57194,"(+/- 3879 )"
Workers,"Class of Worker","Self-employed in own not incorporated business workers",17473,"(+/- 1931 )"
Workers,"Class of Worker","Unpaid family workers",896,"(+/- 590 )"
Housing,"Housing Occupancy","Total housing units",316083,"(+/- 3802 )"
Housing,"Housing Occupancy","Occupied housing units",285986,"(+/- 4406 )"
Housing,"Housing Occupancy","Vacant housing units",30097,"(+/- 3463 )"
Housing,"Housing Occupancy","Homeowner vacancy rate",1.7,"(+/- 0.5 )"
Housing,"Housing Occupancy","Rental vacancy rate",5.8,"(+/- 1.9 )"
Housing,"Housing Tenure","Occupied housing units",285986,"(+/- 4406 )"
Housing,"Housing Tenure",Owner-occupied,219389,"(+/- 4388 )"
Housing,"Housing Tenure",Renter-occupied,66597,"(+/- 3839 )"
Housing,"Housing Tenure","Average household size of owner-occupied unit",2.55,"(+/- 0.04 )"
Housing,"Housing Tenure","Average household size of renter-occupied unit",2.03,"(+/- 0.08 )"
Housing,"Year Householder Moved into Unit","Occupied housing units",285986,"(+/- 4406 )"
Housing,"Year Householder Moved into Unit","Moved in 2015 or later",36153,"(+/- 2728 )"
Housing,"Year Householder Moved into Unit","Moved in 2010 to 2014",64680,"(+/- 3974 )"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009",77826,"(+/- 4153 )"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999",46686,"(+/- 2930 )"
Housing,"Year Householder Moved into Unit","Moved in 1980 to 1989",28823,"(+/- 2355 )"
Housing,"Year Householder Moved into Unit","Moved in 1979 and earlier",31818,"(+/- 2185 )"
Housing,Value,"Owner-occupied units",219389,"(+/- 4388 )"
Housing,Value,"Less than $50,000",13789,"(+/- 1657 )"
Housing,Value,"$50,000 to $99,999",40658,"(+/- 2488 )"
Housing,Value,"$100,000 to $149,999",52351,"(+/- 3072 )"
Housing,Value,"$150,000 to $199,999",40813,"(+/- 2602 )"
Housing,Value,"$200,000 to $299,999",41353,"(+/- 2861 )"
Housing,Value,"$300,000 to $499,999",23314,"(+/- 2182 )"
Housing,Value,"$500,000 to $999,999",6186,"(+/- 1053 )"
Housing,Value,"$1,000,000 or more",925,"(+/- 367 )"
Housing,Value,"Median (dollars)",152900,"(+/- 3449 )"
Housing,"Mortgage Status","Owner-occupied units",219389,"(+/- 4388 )"
Housing,"Mortgage Status","Housing units with a mortgage",135210,"(+/- 3923 )"
Housing,"Mortgage Status","Housing units without a mortgage",84179,"(+/- 2803 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage",135210,"(+/- 3923 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500",1495,"(+/- 477 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999",31511,"(+/- 2530 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499",51974,"(+/- 2858 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999",27261,"(+/- 2359 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499",10159,"(+/- 1366 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999",7303,"(+/- 1306 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more",5507,"(+/- 1170 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",1325,"(+/- 27 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage",84179,"(+/- 2803 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250",5756,"(+/- 905 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399",15390,"(+/- 1623 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599",30441,"(+/- 2140 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799",18461,"(+/- 1893 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999",7759,"(+/- 1213 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more",6372,"(+/- 1116 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",536,"(+/- 13 )"
Housing,"Gross Rent","Occupied units paying rent",62909,"(+/- 3709 )"
Housing,"Gross Rent","Less than $500",10650,"(+/- 1732 )"
Housing,"Gross Rent","$500 to $999",37855,"(+/- 3139 )"
Housing,"Gross Rent","$1,000 to $1,499",10823,"(+/- 1692 )"
Housing,"Gross Rent","$1,500 to $1,999",2151,"(+/- 801 )"
Housing,"Gross Rent","$2,000 to $2,499",445,"(+/- 298 )"
Housing,"Gross Rent","$2,500 to $2,999",541,"(+/- 446 )"
Housing,"Gross Rent","$3,000 or more",444,"(+/- 284 )"
Housing,"Gross Rent","Median (dollars)",757,"(+/- 17 )"
Housing,"Gross Rent","No rent paid",3688,"(+/- 752 )"
Socioeconomic,"Income and Benefits (In 2016 inflationlation-adjusted dollars)","Total households",285986,"(+/- 4406 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Less than $10,000",11638,"(+/- 1307 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$10,000 to $14,999",10422,"(+/- 1649 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$15,000 to $24,999",23832,"(+/- 2057 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$25,000 to $34,999",26452,"(+/- 2395 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$35,000 to $49,999",39641,"(+/- 3066 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$50,000 to $74,999",54718,"(+/- 3584 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$75,000 to $99,999",43630,"(+/- 2779 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$100,000 to $149,999",45545,"(+/- 2750 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$150,000 to $199,000",16700,"(+/- 1658 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$200,000 or more",13408,"(+/- 1597 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Median household income (dollars)",62698,"(+/- 1849 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Mean household income (dollars)",80994,"(+/- 2006 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population",703515,"(+/- 6467 )"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage",678904,"(+/- 6683 )"
Socioeconomic,"Health Insurance Coverage","With private health insurance",560667,"(+/- 9767 )"
Socioeconomic,"Health Insurance Coverage","With public coverage",233622,"(+/- 7626 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",24611,"(+/- 3157 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 18 years",145342,"(+/- 4536 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",3850,"(+/- 1238 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",5.6,"(+/- 0.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",10.3,"(+/- 1.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",14.5,"(+/- 5.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",2.5,"(+/- 0.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",3.3,"(+/- 0.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",1.7,"(+/- 1.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no husband present",20.5,"(+/- 4.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",31.5,"(+/- 5.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",57.4,"(+/- 15.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",8.5,"(+/- 0.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",11.8,"(+/- 1.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",11.3,"(+/- 1.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",16.1,"(+/- 4.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",9.9,"(+/- 1.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",7.7,"(+/- 0.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",5.8,"(+/- 1.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",5.8,"(+/- 0.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",19.3,"(+/- 1.9 )"
Education,"School Enrollment","Population 3 years and over enrolled in school",159772,"(+/- 4898 )"
Education,"School Enrollment","Nursery school, preschool",8928,"(+/- 1317 )"
Education,"School Enrollment",Kindergarten,6614,"(+/- 1141 )"
Education,"School Enrollment","Elementary school (grades 1-8)",66504,"(+/- 3065 )"
Education,"School Enrollment","High school (grades 9-12)",38142,"(+/- 2313 )"
Education,"School Enrollment","College or graduate school",39584,"(+/- 2792 )"
Education,"Educational Attainment","Population 25 years and over",513895,"(+/- 5135 )"
Education,"Educational Attainment","Less than 9th grade",8904,"(+/- 1470 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",25659,"(+/- 2188 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",159678,"(+/- 5631 )"
Education,"Educational Attainment","Some college, no degree",93981,"(+/- 4075 )"
Education,"Educational Attainment","Associate's degree",67977,"(+/- 3680 )"
Education,"Educational Attainment","Bachelor's degree",89161,"(+/- 4371 )"
Education,"Educational Attainment","Graduate or professional degree",68535,"(+/- 3685 )"
Education,"Educational Attainment","Percent high school graduate or higher",93.3,"(+/- 0.5 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",30.7,"(+/- 1.0 )"

"Source: 2016 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 27 Estimate","District 27 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",206842,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",179,H
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",658,H
Business,"Paid employees for pay period including March 12",Utilities,675,G
Business,"Paid employees for pay period including March 12",Construction,11538,G
Business,"Paid employees for pay period including March 12",Manufacturing,36296,G
Business,"Paid employees for pay period including March 12","Wholesale trade",10381,G
Business,"Paid employees for pay period including March 12","Retail trade",37783,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",5818,G
Business,"Paid employees for pay period including March 12",Information,2484,G
Business,"Paid employees for pay period including March 12","Finance and insurance",5709,G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",2302,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",6756,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",2439,G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",8367,G
Business,"Paid employees for pay period including March 12","Educational services",4468,H
Business,"Paid employees for pay period including March 12","Health care and social assistance",31867,G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",4992,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",24051,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",10051,G
Business,"Paid employees for pay period including March 12","Industries not classified",28,H
Business,"Annual payroll ($1,000)","Total for all sectors",8651881,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",5686,G
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",37309,H
Business,"Annual payroll ($1,000)",Utilities,61510,G
Business,"Annual payroll ($1,000)",Construction,708558,G
Business,"Annual payroll ($1,000)",Manufacturing,2081505,G
Business,"Annual payroll ($1,000)","Wholesale trade",559897,G
Business,"Annual payroll ($1,000)","Retail trade",927336,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",224246,G
Business,"Annual payroll ($1,000)",Information,115344,G
Business,"Annual payroll ($1,000)","Finance and insurance",287357,G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",81318,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",343104,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",697976,H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",299998,G
Business,"Annual payroll ($1,000)","Educational services",101071,G
Business,"Annual payroll ($1,000)","Health care and social assistance",1191661,G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",338183,J
Business,"Annual payroll ($1,000)","Accommodation and food services",359231,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",230159,G
Business,"Annual payroll ($1,000)","Industries not classified",432,H
Business,"Total Establishments","Total for all sectors",16050,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",45,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",39,X
Business,"Total Establishments",Utilities,38,X
Business,"Total Establishments",Construction,2070,X
Business,"Total Establishments",Manufacturing,875,X
Business,"Total Establishments","Wholesale trade",739,X
Business,"Total Establishments","Retail trade",2522,X
Business,"Total Establishments","Transportation and warehousing",436,X
Business,"Total Establishments",Information,217,X
Business,"Total Establishments","Finance and insurance",705,X
Business,"Total Establishments","Real estate and rental and leasing",495,X
Business,"Total Establishments","Professional, scientific, and technical services",1268,X
Business,"Total Establishments","Management of companies and enterprises",85,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",966,X
Business,"Total Establishments","Educational services",183,X
Business,"Total Establishments","Health care and social assistance",1630,X
Business,"Total Establishments","Arts, entertainment, and recreation",374,X
Business,"Total Establishments","Accommodation and food services",1561,X
Business,"Total Establishments","Other services (except public administration)",1768,X
Business,"Total Establishments","Industries not classified",34,X

"Source: 2015 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - CBP data includes employers without a fixed location within a state (or of unknown county location), these are included under a statewide classification. Statewide cases are withheld from the tabulation for this My Congressional District tool. This incomplete detail causes only a slight understatement of a district's total estimates. Statewide cases do not apply to at-large districts."
"4. If a sector does not appear in a district, CBP did not identify any establishments in the district."
"5. Disclosure and Quality Indicator Flag Definitions:"
"D Withheld to avoid disclosing data for individual companies; data are included in higher level totals"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
"a 0 to 19 employees"
"b 20 to 99 employees"
"c 100 to 249 employees"
"e 250 to 499 employees"
"f 500 to 999 employees"
"g 1,000 to 2,499 employees"
"h 2,500 to 4,999 employees"
"i 5,000 to 9,999 employees"
"j 10,000 to 24,999 employees"
"l 50,000 to 99,999 employees"
"m 100,000 employees or more"
