People,Ancestry,Dutch,2098,"(+/- 618 )"
People,Ancestry,English,11859,"(+/- 1994 )"
People,Ancestry,"French (except Basque)",4630,"(+/- 1777 )"
People,Ancestry,"French Canadian",770,"(+/- 438 )"
People,Ancestry,German,16699,"(+/- 2506 )"
People,Ancestry,Greek,2091,"(+/- 798 )"
People,Ancestry,Hungarian,3922,"(+/- 1276 )"
People,Ancestry,Irish,23028,"(+/- 3149 )"
People,Ancestry,Italian,21483,"(+/- 2539 )"
People,Ancestry,Lithuanian,963,"(+/- 356 )"
People,Ancestry,Norwegian,2091,"(+/- 837 )"
People,Ancestry,Polish,12266,"(+/- 1918 )"
People,Ancestry,Portuguese,1366,"(+/- 981 )"
People,Ancestry,Russian,19492,"(+/- 2771 )"
People,Ancestry,Scotch-Irish,999,"(+/- 420 )"
People,Ancestry,Scottish,2484,"(+/- 879 )"
People,Ancestry,Slovak,572,"(+/- 423 )"
People,Ancestry,"Subsaharan African",36921,"(+/- 5474 )"
People,Ancestry,Swedish,1610,"(+/- 478 )"
People,Ancestry,Swiss,495,"(+/- 328 )"
People,Ancestry,Ukrainian,8981,"(+/- 2112 )"
People,Ancestry,Welsh,1383,"(+/- 626 )"
People,Ancestry,"West Indian (excluding Hispanic origin groups)",165866,"(+/- 9520 )"
People,"Veteran Status","Civilian population 18 years and over",565638,"(+/- 13655 )"
People,"Veteran Status","Civilian veterans",8090,"(+/- 1178 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","Total civilian noninstitutionalized population",735528,"(+/- 19152 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",70416,"(+/- 4218 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","Under 18 years",172630,"(+/- 8199 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",4381,"(+/- 1322 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","18 to 64 years",466065,"(+/- 12965 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",32406,"(+/- 2734 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","65 years and over",96833,"(+/- 3565 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",33629,"(+/- 2362 )"
People,"Residence 1 Year Ago","Population 1 year and over",729197,"(+/- 19116 )"
People,"Residence 1 Year Ago","Same house",670087,"(+/- 18424 )"
People,"Residence 1 Year Ago","Different house in the U.S.",53758,"(+/- 5174 )"
People,"Residence 1 Year Ago","Same county",36984,"(+/- 4247 )"
People,"Residence 1 Year Ago","Different county",16774,"(+/- 2811 )"
People,"Residence 1 Year Ago","Same state",11747,"(+/- 2354 )"
People,"Residence 1 Year Ago","Different state",5027,"(+/- 1343 )"
People,"Residence 1 Year Ago",Abroad,5352,"(+/- 1363 )"
Workers,"Employment Status","Population 16 years and over",585168,"(+/- 14204 )"
Workers,"Employment Status","In labor force",374029,"(+/- 10955 )"
Workers,"Employment Status","Civilian labor force",373840,"(+/- 10965 )"
Workers,"Employment Status",Employed,348472,"(+/- 10743 )"
Workers,"Employment Status",Unemployed,25368,"(+/- 2306 )"
Workers,"Employment Status","Armed Forces",189,"(+/- 224 )"
Workers,"Employment Status","Not in labor force",211139,"(+/- 7362 )"
Workers,"Employment Status","Civilian labor force",373840,"(+/- 10965 )"
Workers,"Employment Status","Unemployment Rate",6.8,"(+/- 0.6 )"
Workers,"Commuting to Work","Workers 16 years and over",338776,"(+/- 10267 )"
Workers,"Commuting to Work","Car, truck, or van -- drove alone",61360,"(+/- 3781 )"
Workers,"Commuting to Work","Car, truck, or van -- carpooled",12280,"(+/- 1454 )"
Workers,"Commuting to Work","Public transportation (excluding taxicab)",214605,"(+/- 7269 )"
Workers,"Commuting to Work",Walked,23672,"(+/- 2615 )"
Workers,"Commuting to Work","Other means",10379,"(+/- 1623 )"
Workers,"Commuting to Work","Worked at home",16480,"(+/- 2228 )"
Workers,"Commuting to Work","Mean travel time to work (minutes)",43.9,"(+/- 0.7 )"
Workers,Occupation,"Civilian employed population 16 years and over",348472,"(+/- 10743 )"
Workers,Occupation,"Management, business, science, and arts occupations",144187,"(+/- 6517 )"
Workers,Occupation,"Service occupations",86966,"(+/- 5048 )"
Workers,Occupation,"Sales and office occupations",71851,"(+/- 3639 )"
Workers,Occupation,"Natural resources, construction, and maintenance occupations",19649,"(+/- 2068 )"
Workers,Occupation,"Production, transportation, and material moving occupations",25819,"(+/- 2899 )"
Workers,Industry,"Civilian employed population 16 years and over",348472,"(+/- 10743 )"
Workers,Industry,"Agriculture, forestry, fishing and hunting, and mining",110,"(+/- 130 )"
Workers,Industry,Construction,14209,"(+/- 1810 )"
Workers,Industry,Manufacturing,7660,"(+/- 1333 )"
Workers,Industry,"Wholesale trade",6641,"(+/- 1326 )"
Workers,Industry,"Retail trade",30789,"(+/- 2908 )"
Workers,Industry,"Transportation and warehousing, and utilities",25449,"(+/- 3188 )"
Workers,Industry,Information,13844,"(+/- 1905 )"
Workers,Industry,"Finance and insurance, and real estate and rental and leasing",27880,"(+/- 2458 )"
Workers,Industry,"Professional, scientific, and management, and administrative and waste management services",47510,"(+/- 3334 )"
Workers,Industry,"Educational services, and health care and social assistance",113274,"(+/- 5050 )"
Workers,Industry,"Arts, entertainment, and recreation, and accommodation and food services",29600,"(+/- 2586 )"
Workers,Industry,"Other services, except public administration",18335,"(+/- 2359 )"
Workers,Industry,"Public administration",13171,"(+/- 1860 )"
Workers,"Class of Worker","Civilian employed population 16 years and over",348472,"(+/- 10743 )"
Workers,"Class of Worker","Private wage and salary workers",270916,"(+/- 9537 )"
Workers,"Class of Worker","Government workers",52491,"(+/- 3508 )"
Workers,"Class of Worker","Self-employed in own not incorporated business workers",24472,"(+/- 3270 )"
Workers,"Class of Worker","Unpaid family workers",593,"(+/- 321 )"
Housing,"Housing Occupancy","Total housing units",300923,"(+/- 4784 )"
Housing,"Housing Occupancy","Occupied housing units",274241,"(+/- 5321 )"
Housing,"Housing Occupancy","Vacant housing units",26682,"(+/- 2783 )"
Housing,"Housing Occupancy","Homeowner vacancy rate",1.9,"(+/- 0.9 )"
Housing,"Housing Occupancy","Rental vacancy rate",3.1,"(+/- 0.6 )"
Housing,"Housing Tenure","Occupied housing units",274241,"(+/- 5321 )"
Housing,"Housing Tenure",Owner-occupied,78243,"(+/- 3028 )"
Housing,"Housing Tenure",Renter-occupied,195998,"(+/- 5524 )"
Housing,"Housing Tenure","Average household size of owner-occupied unit",3.07,"(+/- 0.09 )"
Housing,"Housing Tenure","Average household size of renter-occupied unit",2.50,"(+/- 0.05 )"
Housing,"Year Householder Moved into Unit","Occupied housing units",274241,"(+/- 5321 )"
Housing,"Year Householder Moved into Unit","Moved in 2015 or later",34612,"(+/- 2586 )"
Housing,"Year Householder Moved into Unit","Moved in 2010 to 2014",76163,"(+/- 4200 )"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009",70163,"(+/- 3530 )"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999",43855,"(+/- 3191 )"
Housing,"Year Householder Moved into Unit","Moved in 1980 to 1989",27687,"(+/- 2589 )"
Housing,"Year Householder Moved into Unit","Moved in 1979 and earlier",21761,"(+/- 1837 )"
Housing,Value,"Owner-occupied units",78243,"(+/- 3028 )"
Housing,Value,"Less than $50,000",740,"(+/- 285 )"
Housing,Value,"$50,000 to $99,999",1498,"(+/- 480 )"
Housing,Value,"$100,000 to $149,999",1573,"(+/- 479 )"
Housing,Value,"$150,000 to $199,999",2165,"(+/- 639 )"
Housing,Value,"$200,000 to $299,999",4223,"(+/- 779 )"
Housing,Value,"$300,000 to $499,999",19386,"(+/- 1881 )"
Housing,Value,"$500,000 to $999,999",32305,"(+/- 2068 )"
Housing,Value,"$1,000,000 or more",16353,"(+/- 1544 )"
Housing,Value,"Median (dollars)",613300,"(+/- 18207 )"
Housing,"Mortgage Status","Owner-occupied units",78243,"(+/- 3028 )"
Housing,"Mortgage Status","Housing units with a mortgage",49104,"(+/- 2634 )"
Housing,"Mortgage Status","Housing units without a mortgage",29139,"(+/- 2175 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage",49104,"(+/- 2634 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500",388,"(+/- 202 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999",2494,"(+/- 645 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499",4980,"(+/- 1044 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999",7027,"(+/- 1111 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499",8222,"(+/- 1030 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999",8887,"(+/- 1202 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more",17106,"(+/- 1517 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",2581,"(+/- 74 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage",29139,"(+/- 2175 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250",2819,"(+/- 709 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399",1513,"(+/- 480 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599",3936,"(+/- 994 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799",6071,"(+/- 948 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999",6657,"(+/- 888 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more",8143,"(+/- 1006 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",809,"(+/- 30 )"
Housing,"Gross Rent","Occupied units paying rent",190392,"(+/- 5664 )"
Housing,"Gross Rent","Less than $500",14184,"(+/- 1941 )"
Housing,"Gross Rent","$500 to $999",31527,"(+/- 2487 )"
Housing,"Gross Rent","$1,000 to $1,499",78641,"(+/- 4282 )"
Housing,"Gross Rent","$1,500 to $1,999",42785,"(+/- 2860 )"
Housing,"Gross Rent","$2,000 to $2,499",14141,"(+/- 1925 )"
Housing,"Gross Rent","$2,500 to $2,999",4449,"(+/- 845 )"
Housing,"Gross Rent","$3,000 or more",4665,"(+/- 1092 )"
Housing,"Gross Rent","Median (dollars)",1308,"(+/- 20 )"
Housing,"Gross Rent","No rent paid",5606,"(+/- 1205 )"
Socioeconomic,"Income and Benefits (In 2016 inflationlation-adjusted dollars)","Total households",274241,"(+/- 5321 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Less than $10,000",29016,"(+/- 2735 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$10,000 to $14,999",15480,"(+/- 1833 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$15,000 to $24,999",24561,"(+/- 2273 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$25,000 to $34,999",25918,"(+/- 2402 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$35,000 to $49,999",31340,"(+/- 2632 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$50,000 to $74,999",44704,"(+/- 3167 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$75,000 to $99,999",32496,"(+/- 2547 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$100,000 to $149,999",38068,"(+/- 2787 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$150,000 to $199,000",15622,"(+/- 1652 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$200,000 or more",17036,"(+/- 1716 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Median household income (dollars)",54895,"(+/- 2371 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Mean household income (dollars)",81236,"(+/- 3313 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population",735528,"(+/- 19152 )"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage",681798,"(+/- 17848 )"
Socioeconomic,"Health Insurance Coverage","With private health insurance",414959,"(+/- 13870 )"
Socioeconomic,"Health Insurance Coverage","With public coverage",327371,"(+/- 14351 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",53730,"(+/- 5563 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 18 years",172630,"(+/- 8199 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",4202,"(+/- 1298 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",13.9,"(+/- 1.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",18.7,"(+/- 2.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",14.2,"(+/- 5.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",8.8,"(+/- 1.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",12.8,"(+/- 2.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",4.8,"(+/- 2.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no husband present",21.2,"(+/- 2.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",27.6,"(+/- 3.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",27.5,"(+/- 13.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",17.7,"(+/- 1.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",21.8,"(+/- 2.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",21.6,"(+/- 2.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",20.1,"(+/- 3.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",22.2,"(+/- 2.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",16.4,"(+/- 1.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",17.5,"(+/- 2.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",14.7,"(+/- 1.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",28.7,"(+/- 2.0 )"
Education,"School Enrollment","Population 3 years and over enrolled in school",191703,"(+/- 8206 )"
Education,"School Enrollment","Nursery school, preschool",12286,"(+/- 2009 )"
Education,"School Enrollment",Kindergarten,11478,"(+/- 1948 )"
Education,"School Enrollment","Elementary school (grades 1-8)",79069,"(+/- 4832 )"
Education,"School Enrollment","High school (grades 9-12)",35238,"(+/- 2702 )"
Education,"School Enrollment","College or graduate school",53632,"(+/- 4051 )"
Education,"Educational Attainment","Population 25 years and over",506179,"(+/- 11913 )"
Education,"Educational Attainment","Less than 9th grade",34784,"(+/- 3961 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",42244,"(+/- 3399 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",130690,"(+/- 5978 )"
Education,"Educational Attainment","Some college, no degree",77014,"(+/- 3926 )"
Education,"Educational Attainment","Associate's degree",31618,"(+/- 3282 )"
Education,"Educational Attainment","Bachelor's degree",108133,"(+/- 5369 )"
Education,"Educational Attainment","Graduate or professional degree",81696,"(+/- 4327 )"
Education,"Educational Attainment","Percent high school graduate or higher",84.8,"(+/- 0.9 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",37.5,"(+/- 1.2 )"

"Source: 2016 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 09 Estimate","District 09 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",118291,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",a,D
Business,"Paid employees for pay period including March 12",Utilities,37,G
Business,"Paid employees for pay period including March 12",Construction,3117,G
Business,"Paid employees for pay period including March 12",Manufacturing,1235,G
Business,"Paid employees for pay period including March 12","Wholesale trade",2095,G
Business,"Paid employees for pay period including March 12","Retail trade",16212,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",1186,H
Business,"Paid employees for pay period including March 12",Information,2529,J
Business,"Paid employees for pay period including March 12","Finance and insurance",1703,G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",3801,H
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",3750,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",183,J
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",2138,G
Business,"Paid employees for pay period including March 12","Educational services",6785,G
Business,"Paid employees for pay period including March 12","Health care and social assistance",52182,G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",3872,J
Business,"Paid employees for pay period including March 12","Accommodation and food services",9755,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",7655,G
Business,"Paid employees for pay period including March 12","Industries not classified",53,J
Business,"Annual payroll ($1,000)","Total for all sectors",4591698,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",D,D
Business,"Annual payroll ($1,000)",Utilities,2550,H
Business,"Annual payroll ($1,000)",Construction,147977,G
Business,"Annual payroll ($1,000)",Manufacturing,43008,G
Business,"Annual payroll ($1,000)","Wholesale trade",87328,G
Business,"Annual payroll ($1,000)","Retail trade",419347,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",33389,G
Business,"Annual payroll ($1,000)",Information,142639,H
Business,"Annual payroll ($1,000)","Finance and insurance",111757,H
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",129945,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",195189,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",3948,J
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",69411,G
Business,"Annual payroll ($1,000)","Educational services",246710,G
Business,"Annual payroll ($1,000)","Health care and social assistance",2493720,G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",108209,H
Business,"Annual payroll ($1,000)","Accommodation and food services",179533,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",175863,G
Business,"Annual payroll ($1,000)","Industries not classified",1159,G
Business,"Total Establishments","Total for all sectors",12596,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",1,X
Business,"Total Establishments",Utilities,4,X
Business,"Total Establishments",Construction,696,X
Business,"Total Establishments",Manufacturing,190,X
Business,"Total Establishments","Wholesale trade",412,X
Business,"Total Establishments","Retail trade",2465,X
Business,"Total Establishments","Transportation and warehousing",312,X
Business,"Total Establishments",Information,240,X
Business,"Total Establishments","Finance and insurance",306,X
Business,"Total Establishments","Real estate and rental and leasing",1364,X
Business,"Total Establishments","Professional, scientific, and technical services",1109,X
Business,"Total Establishments","Management of companies and enterprises",8,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",340,X
Business,"Total Establishments","Educational services",271,X
Business,"Total Establishments","Health care and social assistance",1909,X
Business,"Total Establishments","Arts, entertainment, and recreation",206,X
Business,"Total Establishments","Accommodation and food services",1221,X
Business,"Total Establishments","Other services (except public administration)",1492,X
Business,"Total Establishments","Industries not classified",50,X

"Source: 2015 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - CBP data includes employers without a fixed location within a state (or of unknown county location), these are included under a statewide classification. Statewide cases are withheld from the tabulation for this My Congressional District tool. This incomplete detail causes only a slight understatement of a district's total estimates. Statewide cases do not apply to at-large districts."
"4. If a sector does not appear in a district, CBP did not identify any establishments in the district."
"5. Disclosure and Quality Indicator Flag Definitions:"
"D Withheld to avoid disclosing data for individual companies; data are included in higher level totals"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
"a 0 to 19 employees"
"b 20 to 99 employees"
"c 100 to 249 employees"
"e 250 to 499 employees"
"f 500 to 999 employees"
"g 1,000 to 2,499 employees"
"h 2,500 to 4,999 employees"
"i 5,000 to 9,999 employees"
"j 10,000 to 24,999 employees"
"l 50,000 to 99,999 employees"
"m 100,000 employees or more"
