People,"Residence 1 Year Ago","Different county",33895,"(+/- 3668 )"
People,"Residence 1 Year Ago","Same state",21153,"(+/- 2719 )"
People,"Residence 1 Year Ago","Different state",12742,"(+/- 2069 )"
People,"Residence 1 Year Ago",Abroad,5885,"(+/- 1883 )"
Workers,"Employment Status","Population 16 years and over",575787,"(+/- 2559 )"
Workers,"Employment Status","In labor force",360204,"(+/- 5000 )"
Workers,"Employment Status","Civilian labor force",360114,"(+/- 4996 )"
Workers,"Employment Status",Employed,339175,"(+/- 4983 )"
Workers,"Employment Status",Unemployed,20939,"(+/- 2360 )"
Workers,"Employment Status","Armed Forces",90,"(+/- 102 )"
Workers,"Employment Status","Not in labor force",215583,"(+/- 4658 )"
Workers,"Employment Status","Civilian labor force",360114,"(+/- 4996 )"
Workers,"Employment Status","Unemployment Rate",5.8,"(+/- 0.6 )"
Workers,"Commuting to Work","Workers 16 years and over",331913,"(+/- 4823 )"
Workers,"Commuting to Work","Car, truck, or van -- drove alone",266246,"(+/- 5705 )"
Workers,"Commuting to Work","Car, truck, or van -- carpooled",29477,"(+/- 2822 )"
Workers,"Commuting to Work","Public transportation (excluding taxicab)",6971,"(+/- 1314 )"
Workers,"Commuting to Work",Walked,13542,"(+/- 1647 )"
Workers,"Commuting to Work","Other means",3107,"(+/- 678 )"
Workers,"Commuting to Work","Worked at home",12570,"(+/- 1697 )"
Workers,"Commuting to Work","Mean travel time to work (minutes)",21.0,"(+/- 0.4 )"
Workers,Occupation,"Civilian employed population 16 years and over",339175,"(+/- 4983 )"
Workers,Occupation,"Management, business, science, and arts occupations",129834,"(+/- 4830 )"
Workers,Occupation,"Service occupations",57818,"(+/- 3087 )"
Workers,Occupation,"Sales and office occupations",84925,"(+/- 3324 )"
Workers,Occupation,"Natural resources, construction, and maintenance occupations",28212,"(+/- 2389 )"
Workers,Occupation,"Production, transportation, and material moving occupations",38386,"(+/- 2755 )"
Workers,Industry,"Civilian employed population 16 years and over",339175,"(+/- 4983 )"
Workers,Industry,"Agriculture, forestry, fishing and hunting, and mining",6155,"(+/- 1223 )"
Workers,Industry,Construction,21634,"(+/- 2233 )"
Workers,Industry,Manufacturing,32577,"(+/- 2169 )"
Workers,Industry,"Wholesale trade",9369,"(+/- 1185 )"
Workers,Industry,"Retail trade",42773,"(+/- 3378 )"
Workers,Industry,"Transportation and warehousing, and utilities",15460,"(+/- 1823 )"
Workers,Industry,Information,5999,"(+/- 1107 )"
Workers,Industry,"Finance and insurance, and real estate and rental and leasing",18258,"(+/- 1958 )"
Workers,Industry,"Professional, scientific, and management, and administrative and waste management services",28624,"(+/- 2484 )"
Workers,Industry,"Educational services, and health care and social assistance",96819,"(+/- 4760 )"
Workers,Industry,"Arts, entertainment, and recreation, and accommodation and food services",30803,"(+/- 2524 )"
Workers,Industry,"Other services, except public administration",16170,"(+/- 2000 )"
Workers,Industry,"Public administration",14534,"(+/- 1739 )"
Workers,"Class of Worker","Civilian employed population 16 years and over",339175,"(+/- 4983 )"
Workers,"Class of Worker","Private wage and salary workers",265837,"(+/- 5027 )"
Workers,"Class of Worker","Government workers",55293,"(+/- 3490 )"
Workers,"Class of Worker","Self-employed in own not incorporated business workers",17700,"(+/- 2090 )"
Workers,"Class of Worker","Unpaid family workers",345,"(+/- 230 )"
Housing,"Housing Occupancy","Total housing units",314487,"(+/- 1819 )"
Housing,"Housing Occupancy","Occupied housing units",278410,"(+/- 3786 )"
Housing,"Housing Occupancy","Vacant housing units",36077,"(+/- 3191 )"
Housing,"Housing Occupancy","Homeowner vacancy rate",1.4,"(+/- 0.5 )"
Housing,"Housing Occupancy","Rental vacancy rate",6.7,"(+/- 1.5 )"
Housing,"Housing Tenure","Occupied housing units",278410,"(+/- 3786 )"
Housing,"Housing Tenure",Owner-occupied,186323,"(+/- 3806 )"
Housing,"Housing Tenure",Renter-occupied,92087,"(+/- 4059 )"
Housing,"Housing Tenure","Average household size of owner-occupied unit",2.55,"(+/- 0.04 )"
Housing,"Housing Tenure","Average household size of renter-occupied unit",2.20,"(+/- 0.06 )"
Housing,"Year Householder Moved into Unit","Occupied housing units",278410,"(+/- 3786 )"
Housing,"Year Householder Moved into Unit","Moved in 2015 or later",44033,"(+/- 3361 )"
Housing,"Year Householder Moved into Unit","Moved in 2010 to 2014",71013,"(+/- 3324 )"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009",67956,"(+/- 3406 )"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999",39332,"(+/- 2400 )"
Housing,"Year Householder Moved into Unit","Moved in 1980 to 1989",25944,"(+/- 1985 )"
Housing,"Year Householder Moved into Unit","Moved in 1979 and earlier",30132,"(+/- 2036 )"
Housing,Value,"Owner-occupied units",186323,"(+/- 3806 )"
Housing,Value,"Less than $50,000",11862,"(+/- 1537 )"
Housing,Value,"$50,000 to $99,999",48963,"(+/- 2412 )"
Housing,Value,"$100,000 to $149,999",48773,"(+/- 2869 )"
Housing,Value,"$150,000 to $199,999",35766,"(+/- 2269 )"
Housing,Value,"$200,000 to $299,999",25371,"(+/- 1921 )"
Housing,Value,"$300,000 to $499,999",11388,"(+/- 1187 )"
Housing,Value,"$500,000 to $999,999",3146,"(+/- 769 )"
Housing,Value,"$1,000,000 or more",1054,"(+/- 410 )"
Housing,Value,"Median (dollars)",131300,"(+/- 2644 )"
Housing,"Mortgage Status","Owner-occupied units",186323,"(+/- 3806 )"
Housing,"Mortgage Status","Housing units with a mortgage",112476,"(+/- 3003 )"
Housing,"Mortgage Status","Housing units without a mortgage",73847,"(+/- 3116 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage",112476,"(+/- 3003 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500",1986,"(+/- 500 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999",32146,"(+/- 2123 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499",39710,"(+/- 2217 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999",22331,"(+/- 1874 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499",7790,"(+/- 1021 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999",4287,"(+/- 736 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more",4226,"(+/- 884 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",1241,"(+/- 24 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage",73847,"(+/- 3116 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250",4551,"(+/- 829 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399",17755,"(+/- 1605 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599",25238,"(+/- 2156 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799",13621,"(+/- 1461 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999",6067,"(+/- 856 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more",6615,"(+/- 1099 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",515,"(+/- 14 )"
Housing,"Gross Rent","Occupied units paying rent",87945,"(+/- 3996 )"
Housing,"Gross Rent","Less than $500",11346,"(+/- 1413 )"
Housing,"Gross Rent","$500 to $999",56609,"(+/- 3280 )"
Housing,"Gross Rent","$1,000 to $1,499",16781,"(+/- 2046 )"
Housing,"Gross Rent","$1,500 to $1,999",2139,"(+/- 692 )"
Housing,"Gross Rent","$2,000 to $2,499",384,"(+/- 316 )"
Housing,"Gross Rent","$2,500 to $2,999",152,"(+/- 186 )"
Housing,"Gross Rent","$3,000 or more",534,"(+/- 344 )"
Housing,"Gross Rent","Median (dollars)",790,"(+/- 16 )"
Housing,"Gross Rent","No rent paid",4142,"(+/- 827 )"
Socioeconomic,"Income and Benefits (In 2016 inflationlation-adjusted dollars)","Total households",278410,"(+/- 3786 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Less than $10,000",19722,"(+/- 2223 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$10,000 to $14,999",14420,"(+/- 1514 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$15,000 to $24,999",26841,"(+/- 2401 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$25,000 to $34,999",24338,"(+/- 2487 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$35,000 to $49,999",39186,"(+/- 2887 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$50,000 to $74,999",51047,"(+/- 3080 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$75,000 to $99,999",37094,"(+/- 2556 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$100,000 to $149,999",41490,"(+/- 2597 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$150,000 to $199,000",13744,"(+/- 1534 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$200,000 or more",10528,"(+/- 1283 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Median household income (dollars)",56388,"(+/- 1415 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Mean household income (dollars)",73347,"(+/- 1710 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population",697572,"(+/- 3710 )"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage",667788,"(+/- 4242 )"
Socioeconomic,"Health Insurance Coverage","With private health insurance",507796,"(+/- 8158 )"
Socioeconomic,"Health Insurance Coverage","With public coverage",272783,"(+/- 7263 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",29784,"(+/- 3238 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 18 years",149807,"(+/- 1774 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",3431,"(+/- 1119 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",9.6,"(+/- 1.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",16.4,"(+/- 1.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",17.3,"(+/- 4.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",3.7,"(+/- 0.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",4.1,"(+/- 1.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",2.4,"(+/- 2.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no husband present",29.6,"(+/- 4.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",40.0,"(+/- 5.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",44.8,"(+/- 12.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",14.3,"(+/- 1.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",20.0,"(+/- 2.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",19.1,"(+/- 2.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",20.2,"(+/- 3.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",18.8,"(+/- 2.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",12.8,"(+/- 0.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",7.8,"(+/- 1.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",10.7,"(+/- 1.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",26.2,"(+/- 2.0 )"
Education,"School Enrollment","Population 3 years and over enrolled in school",176336,"(+/- 3721 )"
Education,"School Enrollment","Nursery school, preschool",8175,"(+/- 1120 )"
Education,"School Enrollment",Kindergarten,8591,"(+/- 1223 )"
Education,"School Enrollment","Elementary school (grades 1-8)",65640,"(+/- 2184 )"
Education,"School Enrollment","High school (grades 9-12)",37565,"(+/- 2087 )"
Education,"School Enrollment","College or graduate school",56365,"(+/- 3129 )"
Education,"Educational Attainment","Population 25 years and over",482795,"(+/- 1910 )"
Education,"Educational Attainment","Less than 9th grade",16555,"(+/- 1967 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",34536,"(+/- 2689 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",135706,"(+/- 4772 )"
Education,"Educational Attainment","Some college, no degree",91354,"(+/- 4096 )"
Education,"Educational Attainment","Associate's degree",58435,"(+/- 3339 )"
Education,"Educational Attainment","Bachelor's degree",82816,"(+/- 4199 )"
Education,"Educational Attainment","Graduate or professional degree",63393,"(+/- 3704 )"
Education,"Educational Attainment","Percent high school graduate or higher",89.4,"(+/- 0.7 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",30.3,"(+/- 1.0 )"

"Source: 2016 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 24 Estimate","District 24 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",275488,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",89,H
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",162,J
Business,"Paid employees for pay period including March 12",Utilities,4335,H
Business,"Paid employees for pay period including March 12",Construction,11465,G
Business,"Paid employees for pay period including March 12",Manufacturing,29977,G
Business,"Paid employees for pay period including March 12","Wholesale trade",15417,G
Business,"Paid employees for pay period including March 12","Retail trade",39176,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",9721,G
Business,"Paid employees for pay period including March 12",Information,5305,G
Business,"Paid employees for pay period including March 12","Finance and insurance",12557,G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",4511,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",15687,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",2872,H
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",15240,G
Business,"Paid employees for pay period including March 12","Educational services",15179,H
Business,"Paid employees for pay period including March 12","Health care and social assistance",50892,G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",4556,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",27043,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",11275,G
Business,"Paid employees for pay period including March 12","Industries not classified",29,J
Business,"Annual payroll ($1,000)","Total for all sectors",11862821,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",1839,H
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",8225,H
Business,"Annual payroll ($1,000)",Utilities,511971,H
Business,"Annual payroll ($1,000)",Construction,675149,G
Business,"Annual payroll ($1,000)",Manufacturing,1782044,G
Business,"Annual payroll ($1,000)","Wholesale trade",868543,G
Business,"Annual payroll ($1,000)","Retail trade",976665,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",404719,G
Business,"Annual payroll ($1,000)",Information,331243,G
Business,"Annual payroll ($1,000)","Finance and insurance",862785,G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",193716,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",958716,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",216422,H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",478409,G
Business,"Annual payroll ($1,000)","Educational services",474135,H
Business,"Annual payroll ($1,000)","Health care and social assistance",2302734,G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",72674,G
Business,"Annual payroll ($1,000)","Accommodation and food services",430477,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",311646,G
Business,"Annual payroll ($1,000)","Industries not classified",709,G
Business,"Total Establishments","Total for all sectors",16534,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",20,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",14,X
Business,"Total Establishments",Utilities,37,X
Business,"Total Establishments",Construction,1783,X
Business,"Total Establishments",Manufacturing,714,X
Business,"Total Establishments","Wholesale trade",869,X
Business,"Total Establishments","Retail trade",2445,X
Business,"Total Establishments","Transportation and warehousing",424,X
Business,"Total Establishments",Information,268,X
Business,"Total Establishments","Finance and insurance",908,X
Business,"Total Establishments","Real estate and rental and leasing",752,X
Business,"Total Establishments","Professional, scientific, and technical services",1463,X
Business,"Total Establishments","Management of companies and enterprises",103,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",879,X
Business,"Total Establishments","Educational services",203,X
Business,"Total Establishments","Health care and social assistance",1777,X
Business,"Total Establishments","Arts, entertainment, and recreation",346,X
Business,"Total Establishments","Accommodation and food services",1738,X
Business,"Total Establishments","Other services (except public administration)",1763,X
Business,"Total Establishments","Industries not classified",28,X

"Source: 2015 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - CBP data includes employers without a fixed location within a state (or of unknown county location), these are included under a statewide classification. Statewide cases are withheld from the tabulation for this My Congressional District tool. This incomplete detail causes only a slight understatement of a district's total estimates. Statewide cases do not apply to at-large districts."
"4. If a sector does not appear in a district, CBP did not identify any establishments in the district."
"5. Disclosure and Quality Indicator Flag Definitions:"
"D Withheld to avoid disclosing data for individual companies; data are included in higher level totals"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
"a 0 to 19 employees"
"b 20 to 99 employees"
"c 100 to 249 employees"
"e 250 to 499 employees"
"f 500 to 999 employees"
"g 1,000 to 2,499 employees"
"h 2,500 to 4,999 employees"
"i 5,000 to 9,999 employees"
"j 10,000 to 24,999 employees"
"l 50,000 to 99,999 employees"
"m 100,000 employees or more"
