People,"Hispanic or Latino and Race","Puerto Rican",21897,"(+/- 5050 )"
People,"Hispanic or Latino and Race",Cuban,2650,"(+/- 1016 )"
People,"Hispanic or Latino and Race","Other Hispanic or Latino",39195,"(+/- 5745 )"
People,"Hispanic or Latino and Race","Not Hispanic or Latino",621326,"(+/- 15653 )"
People,"Place of Birth","Total population",708960,"(+/- 18585 )"
People,"Place of Birth",Native,483686,"(+/- 14593 )"
People,"Place of Birth","Born in United States",465912,"(+/- 13605 )"
People,"Place of Birth","State of residence",307067,"(+/- 12321 )"
People,"Place of Birth","Different state",158845,"(+/- 7283 )"
People,"Place of Birth","Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",17774,"(+/- 3026 )"
People,"Place of Birth","Foreign born",225274,"(+/- 9512 )"
People,Ancestry,"Total population",708960,"(+/- 18585 )"
People,Ancestry,American,52411,"(+/- 6470 )"
People,Ancestry,Arab,10601,"(+/- 3351 )"
People,Ancestry,Czech,1386,"(+/- 556 )"
People,Ancestry,Danish,1513,"(+/- 893 )"
People,Ancestry,Dutch,5045,"(+/- 2027 )"
People,Ancestry,English,36192,"(+/- 4845 )"
People,Ancestry,"French (except Basque)",12319,"(+/- 2697 )"
People,Ancestry,"French Canadian",1103,"(+/- 432 )"
People,Ancestry,German,46541,"(+/- 4880 )"
People,Ancestry,Greek,5583,"(+/- 1576 )"
People,Ancestry,Hungarian,13930,"(+/- 2910 )"
People,Ancestry,Irish,46569,"(+/- 4883 )"
People,Ancestry,Italian,56760,"(+/- 4894 )"
People,Ancestry,Lithuanian,2311,"(+/- 795 )"
People,Ancestry,Norwegian,5643,"(+/- 1894 )"
People,Ancestry,Polish,31029,"(+/- 3973 )"
People,Ancestry,Portuguese,1528,"(+/- 789 )"
People,Ancestry,Russian,30975,"(+/- 5015 )"
People,Ancestry,Scotch-Irish,4032,"(+/- 1438 )"
People,Ancestry,Scottish,8387,"(+/- 2127 )"
People,Ancestry,Slovak,1424,"(+/- 665 )"
People,Ancestry,"Subsaharan African",4661,"(+/- 2072 )"
People,Ancestry,Swedish,4475,"(+/- 1479 )"
People,Ancestry,Swiss,1293,"(+/- 750 )"
People,Ancestry,Ukrainian,9539,"(+/- 2115 )"
People,Ancestry,Welsh,2489,"(+/- 763 )"
People,Ancestry,"West Indian (excluding Hispanic origin groups)",5144,"(+/- 1760 )"
People,"Veteran Status","Civilian population 18 years and over",572704,"(+/- 13221 )"
People,"Veteran Status","Civilian veterans",13644,"(+/- 2013 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","Total civilian noninstitutionalized population",706932,"(+/- 18449 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",62390,"(+/- 4850 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","Under 18 years",136223,"(+/- 7192 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",2075,"(+/- 578 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","18 to 64 years",466619,"(+/- 13076 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",27866,"(+/- 3489 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","65 years and over",104090,"(+/- 4953 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",32449,"(+/- 3029 )"
People,"Residence 1 Year Ago","Population 1 year and over",699280,"(+/- 18172 )"
People,"Residence 1 Year Ago","Same house",604028,"(+/- 18205 )"
People,"Residence 1 Year Ago","Different house in the U.S.",82665,"(+/- 7895 )"
People,"Residence 1 Year Ago","Same county",53740,"(+/- 6289 )"
People,"Residence 1 Year Ago","Different county",28925,"(+/- 4986 )"
People,"Residence 1 Year Ago","Same state",10360,"(+/- 2098 )"
People,"Residence 1 Year Ago","Different state",18565,"(+/- 4177 )"
People,"Residence 1 Year Ago",Abroad,12587,"(+/- 2899 )"
Workers,"Employment Status","Population 16 years and over",584176,"(+/- 13476 )"
Workers,"Employment Status","In labor force",395918,"(+/- 11130 )"
Workers,"Employment Status","Civilian labor force",395918,"(+/- 11130 )"
Workers,"Employment Status",Employed,375870,"(+/- 10508 )"
Workers,"Employment Status",Unemployed,20048,"(+/- 2495 )"
Workers,"Employment Status","Armed Forces",0,"(+/- 192 )"
Workers,"Employment Status","Not in labor force",188258,"(+/- 8700 )"
Workers,"Employment Status","Civilian labor force",395918,"(+/- 11130 )"
Workers,"Employment Status","Unemployment Rate",5.1,"(+/- 0.6 )"
Workers,"Commuting to Work","Workers 16 years and over",367538,"(+/- 10457 )"
Workers,"Commuting to Work","Car, truck, or van -- drove alone",36718,"(+/- 3281 )"
Workers,"Commuting to Work","Car, truck, or van -- carpooled",12441,"(+/- 2299 )"
Workers,"Commuting to Work","Public transportation (excluding taxicab)",194820,"(+/- 8230 )"
Workers,"Commuting to Work",Walked,76656,"(+/- 5973 )"
Workers,"Commuting to Work","Other means",19159,"(+/- 3178 )"
Workers,"Commuting to Work","Worked at home",27744,"(+/- 3352 )"
Workers,"Commuting to Work","Mean travel time to work (minutes)",33.5,"(+/- 0.8 )"
Workers,Occupation,"Civilian employed population 16 years and over",375870,"(+/- 10508 )"
Workers,Occupation,"Management, business, science, and arts occupations",223246,"(+/- 8776 )"
Workers,Occupation,"Service occupations",46452,"(+/- 4152 )"
Workers,Occupation,"Sales and office occupations",76446,"(+/- 5145 )"
Workers,Occupation,"Natural resources, construction, and maintenance occupations",12356,"(+/- 2035 )"
Workers,Occupation,"Production, transportation, and material moving occupations",17370,"(+/- 2037 )"
Workers,Industry,"Civilian employed population 16 years and over",375870,"(+/- 10508 )"
Workers,Industry,"Agriculture, forestry, fishing and hunting, and mining",418,"(+/- 263 )"
Workers,Industry,Construction,11914,"(+/- 2193 )"
Workers,Industry,Manufacturing,13745,"(+/- 2020 )"
Workers,Industry,"Wholesale trade",9097,"(+/- 1518 )"
Workers,Industry,"Retail trade",28377,"(+/- 3137 )"
Workers,Industry,"Transportation and warehousing, and utilities",11143,"(+/- 2174 )"
Workers,Industry,Information,21049,"(+/- 2260 )"
Workers,Industry,"Finance and insurance, and real estate and rental and leasing",59040,"(+/- 5036 )"
Workers,Industry,"Professional, scientific, and management, and administrative and waste management services",75503,"(+/- 5291 )"
Workers,Industry,"Educational services, and health care and social assistance",92127,"(+/- 6501 )"
Workers,Industry,"Arts, entertainment, and recreation, and accommodation and food services",31410,"(+/- 3820 )"
Workers,Industry,"Other services, except public administration",14675,"(+/- 2259 )"
Workers,Industry,"Public administration",7372,"(+/- 1968 )"
Workers,"Class of Worker","Civilian employed population 16 years and over",375870,"(+/- 10508 )"
Workers,"Class of Worker","Private wage and salary workers",314609,"(+/- 9811 )"
Workers,"Class of Worker","Government workers",25527,"(+/- 2957 )"
Workers,"Class of Worker","Self-employed in own not incorporated business workers",35020,"(+/- 3001 )"
Workers,"Class of Worker","Unpaid family workers",714,"(+/- 460 )"
Housing,"Housing Occupancy","Total housing units",358765,"(+/- 8058 )"
Housing,"Housing Occupancy","Occupied housing units",302765,"(+/- 7118 )"
Housing,"Housing Occupancy","Vacant housing units",56000,"(+/- 5731 )"
Housing,"Housing Occupancy","Homeowner vacancy rate",1.6,"(+/- 1.0 )"
Housing,"Housing Occupancy","Rental vacancy rate",6.0,"(+/- 1.3 )"
Housing,"Housing Tenure","Occupied housing units",302765,"(+/- 7118 )"
Housing,"Housing Tenure",Owner-occupied,91471,"(+/- 4166 )"
Housing,"Housing Tenure",Renter-occupied,211294,"(+/- 7088 )"
Housing,"Housing Tenure","Average household size of owner-occupied unit",2.52,"(+/- 0.08 )"
Housing,"Housing Tenure","Average household size of renter-occupied unit",2.16,"(+/- 0.05 )"
Housing,"Year Householder Moved into Unit","Occupied housing units",302765,"(+/- 7118 )"
Housing,"Year Householder Moved into Unit","Moved in 2015 or later",55992,"(+/- 4700 )"
Housing,"Year Householder Moved into Unit","Moved in 2010 to 2014",92535,"(+/- 4780 )"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009",66643,"(+/- 4868 )"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999",35317,"(+/- 3435 )"
Housing,"Year Householder Moved into Unit","Moved in 1980 to 1989",22068,"(+/- 2341 )"
Housing,"Year Householder Moved into Unit","Moved in 1979 and earlier",30210,"(+/- 2471 )"
Housing,Value,"Owner-occupied units",91471,"(+/- 4166 )"
Housing,Value,"Less than $50,000",2056,"(+/- 630 )"
Housing,Value,"$50,000 to $99,999",1719,"(+/- 626 )"
Housing,Value,"$100,000 to $149,999",1632,"(+/- 687 )"
Housing,Value,"$150,000 to $199,999",459,"(+/- 314 )"
Housing,Value,"$200,000 to $299,999",1868,"(+/- 620 )"
Housing,Value,"$300,000 to $499,999",8327,"(+/- 1731 )"
Housing,Value,"$500,000 to $999,999",29488,"(+/- 2268 )"
Housing,Value,"$1,000,000 or more",45922,"(+/- 3762 )"
Housing,Value,"Median (dollars)",1003100,"(+/- 42540 )"
Housing,"Mortgage Status","Owner-occupied units",91471,"(+/- 4166 )"
Housing,"Mortgage Status","Housing units with a mortgage",47677,"(+/- 3700 )"
Housing,"Mortgage Status","Housing units without a mortgage",43794,"(+/- 2762 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage",47677,"(+/- 3700 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500",314,"(+/- 345 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999",1477,"(+/- 578 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499",3638,"(+/- 1248 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999",4264,"(+/- 966 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499",5442,"(+/- 1305 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999",5127,"(+/- 1131 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more",27415,"(+/- 3081 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",3294,"(+/- 154 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage",43794,"(+/- 2762 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250",8028,"(+/- 1429 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399",1895,"(+/- 724 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599",4057,"(+/- 1044 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799",5346,"(+/- 1100 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999",4609,"(+/- 888 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more",19859,"(+/- 2288 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",923,"(+/- 79 )"
Housing,"Gross Rent","Occupied units paying rent",204370,"(+/- 6961 )"
Housing,"Gross Rent","Less than $500",9688,"(+/- 1702 )"
Housing,"Gross Rent","$500 to $999",26693,"(+/- 3057 )"
Housing,"Gross Rent","$1,000 to $1,499",46562,"(+/- 3862 )"
Housing,"Gross Rent","$1,500 to $1,999",30199,"(+/- 3246 )"
Housing,"Gross Rent","$2,000 to $2,499",26575,"(+/- 2968 )"
Housing,"Gross Rent","$2,500 to $2,999",19637,"(+/- 2607 )"
Housing,"Gross Rent","$3,000 or more",45016,"(+/- 3778 )"
Housing,"Gross Rent","Median (dollars)",1819,"(+/- 65 )"
Housing,"Gross Rent","No rent paid",6924,"(+/- 1771 )"
Socioeconomic,"Income and Benefits (In 2016 inflationlation-adjusted dollars)","Total households",302765,"(+/- 7118 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Less than $10,000",23227,"(+/- 2708 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$10,000 to $14,999",11835,"(+/- 1643 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$15,000 to $24,999",22189,"(+/- 2912 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$25,000 to $34,999",23707,"(+/- 3288 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$35,000 to $49,999",22694,"(+/- 2712 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$50,000 to $74,999",33322,"(+/- 3056 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$75,000 to $99,999",28424,"(+/- 3371 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$100,000 to $149,999",41689,"(+/- 3639 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$150,000 to $199,000",26701,"(+/- 2708 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$200,000 or more",68977,"(+/- 4413 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Median household income (dollars)",85756,"(+/- 4917 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Mean household income (dollars)",158614,"(+/- 6206 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population",706932,"(+/- 18449 )"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage",666241,"(+/- 17677 )"
Socioeconomic,"Health Insurance Coverage","With private health insurance",469557,"(+/- 14703 )"
Socioeconomic,"Health Insurance Coverage","With public coverage",262940,"(+/- 11919 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",40691,"(+/- 4444 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 18 years",136223,"(+/- 7192 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",2957,"(+/- 1052 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",12.3,"(+/- 1.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",17.6,"(+/- 2.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",11.5,"(+/- 3.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",9.6,"(+/- 1.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",13.8,"(+/- 2.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",8.9,"(+/- 2.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no husband present",28.6,"(+/- 5.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",39.0,"(+/- 9.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",34.9,"(+/- 21.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",16.4,"(+/- 1.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",25.2,"(+/- 3.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",25.0,"(+/- 3.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",23.5,"(+/- 3.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",25.9,"(+/- 4.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",14.2,"(+/- 1.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",15.3,"(+/- 2.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",15.0,"(+/- 1.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",19.3,"(+/- 1.7 )"
Education,"School Enrollment","Population 3 years and over enrolled in school",159796,"(+/- 8093 )"
Education,"School Enrollment","Nursery school, preschool",12997,"(+/- 1994 )"
Education,"School Enrollment",Kindergarten,9648,"(+/- 1459 )"
Education,"School Enrollment","Elementary school (grades 1-8)",53771,"(+/- 4154 )"
Education,"School Enrollment","High school (grades 9-12)",22959,"(+/- 2627 )"
Education,"School Enrollment","College or graduate school",60421,"(+/- 5103 )"
Education,"Educational Attainment","Population 25 years and over",510231,"(+/- 13121 )"
Education,"Educational Attainment","Less than 9th grade",29842,"(+/- 2919 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",27601,"(+/- 3277 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",76660,"(+/- 5034 )"
Education,"Educational Attainment","Some college, no degree",47794,"(+/- 4025 )"
Education,"Educational Attainment","Associate's degree",20860,"(+/- 3059 )"
Education,"Educational Attainment","Bachelor's degree",153757,"(+/- 7389 )"
Education,"Educational Attainment","Graduate or professional degree",153717,"(+/- 7620 )"
Education,"Educational Attainment","Percent high school graduate or higher",88.7,"(+/- 0.8 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",60.3,"(+/- 1.4 )"

"Source: 2016 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 10 Estimate","District 10 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",783690,G
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",c,D
Business,"Paid employees for pay period including March 12",Utilities,916,H
Business,"Paid employees for pay period including March 12",Construction,15143,G
Business,"Paid employees for pay period including March 12",Manufacturing,11789,G
Business,"Paid employees for pay period including March 12","Wholesale trade",25544,G
Business,"Paid employees for pay period including March 12","Retail trade",56372,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",10830,G
Business,"Paid employees for pay period including March 12",Information,53708,G
Business,"Paid employees for pay period including March 12","Finance and insurance",109148,G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",22053,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",96054,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",20463,G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",47566,G
Business,"Paid employees for pay period including March 12","Educational services",64752,G
Business,"Paid employees for pay period including March 12","Health care and social assistance",102966,G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",24273,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",81321,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",40511,G
Business,"Paid employees for pay period including March 12","Industries not classified",179,J
Business,"Annual payroll ($1,000)","Total for all sectors",73088238,G
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",D,D
Business,"Annual payroll ($1,000)",Utilities,108457,J
Business,"Annual payroll ($1,000)",Construction,1250149,G
Business,"Annual payroll ($1,000)",Manufacturing,451320,G
Business,"Annual payroll ($1,000)","Wholesale trade",1988640,G
Business,"Annual payroll ($1,000)","Retail trade",2280904,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",557367,G
Business,"Annual payroll ($1,000)",Information,7942765,G
Business,"Annual payroll ($1,000)","Finance and insurance",28145385,G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",1527228,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",9546507,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",2676005,G
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",3221846,G
Business,"Annual payroll ($1,000)","Educational services",3270642,H
Business,"Annual payroll ($1,000)","Health care and social assistance",4082423,G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",1416736,G
Business,"Annual payroll ($1,000)","Accommodation and food services",2600758,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",2002093,G
Business,"Annual payroll ($1,000)","Industries not classified",6084,G
Business,"Total Establishments","Total for all sectors",40406,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",3,X
Business,"Total Establishments",Utilities,15,X
Business,"Total Establishments",Construction,1416,X
Business,"Total Establishments",Manufacturing,1124,X
Business,"Total Establishments","Wholesale trade",2531,X
Business,"Total Establishments","Retail trade",4954,X
Business,"Total Establishments","Transportation and warehousing",570,X
Business,"Total Establishments",Information,1736,X
Business,"Total Establishments","Finance and insurance",2078,X
Business,"Total Establishments","Real estate and rental and leasing",3908,X
Business,"Total Establishments","Professional, scientific, and technical services",6869,X
Business,"Total Establishments","Management of companies and enterprises",243,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",1501,X
Business,"Total Establishments","Educational services",805,X
Business,"Total Establishments","Health care and social assistance",2904,X
Business,"Total Establishments","Arts, entertainment, and recreation",1727,X
Business,"Total Establishments","Accommodation and food services",3730,X
Business,"Total Establishments","Other services (except public administration)",4131,X
Business,"Total Establishments","Industries not classified",161,X

"Source: 2015 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - CBP data includes employers without a fixed location within a state (or of unknown county location), these are included under a statewide classification. Statewide cases are withheld from the tabulation for this My Congressional District tool. This incomplete detail causes only a slight understatement of a district's total estimates. Statewide cases do not apply to at-large districts."
"4. If a sector does not appear in a district, CBP did not identify any establishments in the district."
"5. Disclosure and Quality Indicator Flag Definitions:"
"D Withheld to avoid disclosing data for individual companies; data are included in higher level totals"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
"a 0 to 19 employees"
"b 20 to 99 employees"
"c 100 to 249 employees"
"e 250 to 499 employees"
"f 500 to 999 employees"
"g 1,000 to 2,499 employees"
"h 2,500 to 4,999 employees"
"i 5,000 to 9,999 employees"
"j 10,000 to 24,999 employees"
"l 50,000 to 99,999 employees"
"m 100,000 employees or more"
