People,"Place of Birth",Native,654217,"(+/- 5265 )"
People,"Place of Birth","Born in United States",638998,"(+/- 5644 )"
People,"Place of Birth","State of residence",561039,"(+/- 6523 )"
People,"Place of Birth","Different state",77959,"(+/- 4856 )"
People,"Place of Birth","Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",15219,"(+/- 2450 )"
People,"Place of Birth","Foreign born",55003,"(+/- 4093 )"
People,Ancestry,"Total population",709220,"(+/- 4462 )"
People,Ancestry,American,22805,"(+/- 3120 )"
People,Ancestry,Arab,10334,"(+/- 3296 )"
People,Ancestry,Czech,987,"(+/- 438 )"
People,Ancestry,Danish,840,"(+/- 410 )"
People,Ancestry,Dutch,6956,"(+/- 1348 )"
People,Ancestry,English,42323,"(+/- 2955 )"
People,Ancestry,"French (except Basque)",17143,"(+/- 2532 )"
People,Ancestry,"French Canadian",4701,"(+/- 1299 )"
People,Ancestry,German,140445,"(+/- 8526 )"
People,Ancestry,Greek,3246,"(+/- 1192 )"
People,Ancestry,Hungarian,6762,"(+/- 1456 )"
People,Ancestry,Irish,105262,"(+/- 5898 )"
People,Ancestry,Italian,109687,"(+/- 5946 )"
People,Ancestry,Lithuanian,1404,"(+/- 581 )"
People,Ancestry,Norwegian,1416,"(+/- 488 )"
People,Ancestry,Polish,110327,"(+/- 6010 )"
People,Ancestry,Portuguese,343,"(+/- 265 )"
People,Ancestry,Russian,6299,"(+/- 1359 )"
People,Ancestry,Scotch-Irish,3498,"(+/- 978 )"
People,Ancestry,Scottish,9808,"(+/- 1576 )"
People,Ancestry,Slovak,672,"(+/- 398 )"
People,Ancestry,"Subsaharan African",7678,"(+/- 2462 )"
People,Ancestry,Swedish,5163,"(+/- 1042 )"
People,Ancestry,Swiss,529,"(+/- 313 )"
People,Ancestry,Ukrainian,5030,"(+/- 1716 )"
People,Ancestry,Welsh,2858,"(+/- 817 )"
People,Ancestry,"West Indian (excluding Hispanic origin groups)",4543,"(+/- 1303 )"
People,"Veteran Status","Civilian population 18 years and over",563786,"(+/- 4582 )"
People,"Veteran Status","Civilian veterans",39843,"(+/- 2495 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","Total civilian noninstitutionalized population",703629,"(+/- 4400 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",98962,"(+/- 4914 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","Under 18 years",144484,"(+/- 4144 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",5521,"(+/- 1171 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","18 to 64 years",444116,"(+/- 4097 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",54637,"(+/- 3805 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","65 years and over",115029,"(+/- 3655 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",38804,"(+/- 2764 )"
People,"Residence 1 Year Ago","Population 1 year and over",698909,"(+/- 4513 )"
People,"Residence 1 Year Ago","Same house",608057,"(+/- 8166 )"
People,"Residence 1 Year Ago","Different house in the U.S.",86164,"(+/- 7448 )"
People,"Residence 1 Year Ago","Same county",63672,"(+/- 6274 )"
People,"Residence 1 Year Ago","Different county",22492,"(+/- 3428 )"
People,"Residence 1 Year Ago","Same state",13192,"(+/- 2726 )"
People,"Residence 1 Year Ago","Different state",9300,"(+/- 2177 )"
People,"Residence 1 Year Ago",Abroad,4688,"(+/- 1222 )"
Workers,"Employment Status","Population 16 years and over",581505,"(+/- 4676 )"
Workers,"Employment Status","In labor force",347790,"(+/- 5230 )"
Workers,"Employment Status","Civilian labor force",347128,"(+/- 5238 )"
Workers,"Employment Status",Employed,328576,"(+/- 5406 )"
Workers,"Employment Status",Unemployed,18552,"(+/- 2241 )"
Workers,"Employment Status","Armed Forces",662,"(+/- 425 )"
Workers,"Employment Status","Not in labor force",233715,"(+/- 6571 )"
Workers,"Employment Status","Civilian labor force",347128,"(+/- 5238 )"
Workers,"Employment Status","Unemployment Rate",5.3,"(+/- 0.6 )"
Workers,"Commuting to Work","Workers 16 years and over",320011,"(+/- 5746 )"
Workers,"Commuting to Work","Car, truck, or van -- drove alone",253634,"(+/- 5617 )"
Workers,"Commuting to Work","Car, truck, or van -- carpooled",26655,"(+/- 2734 )"
Workers,"Commuting to Work","Public transportation (excluding taxicab)",17704,"(+/- 2577 )"
Workers,"Commuting to Work",Walked,8900,"(+/- 1577 )"
Workers,"Commuting to Work","Other means",4012,"(+/- 997 )"
Workers,"Commuting to Work","Worked at home",9106,"(+/- 1696 )"
Workers,"Commuting to Work","Mean travel time to work (minutes)",20.2,"(+/- 0.5 )"
Workers,Occupation,"Civilian employed population 16 years and over",328576,"(+/- 5406 )"
Workers,Occupation,"Management, business, science, and arts occupations",119443,"(+/- 5083 )"
Workers,Occupation,"Service occupations",64571,"(+/- 3893 )"
Workers,Occupation,"Sales and office occupations",87596,"(+/- 4170 )"
Workers,Occupation,"Natural resources, construction, and maintenance occupations",16992,"(+/- 2065 )"
Workers,Occupation,"Production, transportation, and material moving occupations",39974,"(+/- 2904 )"
Workers,Industry,"Civilian employed population 16 years and over",328576,"(+/- 5406 )"
Workers,Industry,"Agriculture, forestry, fishing and hunting, and mining",891,"(+/- 408 )"
Workers,Industry,Construction,11527,"(+/- 1853 )"
Workers,Industry,Manufacturing,31643,"(+/- 2829 )"
Workers,Industry,"Wholesale trade",8329,"(+/- 1519 )"
Workers,Industry,"Retail trade",39087,"(+/- 2896 )"
Workers,Industry,"Transportation and warehousing, and utilities",15527,"(+/- 1821 )"
Workers,Industry,Information,5433,"(+/- 1073 )"
Workers,Industry,"Finance and insurance, and real estate and rental and leasing",27569,"(+/- 2959 )"
Workers,Industry,"Professional, scientific, and management, and administrative and waste management services",30252,"(+/- 2430 )"
Workers,Industry,"Educational services, and health care and social assistance",93963,"(+/- 4105 )"
Workers,Industry,"Arts, entertainment, and recreation, and accommodation and food services",35473,"(+/- 3065 )"
Workers,Industry,"Other services, except public administration",14547,"(+/- 1909 )"
Workers,Industry,"Public administration",14335,"(+/- 1931 )"
Workers,"Class of Worker","Civilian employed population 16 years and over",328576,"(+/- 5406 )"
Workers,"Class of Worker","Private wage and salary workers",265987,"(+/- 5692 )"
Workers,"Class of Worker","Government workers",50759,"(+/- 3708 )"
Workers,"Class of Worker","Self-employed in own not incorporated business workers",11322,"(+/- 1788 )"
Workers,"Class of Worker","Unpaid family workers",508,"(+/- 370 )"
Housing,"Housing Occupancy","Total housing units",337604,"(+/- 3394 )"
Housing,"Housing Occupancy","Occupied housing units",298589,"(+/- 4062 )"
Housing,"Housing Occupancy","Vacant housing units",39015,"(+/- 3030 )"
Housing,"Housing Occupancy","Homeowner vacancy rate",1.6,"(+/- 0.5 )"
Housing,"Housing Occupancy","Rental vacancy rate",6.3,"(+/- 1.2 )"
Housing,"Housing Tenure","Occupied housing units",298589,"(+/- 4062 )"
Housing,"Housing Tenure",Owner-occupied,177666,"(+/- 4079 )"
Housing,"Housing Tenure",Renter-occupied,120923,"(+/- 4546 )"
Housing,"Housing Tenure","Average household size of owner-occupied unit",2.45,"(+/- 0.04 )"
Housing,"Housing Tenure","Average household size of renter-occupied unit",2.10,"(+/- 0.06 )"
Housing,"Year Householder Moved into Unit","Occupied housing units",298589,"(+/- 4062 )"
Housing,"Year Householder Moved into Unit","Moved in 2015 or later",50624,"(+/- 3375 )"
Housing,"Year Householder Moved into Unit","Moved in 2010 to 2014",81483,"(+/- 3507 )"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009",68266,"(+/- 3471 )"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999",35874,"(+/- 2508 )"
Housing,"Year Householder Moved into Unit","Moved in 1980 to 1989",25829,"(+/- 2197 )"
Housing,"Year Householder Moved into Unit","Moved in 1979 and earlier",36513,"(+/- 2275 )"
Housing,Value,"Owner-occupied units",177666,"(+/- 4079 )"
Housing,Value,"Less than $50,000",16295,"(+/- 1581 )"
Housing,Value,"$50,000 to $99,999",47036,"(+/- 2644 )"
Housing,Value,"$100,000 to $149,999",48948,"(+/- 2403 )"
Housing,Value,"$150,000 to $199,999",28942,"(+/- 1986 )"
Housing,Value,"$200,000 to $299,999",22143,"(+/- 1793 )"
Housing,Value,"$300,000 to $499,999",10607,"(+/- 1477 )"
Housing,Value,"$500,000 to $999,999",3166,"(+/- 647 )"
Housing,Value,"$1,000,000 or more",529,"(+/- 248 )"
Housing,Value,"Median (dollars)",125400,"(+/- 2560 )"
Housing,"Mortgage Status","Owner-occupied units",177666,"(+/- 4079 )"
Housing,"Mortgage Status","Housing units with a mortgage",106485,"(+/- 3595 )"
Housing,"Mortgage Status","Housing units without a mortgage",71181,"(+/- 2976 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage",106485,"(+/- 3595 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500",2593,"(+/- 583 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999",36627,"(+/- 2028 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499",41903,"(+/- 2505 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999",15456,"(+/- 1870 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499",5470,"(+/- 1024 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999",2632,"(+/- 590 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more",1804,"(+/- 614 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",1153,"(+/- 19 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage",71181,"(+/- 2976 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250",7375,"(+/- 1126 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399",18649,"(+/- 1649 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599",25729,"(+/- 1885 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799",11869,"(+/- 1461 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999",4640,"(+/- 919 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more",2919,"(+/- 673 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",464,"(+/- 11 )"
Housing,"Gross Rent","Occupied units paying rent",117037,"(+/- 4591 )"
Housing,"Gross Rent","Less than $500",21029,"(+/- 2275 )"
Housing,"Gross Rent","$500 to $999",76236,"(+/- 4327 )"
Housing,"Gross Rent","$1,000 to $1,499",16929,"(+/- 2177 )"
Housing,"Gross Rent","$1,500 to $1,999",1588,"(+/- 563 )"
Housing,"Gross Rent","$2,000 to $2,499",856,"(+/- 483 )"
Housing,"Gross Rent","$2,500 to $2,999",254,"(+/- 229 )"
Housing,"Gross Rent","$3,000 or more",145,"(+/- 175 )"
Housing,"Gross Rent","Median (dollars)",740,"(+/- 16 )"
Housing,"Gross Rent","No rent paid",3886,"(+/- 923 )"
Socioeconomic,"Income and Benefits (In 2016 inflationlation-adjusted dollars)","Total households",298589,"(+/- 4062 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Less than $10,000",30453,"(+/- 3043 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$10,000 to $14,999",20757,"(+/- 2124 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$15,000 to $24,999",34432,"(+/- 2497 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$25,000 to $34,999",30589,"(+/- 2642 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$35,000 to $49,999",39243,"(+/- 3153 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$50,000 to $74,999",50540,"(+/- 3315 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$75,000 to $99,999",34880,"(+/- 2379 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$100,000 to $149,999",35178,"(+/- 2691 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$150,000 to $199,000",13092,"(+/- 1729 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$200,000 or more",9425,"(+/- 1490 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Median household income (dollars)",47358,"(+/- 1888 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Mean household income (dollars)",64320,"(+/- 1930 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population",703629,"(+/- 4400 )"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage",680884,"(+/- 5130 )"
Socioeconomic,"Health Insurance Coverage","With private health insurance",459320,"(+/- 8976 )"
Socioeconomic,"Health Insurance Coverage","With public coverage",320098,"(+/- 9781 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",22745,"(+/- 2990 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 18 years",144484,"(+/- 4144 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",1674,"(+/- 757 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",12.7,"(+/- 1.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",22.1,"(+/- 2.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",22.6,"(+/- 6.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",6.2,"(+/- 1.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",11.1,"(+/- 2.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",12.6,"(+/- 7.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no husband present",26.8,"(+/- 3.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",37.8,"(+/- 4.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",44.1,"(+/- 11.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",17.8,"(+/- 1.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",25.7,"(+/- 2.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",25.5,"(+/- 2.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",31.1,"(+/- 4.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",23.3,"(+/- 3.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",15.8,"(+/- 1.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",9.5,"(+/- 1.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",14.3,"(+/- 1.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",27.9,"(+/- 1.8 )"
Education,"School Enrollment","Population 3 years and over enrolled in school",173262,"(+/- 4280 )"
Education,"School Enrollment","Nursery school, preschool",7654,"(+/- 1404 )"
Education,"School Enrollment",Kindergarten,7239,"(+/- 1210 )"
Education,"School Enrollment","Elementary school (grades 1-8)",63973,"(+/- 2856 )"
Education,"School Enrollment","High school (grades 9-12)",33669,"(+/- 2074 )"
Education,"School Enrollment","College or graduate school",60727,"(+/- 3075 )"
Education,"Educational Attainment","Population 25 years and over",489631,"(+/- 4563 )"
Education,"Educational Attainment","Less than 9th grade",15647,"(+/- 2055 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",34148,"(+/- 2663 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",141261,"(+/- 5282 )"
Education,"Educational Attainment","Some college, no degree",90210,"(+/- 3898 )"
Education,"Educational Attainment","Associate's degree",57476,"(+/- 3847 )"
Education,"Educational Attainment","Bachelor's degree",86129,"(+/- 3638 )"
Education,"Educational Attainment","Graduate or professional degree",64760,"(+/- 4136 )"
Education,"Educational Attainment","Percent high school graduate or higher",89.8,"(+/- 0.7 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",30.8,"(+/- 1.0 )"

"Source: 2016 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 26 Estimate","District 26 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",351068,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",a,D
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",134,H
Business,"Paid employees for pay period including March 12",Utilities,1601,G
Business,"Paid employees for pay period including March 12",Construction,10700,G
Business,"Paid employees for pay period including March 12",Manufacturing,29934,G
Business,"Paid employees for pay period including March 12","Wholesale trade",17649,G
Business,"Paid employees for pay period including March 12","Retail trade",42450,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",11774,G
Business,"Paid employees for pay period including March 12",Information,6477,G
Business,"Paid employees for pay period including March 12","Finance and insurance",27083,G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",5488,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",26974,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",8753,G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",26791,G
Business,"Paid employees for pay period including March 12","Educational services",11503,G
Business,"Paid employees for pay period including March 12","Health care and social assistance",66433,G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",4755,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",38630,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",13893,G
Business,"Paid employees for pay period including March 12","Industries not classified",27,J
Business,"Annual payroll ($1,000)","Total for all sectors",15333417,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",D,D
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",7925,H
Business,"Annual payroll ($1,000)",Utilities,145683,G
Business,"Annual payroll ($1,000)",Construction,664586,G
Business,"Annual payroll ($1,000)",Manufacturing,1810993,G
Business,"Annual payroll ($1,000)","Wholesale trade",1132768,G
Business,"Annual payroll ($1,000)","Retail trade",998496,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",523001,G
Business,"Annual payroll ($1,000)",Information,368517,G
Business,"Annual payroll ($1,000)","Finance and insurance",1751311,H
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",211432,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",1690944,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",609852,G
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",843107,G
Business,"Annual payroll ($1,000)","Educational services",310468,G
Business,"Annual payroll ($1,000)","Health care and social assistance",3075557,G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",174140,H
Business,"Annual payroll ($1,000)","Accommodation and food services",644282,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",368390,G
Business,"Annual payroll ($1,000)","Industries not classified",1429,G
Business,"Total Establishments","Total for all sectors",17605,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",2,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",7,X
Business,"Total Establishments",Utilities,19,X
Business,"Total Establishments",Construction,1249,X
Business,"Total Establishments",Manufacturing,722,X
Business,"Total Establishments","Wholesale trade",887,X
Business,"Total Establishments","Retail trade",2656,X
Business,"Total Establishments","Transportation and warehousing",503,X
Business,"Total Establishments",Information,277,X
Business,"Total Establishments","Finance and insurance",984,X
Business,"Total Establishments","Real estate and rental and leasing",693,X
Business,"Total Establishments","Professional, scientific, and technical services",1766,X
Business,"Total Establishments","Management of companies and enterprises",200,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",1223,X
Business,"Total Establishments","Educational services",236,X
Business,"Total Establishments","Health care and social assistance",2141,X
Business,"Total Establishments","Arts, entertainment, and recreation",255,X
Business,"Total Establishments","Accommodation and food services",1923,X
Business,"Total Establishments","Other services (except public administration)",1836,X
Business,"Total Establishments","Industries not classified",26,X

"Source: 2015 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - CBP data includes employers without a fixed location within a state (or of unknown county location), these are included under a statewide classification. Statewide cases are withheld from the tabulation for this My Congressional District tool. This incomplete detail causes only a slight understatement of a district's total estimates. Statewide cases do not apply to at-large districts."
"4. If a sector does not appear in a district, CBP did not identify any establishments in the district."
"5. Disclosure and Quality Indicator Flag Definitions:"
"D Withheld to avoid disclosing data for individual companies; data are included in higher level totals"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
"a 0 to 19 employees"
"b 20 to 99 employees"
"c 100 to 249 employees"
"e 250 to 499 employees"
"f 500 to 999 employees"
"g 1,000 to 2,499 employees"
"h 2,500 to 4,999 employees"
"i 5,000 to 9,999 employees"
"j 10,000 to 24,999 employees"
"l 50,000 to 99,999 employees"
"m 100,000 employees or more"
