People,"Veteran Status","Civilian population 18 years and over",615100,"(+/- 13084 )"
People,"Veteran Status","Civilian veterans",20673,"(+/- 2504 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","Total civilian noninstitutionalized population",787449,"(+/- 15976 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",92059,"(+/- 5090 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","Under 18 years",178122,"(+/- 6880 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",9507,"(+/- 2060 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","18 to 64 years",510385,"(+/- 12273 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",47116,"(+/- 3683 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","65 years and over",98942,"(+/- 3368 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",35436,"(+/- 2504 )"
People,"Residence 1 Year Ago","Population 1 year and over",785969,"(+/- 15467 )"
People,"Residence 1 Year Ago","Same house",732627,"(+/- 16247 )"
People,"Residence 1 Year Ago","Different house in the U.S.",45042,"(+/- 5174 )"
People,"Residence 1 Year Ago","Same county",26079,"(+/- 4627 )"
People,"Residence 1 Year Ago","Different county",18963,"(+/- 2895 )"
People,"Residence 1 Year Ago","Same state",14103,"(+/- 2563 )"
People,"Residence 1 Year Ago","Different state",4860,"(+/- 1185 )"
People,"Residence 1 Year Ago",Abroad,8300,"(+/- 2446 )"
Workers,"Employment Status","Population 16 years and over",635841,"(+/- 13078 )"
Workers,"Employment Status","In labor force",416316,"(+/- 10019 )"
Workers,"Employment Status","Civilian labor force",415523,"(+/- 9988 )"
Workers,"Employment Status",Employed,381407,"(+/- 9585 )"
Workers,"Employment Status",Unemployed,34116,"(+/- 3602 )"
Workers,"Employment Status","Armed Forces",793,"(+/- 527 )"
Workers,"Employment Status","Not in labor force",219525,"(+/- 6684 )"
Workers,"Employment Status","Civilian labor force",415523,"(+/- 9988 )"
Workers,"Employment Status","Unemployment Rate",8.2,"(+/- 0.8 )"
Workers,"Commuting to Work","Workers 16 years and over",371554,"(+/- 9746 )"
Workers,"Commuting to Work","Car, truck, or van -- drove alone",165526,"(+/- 7380 )"
Workers,"Commuting to Work","Car, truck, or van -- carpooled",23461,"(+/- 2473 )"
Workers,"Commuting to Work","Public transportation (excluding taxicab)",157496,"(+/- 7374 )"
Workers,"Commuting to Work",Walked,13127,"(+/- 1849 )"
Workers,"Commuting to Work","Other means",3905,"(+/- 984 )"
Workers,"Commuting to Work","Worked at home",8039,"(+/- 1460 )"
Workers,"Commuting to Work","Mean travel time to work (minutes)",47.8,"(+/- 1.0 )"
Workers,Occupation,"Civilian employed population 16 years and over",381407,"(+/- 9585 )"
Workers,Occupation,"Management, business, science, and arts occupations",114927,"(+/- 5705 )"
Workers,Occupation,"Service occupations",93812,"(+/- 4780 )"
Workers,Occupation,"Sales and office occupations",97821,"(+/- 5396 )"
Workers,Occupation,"Natural resources, construction, and maintenance occupations",33302,"(+/- 2850 )"
Workers,Occupation,"Production, transportation, and material moving occupations",41545,"(+/- 3200 )"
Workers,Industry,"Civilian employed population 16 years and over",381407,"(+/- 9585 )"
Workers,Industry,"Agriculture, forestry, fishing and hunting, and mining",302,"(+/- 269 )"
Workers,Industry,Construction,25477,"(+/- 2801 )"
Workers,Industry,Manufacturing,11565,"(+/- 1691 )"
Workers,Industry,"Wholesale trade",7331,"(+/- 1476 )"
Workers,Industry,"Retail trade",42696,"(+/- 2971 )"
Workers,Industry,"Transportation and warehousing, and utilities",39141,"(+/- 2853 )"
Workers,Industry,Information,6577,"(+/- 1312 )"
Workers,Industry,"Finance and insurance, and real estate and rental and leasing",25514,"(+/- 2818 )"
Workers,Industry,"Professional, scientific, and management, and administrative and waste management services",34371,"(+/- 2599 )"
Workers,Industry,"Educational services, and health care and social assistance",120644,"(+/- 5974 )"
Workers,Industry,"Arts, entertainment, and recreation, and accommodation and food services",26284,"(+/- 2876 )"
Workers,Industry,"Other services, except public administration",19408,"(+/- 2127 )"
Workers,Industry,"Public administration",22097,"(+/- 2263 )"
Workers,"Class of Worker","Civilian employed population 16 years and over",381407,"(+/- 9585 )"
Workers,"Class of Worker","Private wage and salary workers",291097,"(+/- 8020 )"
Workers,"Class of Worker","Government workers",71073,"(+/- 4122 )"
Workers,"Class of Worker","Self-employed in own not incorporated business workers",18733,"(+/- 2238 )"
Workers,"Class of Worker","Unpaid family workers",504,"(+/- 445 )"
Housing,"Housing Occupancy","Total housing units",241730,"(+/- 4575 )"
Housing,"Housing Occupancy","Occupied housing units",224668,"(+/- 4380 )"
Housing,"Housing Occupancy","Vacant housing units",17062,"(+/- 1966 )"
Housing,"Housing Occupancy","Homeowner vacancy rate",1.4,"(+/- 0.5 )"
Housing,"Housing Occupancy","Rental vacancy rate",2.5,"(+/- 0.9 )"
Housing,"Housing Tenure","Occupied housing units",224668,"(+/- 4380 )"
Housing,"Housing Tenure",Owner-occupied,123716,"(+/- 3725 )"
Housing,"Housing Tenure",Renter-occupied,100952,"(+/- 3986 )"
Housing,"Housing Tenure","Average household size of owner-occupied unit",3.79,"(+/- 0.09 )"
Housing,"Housing Tenure","Average household size of renter-occupied unit",3.08,"(+/- 0.09 )"
Housing,"Year Householder Moved into Unit","Occupied housing units",224668,"(+/- 4380 )"
Housing,"Year Householder Moved into Unit","Moved in 2015 or later",20698,"(+/- 2353 )"
Housing,"Year Householder Moved into Unit","Moved in 2010 to 2014",53696,"(+/- 3190 )"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009",69932,"(+/- 3453 )"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999",37029,"(+/- 2348 )"
Housing,"Year Householder Moved into Unit","Moved in 1980 to 1989",19659,"(+/- 1789 )"
Housing,"Year Householder Moved into Unit","Moved in 1979 and earlier",23654,"(+/- 2028 )"
Housing,Value,"Owner-occupied units",123716,"(+/- 3725 )"
Housing,Value,"Less than $50,000",3554,"(+/- 831 )"
Housing,Value,"$50,000 to $99,999",1158,"(+/- 551 )"
Housing,Value,"$100,000 to $149,999",1989,"(+/- 659 )"
Housing,Value,"$150,000 to $199,999",1210,"(+/- 381 )"
Housing,Value,"$200,000 to $299,999",6934,"(+/- 1176 )"
Housing,Value,"$300,000 to $499,999",70858,"(+/- 3115 )"
Housing,Value,"$500,000 to $999,999",34728,"(+/- 2363 )"
Housing,Value,"$1,000,000 or more",3285,"(+/- 722 )"
Housing,Value,"Median (dollars)",439300,"(+/- 4860 )"
Housing,"Mortgage Status","Owner-occupied units",123716,"(+/- 3725 )"
Housing,"Mortgage Status","Housing units with a mortgage",89424,"(+/- 3489 )"
Housing,"Mortgage Status","Housing units without a mortgage",34292,"(+/- 2900 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage",89424,"(+/- 3489 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500",295,"(+/- 201 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999",2128,"(+/- 631 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499",5692,"(+/- 1126 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999",12857,"(+/- 1524 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499",22660,"(+/- 1792 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999",20888,"(+/- 1778 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more",24904,"(+/- 2429 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",2526,"(+/- 51 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage",34292,"(+/- 2900 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250",2378,"(+/- 723 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399",1223,"(+/- 349 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599",4936,"(+/- 841 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799",7865,"(+/- 1164 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999",7260,"(+/- 1130 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more",10630,"(+/- 1399 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",824,"(+/- 24 )"
Housing,"Gross Rent","Occupied units paying rent",96328,"(+/- 3997 )"
Housing,"Gross Rent","Less than $500",10072,"(+/- 1792 )"
Housing,"Gross Rent","$500 to $999",18621,"(+/- 2384 )"
Housing,"Gross Rent","$1,000 to $1,499",36666,"(+/- 2397 )"
Housing,"Gross Rent","$1,500 to $1,999",24420,"(+/- 2430 )"
Housing,"Gross Rent","$2,000 to $2,499",5142,"(+/- 1127 )"
Housing,"Gross Rent","$2,500 to $2,999",1200,"(+/- 539 )"
Housing,"Gross Rent","$3,000 or more",207,"(+/- 215 )"
Housing,"Gross Rent","Median (dollars)",1289,"(+/- 30 )"
Housing,"Gross Rent","No rent paid",4624,"(+/- 1123 )"
Socioeconomic,"Income and Benefits (In 2016 inflationlation-adjusted dollars)","Total households",224668,"(+/- 4380 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Less than $10,000",13693,"(+/- 1887 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$10,000 to $14,999",8708,"(+/- 1657 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$15,000 to $24,999",16768,"(+/- 2068 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$25,000 to $34,999",20513,"(+/- 2301 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$35,000 to $49,999",26933,"(+/- 2436 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$50,000 to $74,999",37928,"(+/- 2496 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$75,000 to $99,999",32057,"(+/- 2537 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$100,000 to $149,999",37880,"(+/- 2346 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$150,000 to $199,000",16384,"(+/- 2068 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$200,000 or more",13804,"(+/- 1613 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Median household income (dollars)",66529,"(+/- 1797 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Mean household income (dollars)",84792,"(+/- 2155 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population",787449,"(+/- 15976 )"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage",726719,"(+/- 14434 )"
Socioeconomic,"Health Insurance Coverage","With private health insurance",463081,"(+/- 14227 )"
Socioeconomic,"Health Insurance Coverage","With public coverage",323164,"(+/- 13483 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",60730,"(+/- 5710 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 18 years",178122,"(+/- 6880 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",3918,"(+/- 1240 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",10.3,"(+/- 1.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",14.4,"(+/- 1.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",13.5,"(+/- 4.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",6.6,"(+/- 1.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",7.6,"(+/- 1.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",8.0,"(+/- 3.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no husband present",17.2,"(+/- 2.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",25.1,"(+/- 4.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",21.9,"(+/- 10.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",12.4,"(+/- 1.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",18.6,"(+/- 3.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",18.5,"(+/- 3.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",20.6,"(+/- 4.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",17.7,"(+/- 3.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",10.6,"(+/- 0.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",11.3,"(+/- 1.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",10.4,"(+/- 1.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",25.9,"(+/- 2.0 )"
Education,"School Enrollment","Population 3 years and over enrolled in school",215011,"(+/- 7329 )"
Education,"School Enrollment","Nursery school, preschool",13694,"(+/- 1857 )"
Education,"School Enrollment",Kindergarten,8774,"(+/- 1417 )"
Education,"School Enrollment","Elementary school (grades 1-8)",80650,"(+/- 4630 )"
Education,"School Enrollment","High school (grades 9-12)",42524,"(+/- 3029 )"
Education,"School Enrollment","College or graduate school",69369,"(+/- 3869 )"
Education,"Educational Attainment","Population 25 years and over",536759,"(+/- 11299 )"
Education,"Educational Attainment","Less than 9th grade",46627,"(+/- 3713 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",48804,"(+/- 3595 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",156750,"(+/- 7414 )"
Education,"Educational Attainment","Some college, no degree",102133,"(+/- 5810 )"
Education,"Educational Attainment","Associate's degree",45381,"(+/- 3640 )"
Education,"Educational Attainment","Bachelor's degree",87427,"(+/- 4458 )"
Education,"Educational Attainment","Graduate or professional degree",49637,"(+/- 3302 )"
Education,"Educational Attainment","Percent high school graduate or higher",82.2,"(+/- 0.9 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",25.5,"(+/- 0.9 )"

"Source: 2016 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 05 Estimate","District 05 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",152690,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",a,D
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",a,D
Business,"Paid employees for pay period including March 12",Utilities,338,H
Business,"Paid employees for pay period including March 12",Construction,8102,G
Business,"Paid employees for pay period including March 12",Manufacturing,2845,H
Business,"Paid employees for pay period including March 12","Wholesale trade",3632,G
Business,"Paid employees for pay period including March 12","Retail trade",18760,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",39562,H
Business,"Paid employees for pay period including March 12",Information,1171,G
Business,"Paid employees for pay period including March 12","Finance and insurance",1616,H
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",3055,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",3365,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",617,H
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",8644,G
Business,"Paid employees for pay period including March 12","Educational services",7117,H
Business,"Paid employees for pay period including March 12","Health care and social assistance",28463,G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",3933,H
Business,"Paid employees for pay period including March 12","Accommodation and food services",14889,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",6558,G
Business,"Paid employees for pay period including March 12","Industries not classified",16,J
Business,"Annual payroll ($1,000)","Total for all sectors",6683145,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",D,D
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",D,D
Business,"Annual payroll ($1,000)",Utilities,24942,H
Business,"Annual payroll ($1,000)",Construction,634069,H
Business,"Annual payroll ($1,000)",Manufacturing,134238,G
Business,"Annual payroll ($1,000)","Wholesale trade",202003,G
Business,"Annual payroll ($1,000)","Retail trade",481949,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",2293888,G
Business,"Annual payroll ($1,000)",Information,98709,G
Business,"Annual payroll ($1,000)","Finance and insurance",89956,H
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",134147,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",131941,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",41082,G
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",255121,G
Business,"Annual payroll ($1,000)","Educational services",256830,H
Business,"Annual payroll ($1,000)","Health care and social assistance",1190577,G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",179926,H
Business,"Annual payroll ($1,000)","Accommodation and food services",344159,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",188766,G
Business,"Annual payroll ($1,000)","Industries not classified",442,G
Business,"Total Establishments","Total for all sectors",11068,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",1,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",1,X
Business,"Total Establishments",Utilities,9,X
Business,"Total Establishments",Construction,1074,X
Business,"Total Establishments",Manufacturing,170,X
Business,"Total Establishments","Wholesale trade",456,X
Business,"Total Establishments","Retail trade",2126,X
Business,"Total Establishments","Transportation and warehousing",1136,X
Business,"Total Establishments",Information,111,X
Business,"Total Establishments","Finance and insurance",309,X
Business,"Total Establishments","Real estate and rental and leasing",515,X
Business,"Total Establishments","Professional, scientific, and technical services",609,X
Business,"Total Establishments","Management of companies and enterprises",30,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",469,X
Business,"Total Establishments","Educational services",144,X
Business,"Total Establishments","Health care and social assistance",1399,X
Business,"Total Establishments","Arts, entertainment, and recreation",116,X
Business,"Total Establishments","Accommodation and food services",1080,X
Business,"Total Establishments","Other services (except public administration)",1296,X
Business,"Total Establishments","Industries not classified",17,X

"Source: 2015 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - CBP data includes employers without a fixed location within a state (or of unknown county location), these are included under a statewide classification. Statewide cases are withheld from the tabulation for this My Congressional District tool. This incomplete detail causes only a slight understatement of a district's total estimates. Statewide cases do not apply to at-large districts."
"4. If a sector does not appear in a district, CBP did not identify any establishments in the district."
"5. Disclosure and Quality Indicator Flag Definitions:"
"D Withheld to avoid disclosing data for individual companies; data are included in higher level totals"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
"a 0 to 19 employees"
"b 20 to 99 employees"
"c 100 to 249 employees"
"e 250 to 499 employees"
"f 500 to 999 employees"
"g 1,000 to 2,499 employees"
"h 2,500 to 4,999 employees"
"i 5,000 to 9,999 employees"
"j 10,000 to 24,999 employees"
"l 50,000 to 99,999 employees"
"m 100,000 employees or more"
