People,"Disability Status of the Civilian Noninstitutionalized Population","Under 18 years",166814,"(+/- 7474 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",6593,"(+/- 1631 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","18 to 64 years",547153,"(+/- 13033 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",58513,"(+/- 5231 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","65 years and over",92426,"(+/- 3884 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",38561,"(+/- 3403 )"
People,"Residence 1 Year Ago","Population 1 year and over",802344,"(+/- 17031 )"
People,"Residence 1 Year Ago","Same house",720302,"(+/- 17919 )"
People,"Residence 1 Year Ago","Different house in the U.S.",69791,"(+/- 7037 )"
People,"Residence 1 Year Ago","Same county",42309,"(+/- 5277 )"
People,"Residence 1 Year Ago","Different county",27482,"(+/- 3768 )"
People,"Residence 1 Year Ago","Same state",14771,"(+/- 2583 )"
People,"Residence 1 Year Ago","Different state",12711,"(+/- 2297 )"
People,"Residence 1 Year Ago",Abroad,12251,"(+/- 3031 )"
Workers,"Employment Status","Population 16 years and over",663614,"(+/- 14091 )"
Workers,"Employment Status","In labor force",423065,"(+/- 11589 )"
Workers,"Employment Status","Civilian labor force",422990,"(+/- 11573 )"
Workers,"Employment Status",Employed,386294,"(+/- 12069 )"
Workers,"Employment Status",Unemployed,36696,"(+/- 5198 )"
Workers,"Employment Status","Armed Forces",75,"(+/- 123 )"
Workers,"Employment Status","Not in labor force",240549,"(+/- 9377 )"
Workers,"Employment Status","Civilian labor force",422990,"(+/- 11573 )"
Workers,"Employment Status","Unemployment Rate",8.7,"(+/- 1.2 )"
Workers,"Commuting to Work","Workers 16 years and over",372500,"(+/- 11975 )"
Workers,"Commuting to Work","Car, truck, or van -- drove alone",36476,"(+/- 3933 )"
Workers,"Commuting to Work","Car, truck, or van -- carpooled",9622,"(+/- 2211 )"
Workers,"Commuting to Work","Public transportation (excluding taxicab)",263736,"(+/- 10730 )"
Workers,"Commuting to Work",Walked,34776,"(+/- 3864 )"
Workers,"Commuting to Work","Other means",9815,"(+/- 2161 )"
Workers,"Commuting to Work","Worked at home",18075,"(+/- 2837 )"
Workers,"Commuting to Work","Mean travel time to work (minutes)",40.3,"(+/- 0.8 )"
Workers,Occupation,"Civilian employed population 16 years and over",386294,"(+/- 12069 )"
Workers,Occupation,"Management, business, science, and arts occupations",133641,"(+/- 6499 )"
Workers,Occupation,"Service occupations",116059,"(+/- 7091 )"
Workers,Occupation,"Sales and office occupations",85002,"(+/- 5734 )"
Workers,Occupation,"Natural resources, construction, and maintenance occupations",17283,"(+/- 3083 )"
Workers,Occupation,"Production, transportation, and material moving occupations",34309,"(+/- 4441 )"
Workers,Industry,"Civilian employed population 16 years and over",386294,"(+/- 12069 )"
Workers,Industry,"Agriculture, forestry, fishing and hunting, and mining",161,"(+/- 198 )"
Workers,Industry,Construction,12313,"(+/- 2460 )"
Workers,Industry,Manufacturing,11370,"(+/- 2065 )"
Workers,Industry,"Wholesale trade",4677,"(+/- 1288 )"
Workers,Industry,"Retail trade",43273,"(+/- 4628 )"
Workers,Industry,"Transportation and warehousing, and utilities",19950,"(+/- 3475 )"
Workers,Industry,Information,14850,"(+/- 2537 )"
Workers,Industry,"Finance and insurance, and real estate and rental and leasing",27714,"(+/- 2951 )"
Workers,Industry,"Professional, scientific, and management, and administrative and waste management services",44778,"(+/- 3378 )"
Workers,Industry,"Educational services, and health care and social assistance",103914,"(+/- 5698 )"
Workers,Industry,"Arts, entertainment, and recreation, and accommodation and food services",67355,"(+/- 7145 )"
Workers,Industry,"Other services, except public administration",26231,"(+/- 3856 )"
Workers,Industry,"Public administration",9708,"(+/- 1902 )"
Workers,"Class of Worker","Civilian employed population 16 years and over",386294,"(+/- 12069 )"
Workers,"Class of Worker","Private wage and salary workers",316935,"(+/- 11303 )"
Workers,"Class of Worker","Government workers",44959,"(+/- 4606 )"
Workers,"Class of Worker","Self-employed in own not incorporated business workers",24125,"(+/- 2794 )"
Workers,"Class of Worker","Unpaid family workers",275,"(+/- 214 )"
Housing,"Housing Occupancy","Total housing units",314990,"(+/- 7554 )"
Housing,"Housing Occupancy","Occupied housing units",292811,"(+/- 7437 )"
Housing,"Housing Occupancy","Vacant housing units",22179,"(+/- 2646 )"
Housing,"Housing Occupancy","Homeowner vacancy rate",3.1,"(+/- 1.5 )"
Housing,"Housing Occupancy","Rental vacancy rate",2.9,"(+/- 0.6 )"
Housing,"Housing Tenure","Occupied housing units",292811,"(+/- 7437 )"
Housing,"Housing Tenure",Owner-occupied,28803,"(+/- 2271 )"
Housing,"Housing Tenure",Renter-occupied,264008,"(+/- 7754 )"
Housing,"Housing Tenure","Average household size of owner-occupied unit",2.54,"(+/- 0.18 )"
Housing,"Housing Tenure","Average household size of renter-occupied unit",2.75,"(+/- 0.07 )"
Housing,"Year Householder Moved into Unit","Occupied housing units",292811,"(+/- 7437 )"
Housing,"Year Householder Moved into Unit","Moved in 2015 or later",42218,"(+/- 3320 )"
Housing,"Year Householder Moved into Unit","Moved in 2010 to 2014",85329,"(+/- 5161 )"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009",68804,"(+/- 4685 )"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999",47945,"(+/- 4145 )"
Housing,"Year Householder Moved into Unit","Moved in 1980 to 1989",22538,"(+/- 3295 )"
Housing,"Year Householder Moved into Unit","Moved in 1979 and earlier",25977,"(+/- 2645 )"
Housing,Value,"Owner-occupied units",28803,"(+/- 2271 )"
Housing,Value,"Less than $50,000",2890,"(+/- 1005 )"
Housing,Value,"$50,000 to $99,999",1468,"(+/- 674 )"
Housing,Value,"$100,000 to $149,999",793,"(+/- 376 )"
Housing,Value,"$150,000 to $199,999",1050,"(+/- 621 )"
Housing,Value,"$200,000 to $299,999",2666,"(+/- 797 )"
Housing,Value,"$300,000 to $499,999",6439,"(+/- 1252 )"
Housing,Value,"$500,000 to $999,999",9068,"(+/- 1506 )"
Housing,Value,"$1,000,000 or more",4429,"(+/- 1099 )"
Housing,Value,"Median (dollars)",469600,"(+/- 45928 )"
Housing,"Mortgage Status","Owner-occupied units",28803,"(+/- 2271 )"
Housing,"Mortgage Status","Housing units with a mortgage",15258,"(+/- 1571 )"
Housing,"Mortgage Status","Housing units without a mortgage",13545,"(+/- 1864 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage",15258,"(+/- 1571 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500",50,"(+/- 57 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999",1671,"(+/- 756 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499",2202,"(+/- 653 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999",3138,"(+/- 813 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499",2575,"(+/- 808 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999",1450,"(+/- 626 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more",4172,"(+/- 945 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",2110,"(+/- 184 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage",13545,"(+/- 1864 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250",5939,"(+/- 1179 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399",1785,"(+/- 978 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599",1206,"(+/- 548 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799",760,"(+/- 399 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999",1071,"(+/- 511 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more",2784,"(+/- 903 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",386,"(+/- 87 )"
Housing,"Gross Rent","Occupied units paying rent",257569,"(+/- 7506 )"
Housing,"Gross Rent","Less than $500",43653,"(+/- 3373 )"
Housing,"Gross Rent","$500 to $999",64511,"(+/- 4712 )"
Housing,"Gross Rent","$1,000 to $1,499",79738,"(+/- 5044 )"
Housing,"Gross Rent","$1,500 to $1,999",39501,"(+/- 3687 )"
Housing,"Gross Rent","$2,000 to $2,499",16897,"(+/- 2131 )"
Housing,"Gross Rent","$2,500 to $2,999",7553,"(+/- 1603 )"
Housing,"Gross Rent","$3,000 or more",5716,"(+/- 1278 )"
Housing,"Gross Rent","Median (dollars)",1122,"(+/- 22 )"
Housing,"Gross Rent","No rent paid",6439,"(+/- 1829 )"
Socioeconomic,"Income and Benefits (In 2016 inflationlation-adjusted dollars)","Total households",292811,"(+/- 7437 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Less than $10,000",39697,"(+/- 3572 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$10,000 to $14,999",23710,"(+/- 2769 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$15,000 to $24,999",38347,"(+/- 3272 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$25,000 to $34,999",31273,"(+/- 3366 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$35,000 to $49,999",29935,"(+/- 2881 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$50,000 to $74,999",46963,"(+/- 4487 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$75,000 to $99,999",31274,"(+/- 2828 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$100,000 to $149,999",28782,"(+/- 3103 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$150,000 to $199,000",11888,"(+/- 2104 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$200,000 or more",10942,"(+/- 1716 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Median household income (dollars)",41103,"(+/- 2662 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Mean household income (dollars)",62863,"(+/- 2803 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population",806393,"(+/- 17938 )"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage",732254,"(+/- 18887 )"
Socioeconomic,"Health Insurance Coverage","With private health insurance",360662,"(+/- 16567 )"
Socioeconomic,"Health Insurance Coverage","With public coverage",417028,"(+/- 16570 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",74139,"(+/- 8769 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 18 years",166814,"(+/- 7474 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",1937,"(+/- 953 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",23.9,"(+/- 2.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",34.7,"(+/- 3.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",27.4,"(+/- 8.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",16.1,"(+/- 3.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",22.7,"(+/- 4.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",15.3,"(+/- 8.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no husband present",34.0,"(+/- 3.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",46.4,"(+/- 4.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",37.4,"(+/- 12.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",27.3,"(+/- 1.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",40.3,"(+/- 3.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",40.0,"(+/- 3.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",41.1,"(+/- 6.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",39.5,"(+/- 3.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",24.0,"(+/- 1.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",28.5,"(+/- 3.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",25.5,"(+/- 2.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",32.6,"(+/- 2.2 )"
Education,"School Enrollment","Population 3 years and over enrolled in school",204516,"(+/- 9195 )"
Education,"School Enrollment","Nursery school, preschool",13269,"(+/- 2273 )"
Education,"School Enrollment",Kindergarten,9058,"(+/- 1792 )"
Education,"School Enrollment","Elementary school (grades 1-8)",73675,"(+/- 5329 )"
Education,"School Enrollment","High school (grades 9-12)",38237,"(+/- 3477 )"
Education,"School Enrollment","College or graduate school",70277,"(+/- 5563 )"
Education,"Educational Attainment","Population 25 years and over",562833,"(+/- 12495 )"
Education,"Educational Attainment","Less than 9th grade",75294,"(+/- 6145 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",63650,"(+/- 5251 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",130274,"(+/- 8386 )"
Education,"Educational Attainment","Some college, no degree",87820,"(+/- 6597 )"
Education,"Educational Attainment","Associate's degree",31448,"(+/- 4033 )"
Education,"Educational Attainment","Bachelor's degree",103641,"(+/- 6465 )"
Education,"Educational Attainment","Graduate or professional degree",70706,"(+/- 4864 )"
Education,"Educational Attainment","Percent high school graduate or higher",75.3,"(+/- 1.3 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",31.0,"(+/- 1.3 )"

"Source: 2016 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 13 Estimate","District 13 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",142612,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",a,D
Business,"Paid employees for pay period including March 12",Utilities,a,D
Business,"Paid employees for pay period including March 12",Construction,1928,G
Business,"Paid employees for pay period including March 12",Manufacturing,456,H
Business,"Paid employees for pay period including March 12","Wholesale trade",703,G
Business,"Paid employees for pay period including March 12","Retail trade",14894,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",1000,G
Business,"Paid employees for pay period including March 12",Information,1984,G
Business,"Paid employees for pay period including March 12","Finance and insurance",1650,G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",5201,H
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",2785,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",1364,G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",3149,H
Business,"Paid employees for pay period including March 12","Educational services",16408,G
Business,"Paid employees for pay period including March 12","Health care and social assistance",71275,H
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",2118,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",10860,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",6769,H
Business,"Paid employees for pay period including March 12","Industries not classified",48,H
Business,"Annual payroll ($1,000)","Total for all sectors",7803087,H
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",D,D
Business,"Annual payroll ($1,000)",Utilities,D,D
Business,"Annual payroll ($1,000)",Construction,111448,G
Business,"Annual payroll ($1,000)",Manufacturing,16939,G
Business,"Annual payroll ($1,000)","Wholesale trade",40398,H
Business,"Annual payroll ($1,000)","Retail trade",353989,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",31499,G
Business,"Annual payroll ($1,000)",Information,117388,G
Business,"Annual payroll ($1,000)","Finance and insurance",78181,G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",190600,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",147625,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",85014,G
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",108530,H
Business,"Annual payroll ($1,000)","Educational services",1279557,H
Business,"Annual payroll ($1,000)","Health care and social assistance",4758662,J
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",56457,G
Business,"Annual payroll ($1,000)","Accommodation and food services",214137,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",210162,G
Business,"Annual payroll ($1,000)","Industries not classified",914,H
Business,"Total Establishments","Total for all sectors",9888,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",1,X
Business,"Total Establishments",Utilities,3,X
Business,"Total Establishments",Construction,315,X
Business,"Total Establishments",Manufacturing,70,X
Business,"Total Establishments","Wholesale trade",146,X
Business,"Total Establishments","Retail trade",2148,X
Business,"Total Establishments","Transportation and warehousing",128,X
Business,"Total Establishments",Information,160,X
Business,"Total Establishments","Finance and insurance",286,X
Business,"Total Establishments","Real estate and rental and leasing",1624,X
Business,"Total Establishments","Professional, scientific, and technical services",489,X
Business,"Total Establishments","Management of companies and enterprises",21,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",249,X
Business,"Total Establishments","Educational services",209,X
Business,"Total Establishments","Health care and social assistance",1264,X
Business,"Total Establishments","Arts, entertainment, and recreation",189,X
Business,"Total Establishments","Accommodation and food services",1209,X
Business,"Total Establishments","Other services (except public administration)",1339,X
Business,"Total Establishments","Industries not classified",38,X

"Source: 2015 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - CBP data includes employers without a fixed location within a state (or of unknown county location), these are included under a statewide classification. Statewide cases are withheld from the tabulation for this My Congressional District tool. This incomplete detail causes only a slight understatement of a district's total estimates. Statewide cases do not apply to at-large districts."
"4. If a sector does not appear in a district, CBP did not identify any establishments in the district."
"5. Disclosure and Quality Indicator Flag Definitions:"
"D Withheld to avoid disclosing data for individual companies; data are included in higher level totals"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
"a 0 to 19 employees"
"b 20 to 99 employees"
"c 100 to 249 employees"
"e 250 to 499 employees"
"f 500 to 999 employees"
"g 1,000 to 2,499 employees"
"h 2,500 to 4,999 employees"
"i 5,000 to 9,999 employees"
"j 10,000 to 24,999 employees"
"l 50,000 to 99,999 employees"
"m 100,000 employees or more"
