Workers,Occupation,"Production, transportation, and material moving occupations",43124,"(+/- 3886 )"
Workers,Industry,"Civilian employed population 16 years and over",370978,"(+/- 7241 )"
Workers,Industry,"Agriculture, forestry, fishing and hunting, and mining",602,"(+/- 425 )"
Workers,Industry,Construction,24134,"(+/- 2928 )"
Workers,Industry,Manufacturing,30274,"(+/- 2849 )"
Workers,Industry,"Wholesale trade",14375,"(+/- 2006 )"
Workers,Industry,"Retail trade",41823,"(+/- 3348 )"
Workers,Industry,"Transportation and warehousing, and utilities",23968,"(+/- 2683 )"
Workers,Industry,Information,9734,"(+/- 1643 )"
Workers,Industry,"Finance and insurance, and real estate and rental and leasing",27106,"(+/- 2769 )"
Workers,Industry,"Professional, scientific, and management, and administrative and waste management services",38454,"(+/- 3835 )"
Workers,Industry,"Educational services, and health care and social assistance",97491,"(+/- 4331 )"
Workers,Industry,"Arts, entertainment, and recreation, and accommodation and food services",28927,"(+/- 2898 )"
Workers,Industry,"Other services, except public administration",14856,"(+/- 2031 )"
Workers,Industry,"Public administration",19234,"(+/- 2293 )"
Workers,"Class of Worker","Civilian employed population 16 years and over",370978,"(+/- 7241 )"
Workers,"Class of Worker","Private wage and salary workers",294573,"(+/- 6712 )"
Workers,"Class of Worker","Government workers",62900,"(+/- 3436 )"
Workers,"Class of Worker","Self-employed in own not incorporated business workers",13189,"(+/- 2075 )"
Workers,"Class of Worker","Unpaid family workers",316,"(+/- 276 )"
Housing,"Housing Occupancy","Total housing units",235550,"(+/- 4452 )"
Housing,"Housing Occupancy","Occupied housing units",217363,"(+/- 4625 )"
Housing,"Housing Occupancy","Vacant housing units",18187,"(+/- 2344 )"
Housing,"Housing Occupancy","Homeowner vacancy rate",1.3,"(+/- 0.5 )"
Housing,"Housing Occupancy","Rental vacancy rate",5.8,"(+/- 2.1 )"
Housing,"Housing Tenure","Occupied housing units",217363,"(+/- 4625 )"
Housing,"Housing Tenure",Owner-occupied,175563,"(+/- 4429 )"
Housing,"Housing Tenure",Renter-occupied,41800,"(+/- 3157 )"
Housing,"Housing Tenure","Average household size of owner-occupied unit",3.34,"(+/- 0.08 )"
Housing,"Housing Tenure","Average household size of renter-occupied unit",2.93,"(+/- 0.18 )"
Housing,"Year Householder Moved into Unit","Occupied housing units",217363,"(+/- 4625 )"
Housing,"Year Householder Moved into Unit","Moved in 2015 or later",17239,"(+/- 2299 )"
Housing,"Year Householder Moved into Unit","Moved in 2010 to 2014",42510,"(+/- 2946 )"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009",58808,"(+/- 3356 )"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999",39942,"(+/- 2660 )"
Housing,"Year Householder Moved into Unit","Moved in 1980 to 1989",23564,"(+/- 1807 )"
Housing,"Year Householder Moved into Unit","Moved in 1979 and earlier",35300,"(+/- 2192 )"
Housing,Value,"Owner-occupied units",175563,"(+/- 4429 )"
Housing,Value,"Less than $50,000",3118,"(+/- 680 )"
Housing,Value,"$50,000 to $99,999",1131,"(+/- 354 )"
Housing,Value,"$100,000 to $149,999",1825,"(+/- 398 )"
Housing,Value,"$150,000 to $199,999",3435,"(+/- 888 )"
Housing,Value,"$200,000 to $299,999",29047,"(+/- 2020 )"
Housing,Value,"$300,000 to $499,999",111331,"(+/- 3881 )"
Housing,Value,"$500,000 to $999,999",22856,"(+/- 1708 )"
Housing,Value,"$1,000,000 or more",2820,"(+/- 757 )"
Housing,Value,"Median (dollars)",372400,"(+/- 2992 )"
Housing,"Mortgage Status","Owner-occupied units",175563,"(+/- 4429 )"
Housing,"Mortgage Status","Housing units with a mortgage",120362,"(+/- 4376 )"
Housing,"Mortgage Status","Housing units without a mortgage",55201,"(+/- 3138 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage",120362,"(+/- 4376 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500",46,"(+/- 73 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999",1586,"(+/- 449 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499",6257,"(+/- 1018 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999",15379,"(+/- 1934 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499",27398,"(+/- 2505 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999",28123,"(+/- 2388 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more",41573,"(+/- 2646 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",2669,"(+/- 42 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage",55201,"(+/- 3138 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250",659,"(+/- 314 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399",1224,"(+/- 455 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599",2200,"(+/- 571 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799",5015,"(+/- 977 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999",8947,"(+/- 1342 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more",37156,"(+/- 2526 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",1139,"(+/- 25 )"
Housing,"Gross Rent","Occupied units paying rent",39269,"(+/- 3024 )"
Housing,"Gross Rent","Less than $500",2773,"(+/- 899 )"
Housing,"Gross Rent","$500 to $999",3437,"(+/- 1103 )"
Housing,"Gross Rent","$1,000 to $1,499",11118,"(+/- 1825 )"
Housing,"Gross Rent","$1,500 to $1,999",12332,"(+/- 1782 )"
Housing,"Gross Rent","$2,000 to $2,499",6549,"(+/- 1363 )"
Housing,"Gross Rent","$2,500 to $2,999",2262,"(+/- 791 )"
Housing,"Gross Rent","$3,000 or more",798,"(+/- 489 )"
Housing,"Gross Rent","Median (dollars)",1594,"(+/- 64 )"
Housing,"Gross Rent","No rent paid",2531,"(+/- 855 )"
Socioeconomic,"Income and Benefits (In 2016 inflationlation-adjusted dollars)","Total households",217363,"(+/- 4625 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Less than $10,000",6683,"(+/- 1226 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$10,000 to $14,999",5369,"(+/- 1202 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$15,000 to $24,999",13921,"(+/- 1670 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$25,000 to $34,999",12866,"(+/- 1924 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$35,000 to $49,999",15231,"(+/- 1778 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$50,000 to $74,999",31179,"(+/- 2265 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$75,000 to $99,999",30153,"(+/- 2271 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$100,000 to $149,999",45708,"(+/- 3008 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$150,000 to $199,000",29222,"(+/- 2667 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$200,000 or more",27031,"(+/- 2136 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Median household income (dollars)",93362,"(+/- 3446 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Mean household income (dollars)",112522,"(+/- 2910 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population",710420,"(+/- 8399 )"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage",670123,"(+/- 10279 )"
Socioeconomic,"Health Insurance Coverage","With private health insurance",543961,"(+/- 12709 )"
Socioeconomic,"Health Insurance Coverage","With public coverage",218077,"(+/- 8735 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",40297,"(+/- 6511 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 18 years",155784,"(+/- 6198 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",5293,"(+/- 1895 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",5.1,"(+/- 1.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",8.3,"(+/- 2.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",6.4,"(+/- 3.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",2.7,"(+/- 0.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",4.3,"(+/- 1.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",3.6,"(+/- 2.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no husband present",14.7,"(+/- 3.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",22.5,"(+/- 7.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",27.4,"(+/- 20.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",7.1,"(+/- 1.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",10.5,"(+/- 2.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",10.1,"(+/- 2.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",10.7,"(+/- 4.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",9.9,"(+/- 2.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",6.2,"(+/- 0.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",6.4,"(+/- 1.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",5.4,"(+/- 1.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",19.0,"(+/- 2.1 )"
Education,"School Enrollment","Population 3 years and over enrolled in school",173068,"(+/- 6401 )"
Education,"School Enrollment","Nursery school, preschool",11019,"(+/- 1882 )"
Education,"School Enrollment",Kindergarten,6986,"(+/- 1180 )"
Education,"School Enrollment","Elementary school (grades 1-8)",70646,"(+/- 4874 )"
Education,"School Enrollment","High school (grades 9-12)",37906,"(+/- 2648 )"
Education,"School Enrollment","College or graduate school",46511,"(+/- 3516 )"
Education,"Educational Attainment","Population 25 years and over",492562,"(+/- 7243 )"
Education,"Educational Attainment","Less than 9th grade",25328,"(+/- 3118 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",29329,"(+/- 3258 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",148018,"(+/- 6135 )"
Education,"Educational Attainment","Some college, no degree",87494,"(+/- 3874 )"
Education,"Educational Attainment","Associate's degree",48664,"(+/- 3161 )"
Education,"Educational Attainment","Bachelor's degree",94122,"(+/- 5059 )"
Education,"Educational Attainment","Graduate or professional degree",59607,"(+/- 3423 )"
Education,"Educational Attainment","Percent high school graduate or higher",88.9,"(+/- 0.9 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",31.2,"(+/- 1.1 )"

"Source: 2016 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 02 Estimate","District 02 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",245350,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",10,G
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",25,H
Business,"Paid employees for pay period including March 12",Utilities,444,J
Business,"Paid employees for pay period including March 12",Construction,22562,G
Business,"Paid employees for pay period including March 12",Manufacturing,28034,G
Business,"Paid employees for pay period including March 12","Wholesale trade",21664,G
Business,"Paid employees for pay period including March 12","Retail trade",35162,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",10382,G
Business,"Paid employees for pay period including March 12",Information,5513,H
Business,"Paid employees for pay period including March 12","Finance and insurance",5901,G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",3396,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",14023,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",4907,H
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",16662,G
Business,"Paid employees for pay period including March 12","Educational services",3918,G
Business,"Paid employees for pay period including March 12","Health care and social assistance",38745,G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",3154,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",19167,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",11663,G
Business,"Paid employees for pay period including March 12","Industries not classified",18,J
Business,"Annual payroll ($1,000)","Total for all sectors",11330591,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",260,H
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",979,H
Business,"Annual payroll ($1,000)",Utilities,46593,J
Business,"Annual payroll ($1,000)",Construction,1523447,G
Business,"Annual payroll ($1,000)",Manufacturing,1523174,G
Business,"Annual payroll ($1,000)","Wholesale trade",1342538,G
Business,"Annual payroll ($1,000)","Retail trade",974153,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",435612,G
Business,"Annual payroll ($1,000)",Information,485638,H
Business,"Annual payroll ($1,000)","Finance and insurance",436101,G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",167468,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",773457,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",342107,H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",633122,G
Business,"Annual payroll ($1,000)","Educational services",121564,H
Business,"Annual payroll ($1,000)","Health care and social assistance",1759688,G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",63205,G
Business,"Annual payroll ($1,000)","Accommodation and food services",355014,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",346025,G
Business,"Annual payroll ($1,000)","Industries not classified",446,H
Business,"Total Establishments","Total for all sectors",20540,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",7,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",5,X
Business,"Total Establishments",Utilities,11,X
Business,"Total Establishments",Construction,2909,X
Business,"Total Establishments",Manufacturing,1240,X
Business,"Total Establishments","Wholesale trade",1656,X
Business,"Total Establishments","Retail trade",2794,X
Business,"Total Establishments","Transportation and warehousing",658,X
Business,"Total Establishments",Information,245,X
Business,"Total Establishments","Finance and insurance",820,X
Business,"Total Establishments","Real estate and rental and leasing",635,X
Business,"Total Establishments","Professional, scientific, and technical services",2055,X
Business,"Total Establishments","Management of companies and enterprises",78,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",1377,X
Business,"Total Establishments","Educational services",273,X
Business,"Total Establishments","Health care and social assistance",1888,X
Business,"Total Establishments","Arts, entertainment, and recreation",277,X
Business,"Total Establishments","Accommodation and food services",1482,X
Business,"Total Establishments","Other services (except public administration)",2110,X
Business,"Total Establishments","Industries not classified",20,X

"Source: 2015 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - CBP data includes employers without a fixed location within a state (or of unknown county location), these are included under a statewide classification. Statewide cases are withheld from the tabulation for this My Congressional District tool. This incomplete detail causes only a slight understatement of a district's total estimates. Statewide cases do not apply to at-large districts."
"4. If a sector does not appear in a district, CBP did not identify any establishments in the district."
"5. Disclosure and Quality Indicator Flag Definitions:"
"D Withheld to avoid disclosing data for individual companies; data are included in higher level totals"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
"a 0 to 19 employees"
"b 20 to 99 employees"
"c 100 to 249 employees"
"e 250 to 499 employees"
"f 500 to 999 employees"
"g 1,000 to 2,499 employees"
"h 2,500 to 4,999 employees"
"i 5,000 to 9,999 employees"
"j 10,000 to 24,999 employees"
"l 50,000 to 99,999 employees"
"m 100,000 employees or more"
