People,"Disability Status of the Civilian Noninstitutionalized Population","Total civilian noninstitutionalized population",736162,"(+/- 6041 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",67854,"(+/- 4070 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","Under 18 years",183183,"(+/- 4202 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",4833,"(+/- 1154 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","18 to 64 years",441822,"(+/- 5343 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",29486,"(+/- 2422 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","65 years and over",111157,"(+/- 3403 )"
People,"Disability Status of the Civilian Noninstitutionalized Population","With a disability",33535,"(+/- 2609 )"
People,"Residence 1 Year Ago","Population 1 year and over",735225,"(+/- 5841 )"
People,"Residence 1 Year Ago","Same house",655766,"(+/- 10209 )"
People,"Residence 1 Year Ago","Different house in the U.S.",73337,"(+/- 8789 )"
People,"Residence 1 Year Ago","Same county",46842,"(+/- 7415 )"
People,"Residence 1 Year Ago","Different county",26495,"(+/- 4121 )"
People,"Residence 1 Year Ago","Same state",16329,"(+/- 3008 )"
People,"Residence 1 Year Ago","Different state",10166,"(+/- 2226 )"
People,"Residence 1 Year Ago",Abroad,6122,"(+/- 1849 )"
Workers,"Employment Status","Population 16 years and over",583113,"(+/- 5751 )"
Workers,"Employment Status","In labor force",377503,"(+/- 6249 )"
Workers,"Employment Status","Civilian labor force",377480,"(+/- 6248 )"
Workers,"Employment Status",Employed,356472,"(+/- 6112 )"
Workers,"Employment Status",Unemployed,21008,"(+/- 2434 )"
Workers,"Employment Status","Armed Forces",23,"(+/- 39 )"
Workers,"Employment Status","Not in labor force",205610,"(+/- 5726 )"
Workers,"Employment Status","Civilian labor force",377480,"(+/- 6248 )"
Workers,"Employment Status","Unemployment Rate",5.6,"(+/- 0.6 )"
Workers,"Commuting to Work","Workers 16 years and over",348358,"(+/- 5954 )"
Workers,"Commuting to Work","Car, truck, or van -- drove alone",225937,"(+/- 5656 )"
Workers,"Commuting to Work","Car, truck, or van -- carpooled",34567,"(+/- 3013 )"
Workers,"Commuting to Work","Public transportation (excluding taxicab)",48049,"(+/- 3437 )"
Workers,"Commuting to Work",Walked,15513,"(+/- 2317 )"
Workers,"Commuting to Work","Other means",6630,"(+/- 1330 )"
Workers,"Commuting to Work","Worked at home",17662,"(+/- 1606 )"
Workers,"Commuting to Work","Mean travel time to work (minutes)",31.7,"(+/- 0.7 )"
Workers,Occupation,"Civilian employed population 16 years and over",356472,"(+/- 6112 )"
Workers,Occupation,"Management, business, science, and arts occupations",165328,"(+/- 5546 )"
Workers,Occupation,"Service occupations",65491,"(+/- 4857 )"
Workers,Occupation,"Sales and office occupations",75597,"(+/- 3864 )"
Workers,Occupation,"Natural resources, construction, and maintenance occupations",29624,"(+/- 3147 )"
Workers,Occupation,"Production, transportation, and material moving occupations",20432,"(+/- 2004 )"
Workers,Industry,"Civilian employed population 16 years and over",356472,"(+/- 6112 )"
Workers,Industry,"Agriculture, forestry, fishing and hunting, and mining",1114,"(+/- 1067 )"
Workers,Industry,Construction,25663,"(+/- 3221 )"
Workers,Industry,Manufacturing,18389,"(+/- 2300 )"
Workers,Industry,"Wholesale trade",9304,"(+/- 1354 )"
Workers,Industry,"Retail trade",33856,"(+/- 3927 )"
Workers,Industry,"Transportation and warehousing, and utilities",13948,"(+/- 1772 )"
Workers,Industry,Information,9902,"(+/- 1412 )"
Workers,Industry,"Finance and insurance, and real estate and rental and leasing",30834,"(+/- 2396 )"
Workers,Industry,"Professional, scientific, and management, and administrative and waste management services",48496,"(+/- 2884 )"
Workers,Industry,"Educational services, and health care and social assistance",97613,"(+/- 4768 )"
Workers,Industry,"Arts, entertainment, and recreation, and accommodation and food services",33458,"(+/- 3575 )"
Workers,Industry,"Other services, except public administration",19922,"(+/- 2685 )"
Workers,Industry,"Public administration",13973,"(+/- 1715 )"
Workers,"Class of Worker","Civilian employed population 16 years and over",356472,"(+/- 6112 )"
Workers,"Class of Worker","Private wage and salary workers",287487,"(+/- 6177 )"
Workers,"Class of Worker","Government workers",49705,"(+/- 3265 )"
Workers,"Class of Worker","Self-employed in own not incorporated business workers",19120,"(+/- 2454 )"
Workers,"Class of Worker","Unpaid family workers",160,"(+/- 182 )"
Housing,"Housing Occupancy","Total housing units",258463,"(+/- 3526 )"
Housing,"Housing Occupancy","Occupied housing units",242934,"(+/- 3562 )"
Housing,"Housing Occupancy","Vacant housing units",15529,"(+/- 2535 )"
Housing,"Housing Occupancy","Homeowner vacancy rate",0.8,"(+/- 0.4 )"
Housing,"Housing Occupancy","Rental vacancy rate",3.3,"(+/- 1.2 )"
Housing,"Housing Tenure","Occupied housing units",242934,"(+/- 3562 )"
Housing,"Housing Tenure",Owner-occupied,161655,"(+/- 4281 )"
Housing,"Housing Tenure",Renter-occupied,81279,"(+/- 3203 )"
Housing,"Housing Tenure","Average household size of owner-occupied unit",2.91,"(+/- 0.06 )"
Housing,"Housing Tenure","Average household size of renter-occupied unit",3.11,"(+/- 0.10 )"
Housing,"Year Householder Moved into Unit","Occupied housing units",242934,"(+/- 3562 )"
Housing,"Year Householder Moved into Unit","Moved in 2015 or later",31299,"(+/- 2638 )"
Housing,"Year Householder Moved into Unit","Moved in 2010 to 2014",58683,"(+/- 3387 )"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009",63929,"(+/- 2996 )"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999",41563,"(+/- 2733 )"
Housing,"Year Householder Moved into Unit","Moved in 1980 to 1989",20830,"(+/- 1897 )"
Housing,"Year Householder Moved into Unit","Moved in 1979 and earlier",26630,"(+/- 2018 )"
Housing,Value,"Owner-occupied units",161655,"(+/- 4281 )"
Housing,Value,"Less than $50,000",2482,"(+/- 726 )"
Housing,Value,"$50,000 to $99,999",3306,"(+/- 868 )"
Housing,Value,"$100,000 to $149,999",3455,"(+/- 885 )"
Housing,Value,"$150,000 to $199,999",5953,"(+/- 1130 )"
Housing,Value,"$200,000 to $299,999",17498,"(+/- 1665 )"
Housing,Value,"$300,000 to $499,999",58931,"(+/- 2619 )"
Housing,Value,"$500,000 to $999,999",58170,"(+/- 2467 )"
Housing,Value,"$1,000,000 or more",11860,"(+/- 1226 )"
Housing,Value,"Median (dollars)",464400,"(+/- 7090 )"
Housing,"Mortgage Status","Owner-occupied units",161655,"(+/- 4281 )"
Housing,"Mortgage Status","Housing units with a mortgage",104875,"(+/- 3777 )"
Housing,"Mortgage Status","Housing units without a mortgage",56780,"(+/- 2872 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage",104875,"(+/- 3777 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500",395,"(+/- 274 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999",3765,"(+/- 960 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499",5032,"(+/- 983 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999",10175,"(+/- 1509 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499",14816,"(+/- 1537 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999",16761,"(+/- 2009 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more",53931,"(+/- 3145 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",3049,"(+/- 72 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage",56780,"(+/- 2872 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250",2495,"(+/- 679 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399",1337,"(+/- 474 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599",2133,"(+/- 622 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799",3644,"(+/- 843 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999",5467,"(+/- 880 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more",41704,"(+/- 2593 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",1344,"(+/- 36 )"
Housing,"Gross Rent","Occupied units paying rent",77918,"(+/- 3223 )"
Housing,"Gross Rent","Less than $500",4954,"(+/- 1085 )"
Housing,"Gross Rent","$500 to $999",8212,"(+/- 1395 )"
Housing,"Gross Rent","$1,000 to $1,499",24890,"(+/- 2490 )"
Housing,"Gross Rent","$1,500 to $1,999",18195,"(+/- 1913 )"
Housing,"Gross Rent","$2,000 to $2,499",12445,"(+/- 1976 )"
Housing,"Gross Rent","$2,500 to $2,999",3710,"(+/- 993 )"
Housing,"Gross Rent","$3,000 or more",5512,"(+/- 1410 )"
Housing,"Gross Rent","Median (dollars)",1525,"(+/- 60 )"
Housing,"Gross Rent","No rent paid",3361,"(+/- 869 )"
Socioeconomic,"Income and Benefits (In 2016 inflationlation-adjusted dollars)","Total households",242934,"(+/- 3562 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Less than $10,000",9557,"(+/- 1458 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$10,000 to $14,999",6685,"(+/- 1396 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$15,000 to $24,999",15842,"(+/- 2246 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$25,000 to $34,999",15346,"(+/- 2540 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$35,000 to $49,999",21558,"(+/- 2320 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$50,000 to $74,999",34261,"(+/- 2498 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$75,000 to $99,999",23804,"(+/- 2513 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$100,000 to $149,999",43371,"(+/- 2859 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$150,000 to $199,000",28358,"(+/- 2703 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","$200,000 or more",44152,"(+/- 2766 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Median household income (dollars)",94451,"(+/- 4100 )"
Socioeconomic,"Income and Benefits (In 2016 inflation-adjusted dollars)","Mean household income (dollars)",132283,"(+/- 4337 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population",736162,"(+/- 6041 )"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage",681555,"(+/- 9822 )"
Socioeconomic,"Health Insurance Coverage","With private health insurance",508062,"(+/- 12165 )"
Socioeconomic,"Health Insurance Coverage","With public coverage",259278,"(+/- 9562 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",54607,"(+/- 7040 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 18 years",183183,"(+/- 4202 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",5255,"(+/- 2976 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",7.7,"(+/- 1.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",12.4,"(+/- 2.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",9.2,"(+/- 4.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",6.0,"(+/- 1.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",9.8,"(+/- 2.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",8.4,"(+/- 5.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no husband present",16.9,"(+/- 4.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",25.4,"(+/- 6.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",8.2,"(+/- 13.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",11.1,"(+/- 1.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",17.4,"(+/- 2.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",17.2,"(+/- 2.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",19.1,"(+/- 4.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",16.6,"(+/- 2.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",9.0,"(+/- 1.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",7.2,"(+/- 1.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",9.5,"(+/- 1.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",20.1,"(+/- 2.0 )"
Education,"School Enrollment","Population 3 years and over enrolled in school",204200,"(+/- 4773 )"
Education,"School Enrollment","Nursery school, preschool",13768,"(+/- 1905 )"
Education,"School Enrollment",Kindergarten,10181,"(+/- 1481 )"
Education,"School Enrollment","Elementary school (grades 1-8)",82826,"(+/- 3180 )"
Education,"School Enrollment","High school (grades 9-12)",45656,"(+/- 2485 )"
Education,"School Enrollment","College or graduate school",51769,"(+/- 2740 )"
Education,"Educational Attainment","Population 25 years and over",492159,"(+/- 5568 )"
Education,"Educational Attainment","Less than 9th grade",35949,"(+/- 4521 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",30136,"(+/- 3468 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",97119,"(+/- 5168 )"
Education,"Educational Attainment","Some college, no degree",77267,"(+/- 3980 )"
Education,"Educational Attainment","Associate's degree",32870,"(+/- 2665 )"
Education,"Educational Attainment","Bachelor's degree",114830,"(+/- 4861 )"
Education,"Educational Attainment","Graduate or professional degree",103988,"(+/- 4550 )"
Education,"Educational Attainment","Percent high school graduate or higher",86.6,"(+/- 1.1 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",44.5,"(+/- 1.2 )"

"Source: 2016 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 17 Estimate","District 17 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",335386,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",59,G
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",b,D
Business,"Paid employees for pay period including March 12",Utilities,3284,J
Business,"Paid employees for pay period including March 12",Construction,17295,G
Business,"Paid employees for pay period including March 12",Manufacturing,13403,G
Business,"Paid employees for pay period including March 12","Wholesale trade",18919,G
Business,"Paid employees for pay period including March 12","Retail trade",39626,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",8414,G
Business,"Paid employees for pay period including March 12",Information,8373,H
Business,"Paid employees for pay period including March 12","Finance and insurance",18810,G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",6845,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",25345,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",15109,G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",20944,G
Business,"Paid employees for pay period including March 12","Educational services",15394,G
Business,"Paid employees for pay period including March 12","Health care and social assistance",71553,G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",7247,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",25514,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",19137,G
Business,"Paid employees for pay period including March 12","Industries not classified",55,J
Business,"Annual payroll ($1,000)","Total for all sectors",22506595,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",1985,G
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",D,D
Business,"Annual payroll ($1,000)",Utilities,431454,J
Business,"Annual payroll ($1,000)",Construction,1276127,G
Business,"Annual payroll ($1,000)",Manufacturing,1105738,G
Business,"Annual payroll ($1,000)","Wholesale trade",2453730,H
Business,"Annual payroll ($1,000)","Retail trade",1198024,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",415613,H
Business,"Annual payroll ($1,000)",Information,695102,H
Business,"Annual payroll ($1,000)","Finance and insurance",3061685,H
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",393629,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",2170816,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",2198117,G
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",860647,G
Business,"Annual payroll ($1,000)","Educational services",539900,G
Business,"Annual payroll ($1,000)","Health care and social assistance",4093543,G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",354301,H
Business,"Annual payroll ($1,000)","Accommodation and food services",580636,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",667858,G
Business,"Annual payroll ($1,000)","Industries not classified",1962,G
Business,"Total Establishments","Total for all sectors",26008,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",15,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",6,X
Business,"Total Establishments",Utilities,32,X
Business,"Total Establishments",Construction,2695,X
Business,"Total Establishments",Manufacturing,495,X
Business,"Total Establishments","Wholesale trade",1361,X
Business,"Total Establishments","Retail trade",3037,X
Business,"Total Establishments","Transportation and warehousing",475,X
Business,"Total Establishments",Information,547,X
Business,"Total Establishments","Finance and insurance",1517,X
Business,"Total Establishments","Real estate and rental and leasing",1325,X
Business,"Total Establishments","Professional, scientific, and technical services",3786,X
Business,"Total Establishments","Management of companies and enterprises",208,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",1736,X
Business,"Total Establishments","Educational services",495,X
Business,"Total Establishments","Health care and social assistance",2947,X
Business,"Total Establishments","Arts, entertainment, and recreation",517,X
Business,"Total Establishments","Accommodation and food services",2147,X
Business,"Total Establishments","Other services (except public administration)",2607,X
Business,"Total Establishments","Industries not classified",60,X

"Source: 2015 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - CBP data includes employers without a fixed location within a state (or of unknown county location), these are included under a statewide classification. Statewide cases are withheld from the tabulation for this My Congressional District tool. This incomplete detail causes only a slight understatement of a district's total estimates. Statewide cases do not apply to at-large districts."
"4. If a sector does not appear in a district, CBP did not identify any establishments in the district."
"5. Disclosure and Quality Indicator Flag Definitions:"
"D Withheld to avoid disclosing data for individual companies; data are included in higher level totals"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
"a 0 to 19 employees"
"b 20 to 99 employees"
"c 100 to 249 employees"
"e 250 to 499 employees"
"f 500 to 999 employees"
"g 1,000 to 2,499 employees"
"h 2,500 to 4,999 employees"
"i 5,000 to 9,999 employees"
"j 10,000 to 24,999 employees"
"l 50,000 to 99,999 employees"
"m 100,000 employees or more"
